step,SARSA,Q_learning,double_Q_learning,QV_learning
5995,0,0,0,0
5996,95.993,97.558,97.717,97.663
5996,0,0,0,0
5997,96.212,97.54,97.638,97.501
5997,0,0,0,0
5998,96.171,97.558,97.614,97.484
5998,0,0,0,0
5999,96.165,97.6,97.63,97.6
5999,0,0,0,0
6000,96.2595,97.655,97.57,97.676
6000,0,0,0,0
6001,96.2695,97.712,97.523,97.695
6001,0,0,0,0
6002,96.0375,97.627,97.561,97.669
6002,0,0,0,0
6003,96.16,97.586,97.655,97.581
6003,0,0,0,0
6004,96.342,97.607,97.614,97.602
6004,0,0,0,0
6005,96.0345,97.552,97.683,97.467
6005,0,0,0,0
6006,96.43,97.561,97.612,97.625
6006,0,0,0,0
6007,96.3855,97.567,97.518,97.577
6007,0,0,0,0
6008,96.4195,97.592,97.567,97.6
6008,0,0,0,0
6009,96.088,97.636,97.615,97.506
6009,0,0,0,0
6010,96.382,97.524,97.654,97.699
6010,0,0,0,0
6011,96.354,97.718,97.499,97.563
6011,0,0,0,0
6012,96.199,97.632,97.578,97.587
6012,0,0,0,0
6013,96.2545,97.621,97.674,97.585
6013,0,0,0,0
6014,96.2585,97.54,97.637,97.625
6014,0,0,0,0
6015,96.409,97.847,97.601,97.567
6015,0,0,0,0
6016,94.955,97.674,97.601,97.634
6016,0,0,0,0
6017,96.182,97.687,97.59,97.505
6017,0,0,0,0
6018,96.289,97.734,97.708,97.623
6018,0,0,0,0
6019,95.6755,97.698,97.707,97.556
6019,0,0,0,0
6020,96.0815,97.631,97.579,97.462
6020,0,0,0,0
6021,96.2215,97.663,97.56,97.602
6021,0,0,0,0
6022,96.343,97.503,97.629,97.544
6022,0,0,0,0
6023,95.519,97.61,97.505,97.667
6023,0,0,0,0
6024,96.193,97.656,97.523,97.618
6024,0,0,0,0
6025,95.9855,97.722,97.666,97.507
6025,0,0,0,0
6026,96.331,97.622,97.621,97.649
6026,0,0,0,0
6027,96.0985,97.683,97.498,97.665
6027,0,0,0,0
6028,95.787,97.719,97.546,97.613
6028,0,0,0,0
6029,92.9185,97.601,97.566,97.615
6029,0,0,0,0
6030,96.103,97.658,97.513,97.586
6030,0,0,0,0
6031,96.0275,97.711,97.695,97.726
6031,0,0,0,0
6032,96.4365,97.707,97.51,97.632
6032,0,0,0,0
6033,96.088,97.494,97.609,97.545
6033,0,0,0,0
6034,95.238,97.643,97.648,97.57
6034,0,0,0,0
6035,96.146,97.631,97.628,97.627
6035,0,0,0,0
6036,96.4345,97.589,97.571,97.627
6036,0,0,0,0
6037,96.186,97.531,97.61,97.523
6037,0,0,0,0
6038,95.8775,97.663,97.63,97.693
6038,0,0,0,0
6039,96.159,97.507,97.604,97.549
6039,0,0,0,0
6040,96.5005,97.584,97.531,97.558
6040,0,0,0,0
6041,96.2205,97.599,97.698,97.525
6041,0,0,0,0
6042,95.78,97.63,97.644,97.57
6042,0,0,0,0
6043,95.896,97.669,97.576,97.545
6043,0,0,0,0
6044,96.254,97.731,97.564,97.571
6044,0,0,0,0
6045,96.2345,97.465,97.585,97.581
6045,0,0,0,0
6046,96.2145,97.684,97.674,97.608
6046,0,0,0,0
6047,96.196,97.491,97.523,97.584
6047,0,0,0,0
6048,96.182,97.581,97.563,97.525
6048,0,0,0,0
6049,96.1615,97.609,97.553,97.676
6049,0,0,0,0
6050,95.9775,97.69,97.65,97.531
6050,0,0,0,0
6051,96.0625,97.62,97.518,97.582
6051,0,0,0,0
6052,96.0335,97.623,97.656,97.577
6052,0,0,0,0
6053,96.183,97.52,97.543,97.553
6053,0,0,0,0
6054,96.1275,97.604,97.657,97.562
6054,0,0,0,0
6055,95.9045,97.557,97.598,97.508
6055,0,0,0,0
6056,96.2595,97.742,97.544,97.528
6056,0,0,0,0
6057,96.12,97.576,97.464,97.576
6057,0,0,0,0
6058,96.1325,97.538,97.564,97.43
6058,0,0,0,0
6059,95.8455,97.624,97.622,97.515
6059,0,0,0,0
6060,96.1365,97.591,97.514,97.494
6060,0,0,0,0
6061,96.2295,97.597,97.536,97.531
6061,0,0,0,0
6062,96.0725,97.642,97.606,97.538
6062,0,0,0,0
6063,96.1805,97.457,97.595,97.609
6063,0,0,0,0
6064,96.2175,97.53,97.59,97.584
6064,0,0,0,0
6065,96.2335,97.58,97.634,97.588
6065,0,0,0,0
6066,95.401,97.623,97.637,97.53
6066,0,0,0,0
6067,96.3545,97.547,97.524,97.646
6067,0,0,0,0
6068,96.2425,97.554,97.662,97.427
6068,0,0,0,0
6069,96.251,97.699,97.584,97.748
6069,0,0,0,0
6070,96.0725,97.654,97.669,97.55
6070,0,0,0,0
6071,96.094,97.693,97.687,97.413
6071,0,0,0,0
6072,96.2535,97.743,97.574,97.613
6072,0,0,0,0
6073,96.2115,97.62,97.63,97.473
6073,0,0,0,0
6074,96.2535,97.489,97.66,97.539
6074,0,0,0,0
6075,96.3795,97.693,97.593,97.704
6075,0,0,0,0
6076,95.945,97.639,97.627,97.595
6076,0,0,0,0
6077,96.1745,97.561,97.533,97.571
6077,0,0,0,0
6078,96.0755,97.6,97.561,97.59
6078,0,0,0,0
6079,96.279,97.576,97.528,97.521
6079,0,0,0,0
6080,96.202,97.647,97.666,97.575
6080,0,0,0,0
6081,96.3615,97.494,97.624,97.678
6081,0,0,0,0
6082,96.321,97.702,97.504,97.675
6082,0,0,0,0
6083,96.0345,97.505,97.55,97.606
6083,0,0,0,0
6084,96.254,97.692,97.613,97.514
6084,0,0,0,0
6085,95.927,97.701,97.612,97.555
6085,0,0,0,0
6086,96.012,97.6,97.621,97.716
6086,0,0,0,0
6087,95.809,97.684,97.582,97.522
6087,0,0,0,0
6088,95.91,97.623,97.655,97.522
6088,0,0,0,0
6089,96.249,97.559,97.639,97.585
6089,0,0,0,0
6090,96.1335,97.638,97.641,97.682
6090,0,0,0,0
6091,96.094,97.617,97.565,97.653
6091,0,0,0,0
6092,96.124,97.633,97.571,97.452
6092,0,0,0,0
6093,96.1105,97.586,97.623,97.542
6093,0,0,0,0
6094,96.0105,97.586,97.59,97.548
6094,0,0,0,0
6095,96.066,97.674,97.547,97.557
6095,0,0,0,0
6096,96.4,97.557,97.522,97.614
6096,0,0,0,0
6097,95.91,97.735,97.553,97.583
6097,0,0,0,0
6098,96.1045,97.593,97.531,97.516
6098,0,0,0,0
6099,96.1285,97.602,97.523,97.534
6099,0,0,0,0
6100,96.147,97.583,97.579,97.628
6100,0,0,0,0
6101,96.246,97.596,97.53,97.631
6101,0,0,0,0
6102,96.0785,97.76,97.603,97.614
6102,0,0,0,0
6103,95.876,97.536,97.527,97.663
6103,0,0,0,0
6104,96.166,97.529,97.512,97.641
6104,0,0,0,0
6105,96.159,97.73,97.553,97.655
6105,0,0,0,0
6106,96.165,97.598,97.581,97.532
6106,0,0,0,0
6107,90.3385,97.678,97.677,97.67
6107,0,0,0,0
6108,96.3565,97.718,97.557,97.56
6108,0,0,0,0
6109,96.0185,97.588,97.611,97.425
6109,0,0,0,0
6110,96.2235,97.629,97.671,97.548
6110,0,0,0,0
6111,96.4495,97.529,97.651,97.595
6111,0,0,0,0
6112,96.3105,97.541,97.491,97.499
6112,0,0,0,0
6113,96.2825,97.562,97.496,97.718
6113,0,0,0,0
6114,96.134,97.625,97.471,97.565
6114,0,0,0,0
6115,95.6335,97.665,97.602,97.633
6115,0,0,0,0
6116,96.301,97.691,97.604,97.582
6116,0,0,0,0
6117,95.799,97.724,97.702,97.5
6117,0,0,0,0
6118,96.3175,97.646,97.53,97.527
6118,0,0,0,0
6119,96.1575,97.531,97.657,97.623
6119,0,0,0,0
6120,95.952,97.561,97.621,97.603
6120,0,0,0,0
6121,96.2735,97.661,97.58,97.693
6121,0,0,0,0
6122,96.2345,97.604,97.666,97.652
6122,0,0,0,0
6123,95.5915,97.519,97.687,97.507
6123,0,0,0,0
6124,96.0215,97.56,97.588,97.555
6124,0,0,0,0
6125,96.172,97.568,97.532,97.68
6125,0,0,0,0
6126,96.201,97.516,97.585,97.579
6126,0,0,0,0
6127,96.2765,97.667,97.627,97.586
6127,0,0,0,0
6128,96.146,97.697,97.726,97.585
6128,0,0,0,0
6129,95.918,97.647,97.489,97.415
6129,0,0,0,0
6130,96.343,97.636,97.69,97.738
6130,0,0,0,0
6131,96.342,97.569,97.642,97.568
6131,0,0,0,0
6132,96.126,97.639,97.657,97.616
6132,0,0,0,0
6133,96.299,97.595,97.556,97.647
6133,0,0,0,0
6134,96.0535,97.601,97.643,97.551
6134,0,0,0,0
6135,96.208,97.517,97.529,97.512
6135,0,0,0,0
6136,96.3405,97.63,97.51,97.505
6136,0,0,0,0
6137,96.0185,97.589,97.619,97.573
6137,0,0,0,0
6138,96.133,97.623,97.624,97.679
6138,0,0,0,0
6139,96.3315,97.583,97.673,97.651
6139,0,0,0,0
6140,96.2705,97.623,97.6,97.482
6140,0,0,0,0
6141,96.3595,97.593,97.66,97.57
6141,0,0,0,0
6142,96.239,97.56,97.632,97.607
6142,0,0,0,0
6143,96.124,97.547,97.636,97.788
6143,0,0,0,0
6144,95.7025,97.574,97.639,97.534
6144,0,0,0,0
6145,95.94,97.602,97.562,97.511
6145,0,0,0,0
6146,96.082,97.801,97.679,97.653
6146,0,0,0,0
6147,96.4675,97.544,97.706,97.636
6147,0,0,0,0
6148,96.2545,97.658,97.565,97.589
6148,0,0,0,0
6149,95.3115,97.549,97.532,97.612
6149,0,0,0,0
6150,96.036,97.587,97.689,97.497
6150,0,0,0,0
6151,96.1835,97.625,97.621,97.626
6151,0,0,0,0
6152,95.9285,97.575,97.649,97.619
6152,0,0,0,0
6153,95.2815,97.639,97.481,97.612
6153,0,0,0,0
6154,96.1315,97.496,97.549,97.618
6154,0,0,0,0
6155,96.246,97.585,97.718,97.641
6155,0,0,0,0
6156,95.488,97.709,97.615,97.628
6156,0,0,0,0
6157,94.5565,97.681,97.616,97.591
6157,0,0,0,0
6158,95.8395,97.619,97.703,97.446
6158,0,0,0,0
6159,96.1255,97.656,97.512,97.608
6159,0,0,0,0
6160,96.2425,97.594,97.6,97.477
6160,0,0,0,0
6161,95.8825,97.631,97.667,97.664
6161,0,0,0,0
6162,96.0915,97.598,97.514,97.577
6162,0,0,0,0
6163,96.1785,97.559,97.469,97.591
6163,0,0,0,0
6164,96.1655,97.657,97.62,97.671
6164,0,0,0,0
6165,96.015,97.654,97.597,97.515
6165,0,0,0,0
6166,95.944,97.564,97.615,97.521
6166,0,0,0,0
6167,96.2,97.625,97.673,97.583
6167,0,0,0,0
6168,96.0365,97.618,97.564,97.523
6168,0,0,0,0
6169,96.1745,97.485,97.618,97.702
6169,0,0,0,0
6170,95.9755,97.653,97.682,97.448
6170,0,0,0,0
6171,96.0905,97.652,97.498,97.605
6171,0,0,0,0
6172,96.238,97.625,97.622,97.519
6172,0,0,0,0
6173,95.933,97.753,97.521,97.486
6173,0,0,0,0
6174,96.45,97.717,97.64,97.67
6174,0,0,0,0
6175,96.2275,97.636,97.668,97.772
6175,0,0,0,0
6176,96.3075,97.588,97.649,97.536
6176,0,0,0,0
6177,94.1775,97.578,97.593,97.547
6177,0,0,0,0
6178,96.2495,97.606,97.539,97.646
6178,0,0,0,0
6179,95.912,97.465,97.531,97.568
6179,0,0,0,0
6180,96.3315,97.652,97.573,97.436
6180,0,0,0,0
6181,96.2115,97.594,97.544,97.634
6181,0,0,0,0
6182,96.296,97.587,97.518,97.644
6182,0,0,0,0
6183,96.14,97.561,97.548,97.584
6183,0,0,0,0
6184,96.1555,97.62,97.63,97.585
6184,0,0,0,0
6185,96.2405,97.688,97.609,97.47
6185,0,0,0,0
6186,96.146,97.602,97.511,97.483
6186,0,0,0,0
6187,96.201,97.578,97.574,97.692
6187,0,0,0,0
6188,96.0665,97.508,97.562,97.702
6188,0,0,0,0
6189,96.2825,97.685,97.72,97.559
6189,0,0,0,0
6190,96.139,97.619,97.727,97.538
6190,0,0,0,0
6191,96.0145,97.558,97.687,97.554
6191,0,0,0,0
6192,96.388,97.612,97.582,97.557
6192,0,0,0,0
6193,96.068,97.644,97.732,97.663
6193,0,0,0,0
6194,95.95,97.555,97.527,97.634
6194,0,0,0,0
6195,95.881,97.601,97.653,97.568
6195,0,0,0,0
6196,96.1485,97.686,97.596,97.525
6196,0,0,0,0
6197,95.973,97.549,97.564,97.571
6197,0,0,0,0
6198,96.0525,97.655,97.575,97.591
6198,0,0,0,0
6199,95.825,97.576,97.61,97.521
6199,0,0,0,0
6200,96.1295,97.645,97.647,97.546
6200,0,0,0,0
6201,95.8775,97.631,97.534,97.504
6201,0,0,0,0
6202,96.0335,97.609,97.52,97.55
6202,0,0,0,0
6203,94.79,97.542,97.658,97.507
6203,0,0,0,0
6204,95.633,97.59,97.452,97.547
6204,0,0,0,0
6205,95.9745,97.616,97.753,97.605
6205,0,0,0,0
6206,95.8495,97.549,97.637,97.637
6206,0,0,0,0
6207,95.992,97.549,97.565,97.727
6207,0,0,0,0
6208,96.1845,97.704,97.708,97.541
6208,0,0,0,0
6209,96.166,97.533,97.55,97.711
6209,0,0,0,0
6210,96.115,97.601,97.593,97.545
6210,0,0,0,0
6211,96.026,97.579,97.567,97.543
6211,0,0,0,0
6212,95.749,97.663,97.644,97.56
6212,0,0,0,0
6213,95.9595,97.627,97.621,97.602
6213,0,0,0,0
6214,95.957,97.669,97.535,97.701
6214,0,0,0,0
6215,96.118,97.504,97.62,97.645
6215,0,0,0,0
6216,96.2415,97.703,97.546,97.61
6216,0,0,0,0
6217,95.9935,97.536,97.738,97.563
6217,0,0,0,0
6218,96.253,97.617,97.539,97.601
6218,0,0,0,0
6219,96.1295,97.436,97.605,97.681
6219,0,0,0,0
6220,95.931,97.655,97.531,97.718
6220,0,0,0,0
6221,96.2155,97.533,97.587,97.574
6221,0,0,0,0
6222,96.258,97.561,97.56,97.593
6222,0,0,0,0
6223,95.904,97.548,97.673,97.548
6223,0,0,0,0
6224,96.2185,97.649,97.654,97.539
6224,0,0,0,0
6225,95.839,97.496,97.352,97.575
6225,0,0,0,0
6226,95.926,97.492,97.55,97.728
6226,0,0,0,0
6227,95.874,97.537,97.59,97.584
6227,0,0,0,0
6228,95.8775,97.645,97.517,97.617
6228,0,0,0,0
6229,96.1655,97.526,97.544,97.633
6229,0,0,0,0
6230,96.1935,97.603,97.625,97.665
6230,0,0,0,0
6231,96.417,97.675,97.652,97.639
6231,0,0,0,0
6232,96.524,97.592,97.509,97.676
6232,0,0,0,0
6233,95.3185,97.568,97.663,97.447
6233,0,0,0,0
6234,96.04,97.548,97.686,97.551
6234,0,0,0,0
6235,96.3525,97.643,97.549,97.684
6235,0,0,0,0
6236,95.9035,97.647,97.741,97.549
6236,0,0,0,0
6237,95.803,97.717,97.602,97.675
6237,0,0,0,0
6238,96.117,97.572,97.701,97.588
6238,0,0,0,0
6239,96.104,97.628,97.668,97.524
6239,0,0,0,0
6240,96.0095,97.487,97.677,97.555
6240,0,0,0,0
6241,95.9425,97.62,97.699,97.542
6241,0,0,0,0
6242,96.353,97.619,97.547,97.671
6242,0,0,0,0
6243,95.8795,97.605,97.524,97.587
6243,0,0,0,0
6244,96.1445,97.637,97.611,97.572
6244,0,0,0,0
6245,95.9245,97.562,97.651,97.577
6245,0,0,0,0
6246,95.896,97.554,97.725,97.459
6246,0,0,0,0
6247,96.319,97.418,97.674,97.529
6247,0,0,0,0
6248,96.069,97.6,97.588,97.676
6248,0,0,0,0
6249,96.155,97.685,97.619,97.605
6249,0,0,0,0
6250,96.1305,97.766,97.584,97.578
6250,0,0,0,0
6251,96.159,97.714,97.608,97.54
6251,0,0,0,0
6252,96.34,97.644,97.63,97.54
6252,0,0,0,0
6253,96.3565,97.646,97.479,97.638
6253,0,0,0,0
6254,95.8855,97.66,97.628,97.653
6254,0,0,0,0
6255,96.0845,97.506,97.663,97.48
6255,0,0,0,0
6256,96.217,97.546,97.591,97.623
6256,0,0,0,0
6257,96.424,97.824,97.786,97.561
6257,0,0,0,0
6258,96.0115,97.561,97.659,97.612
6258,0,0,0,0
6259,96.2285,97.592,97.681,97.447
6259,0,0,0,0
6260,96.13,97.724,97.481,97.566
6260,0,0,0,0
6261,96.5235,97.469,97.551,97.521
6261,0,0,0,0
6262,96.3475,97.693,97.445,97.666
6262,0,0,0,0
6263,96.142,97.608,97.507,97.634
6263,0,0,0,0
6264,96.053,97.685,97.612,97.604
6264,0,0,0,0
6265,96.4435,97.527,97.521,97.652
6265,0,0,0,0
6266,96.2145,97.471,97.593,97.525
6266,0,0,0,0
6267,96.184,97.604,97.714,97.528
6267,0,0,0,0
6268,93.109,97.49,97.654,97.651
6268,0,0,0,0
6269,96.234,97.64,97.673,97.649
6269,0,0,0,0
6270,96.0095,97.509,97.659,97.571
6270,0,0,0,0
6271,96.2925,97.65,97.779,97.545
6271,0,0,0,0
6272,96.318,97.584,97.703,97.572
6272,0,0,0,0
6273,96.4175,97.589,97.501,97.619
6273,0,0,0,0
6274,95.8555,97.633,97.692,97.607
6274,0,0,0,0
6275,96.255,97.676,97.691,97.635
6275,0,0,0,0
6276,96.264,97.492,97.479,97.641
6276,0,0,0,0
6277,96.0385,97.63,97.642,97.622
6277,0,0,0,0
6278,95.8515,97.656,97.626,97.581
6278,0,0,0,0
6279,96.182,97.543,97.607,97.519
6279,0,0,0,0
6280,96.2175,97.638,97.51,97.462
6280,0,0,0,0
6281,96.41,97.733,97.675,97.635
6281,0,0,0,0
6282,95.768,97.746,97.739,97.694
6282,0,0,0,0
6283,95.985,97.664,97.571,97.514
6283,0,0,0,0
6284,96.1355,97.556,97.622,97.737
6284,0,0,0,0
6285,95.8335,97.689,97.519,97.547
6285,0,0,0,0
6286,96.1255,97.578,97.614,97.566
6286,0,0,0,0
6287,96.029,97.66,97.582,97.661
6287,0,0,0,0
6288,96.1625,97.59,97.714,97.696
6288,0,0,0,0
6289,96.355,97.678,97.608,97.601
6289,0,0,0,0
6290,96.2105,97.466,97.692,97.546
6290,0,0,0,0
6291,96.2085,97.652,97.668,97.552
6291,0,0,0,0
6292,95.793,97.534,97.585,97.538
6292,0,0,0,0
6293,96.396,97.541,97.589,97.486
6293,0,0,0,0
6294,96.2625,97.632,97.569,97.61
6294,0,0,0,0
6295,96.027,97.742,97.609,97.552
6295,0,0,0,0
6296,96.402,97.554,97.727,97.425
6296,0,0,0,0
6297,95.984,97.666,97.761,97.447
6297,0,0,0,0
6298,96.0395,97.486,97.688,97.509
6298,0,0,0,0
6299,93.8035,97.591,97.498,97.672
6299,0,0,0,0
6300,96.3865,97.51,97.521,97.656
6300,0,0,0,0
6301,95.999,97.539,97.669,97.615
6301,0,0,0,0
6302,95.963,97.551,97.44,97.628
6302,0,0,0,0
6303,96.213,97.595,97.615,97.505
6303,0,0,0,0
6304,95.951,97.526,97.553,97.508
6304,0,0,0,0
6305,95.8785,97.657,97.631,97.578
6305,0,0,0,0
6306,96.09,97.621,97.614,97.588
6306,0,0,0,0
6307,96.027,97.631,97.589,97.511
6307,0,0,0,0
6308,96.1805,97.685,97.694,97.445
6308,0,0,0,0
6309,96.0125,97.694,97.462,97.632
6309,0,0,0,0
6310,95.942,97.601,97.565,97.646
6310,0,0,0,0
6311,96.207,97.634,97.56,97.549
6311,0,0,0,0
6312,96.198,97.603,97.702,97.541
6312,0,0,0,0
6313,95.6715,97.674,97.578,97.618
6313,0,0,0,0
6314,95.027,97.505,97.59,97.472
6314,0,0,0,0
6315,96.0355,97.66,97.676,97.591
6315,0,0,0,0
6316,96.121,97.629,97.67,97.641
6316,0,0,0,0
6317,96.077,97.53,97.655,97.67
6317,0,0,0,0
6318,95.872,97.582,97.679,97.506
6318,0,0,0,0
6319,96.1165,97.624,97.601,97.575
6319,0,0,0,0
6320,96.1755,97.631,97.657,97.563
6320,0,0,0,0
6321,96.0035,97.566,97.569,97.676
6321,0,0,0,0
6322,96.5325,97.707,97.506,97.765
6322,0,0,0,0
6323,96.007,97.593,97.642,97.51
6323,0,0,0,0
6324,96.0305,97.572,97.539,97.688
6324,0,0,0,0
6325,96.0625,97.765,97.541,97.642
6325,0,0,0,0
6326,95.9655,97.662,97.685,97.501
6326,0,0,0,0
6327,96.319,97.644,97.557,97.729
6327,0,0,0,0
6328,96.149,97.616,97.641,97.629
6328,0,0,0,0
6329,96.0515,97.407,97.647,97.659
6329,0,0,0,0
6330,96.073,97.731,97.589,97.514
6330,0,0,0,0
6331,96.1125,97.451,97.544,97.551
6331,0,0,0,0
6332,96.3705,97.49,97.618,97.692
6332,0,0,0,0
6333,96.197,97.664,97.524,97.617
6333,0,0,0,0
6334,96.279,97.646,97.502,97.588
6334,0,0,0,0
6335,95.9515,97.647,97.523,97.541
6335,0,0,0,0
6336,96.094,97.728,97.526,97.531
6336,0,0,0,0
6337,96.0635,97.611,97.607,97.656
6337,0,0,0,0
6338,96.434,97.513,97.675,97.624
6338,0,0,0,0
6339,96.1495,97.609,97.584,97.771
6339,0,0,0,0
6340,96.0225,97.534,97.589,97.698
6340,0,0,0,0
6341,96.315,97.498,97.597,97.825
6341,0,0,0,0
6342,96.3265,97.583,97.528,97.568
6342,0,0,0,0
6343,96.042,97.671,97.614,97.498
6343,0,0,0,0
6344,96.151,97.627,97.727,97.635
6344,0,0,0,0
6345,96.0405,97.597,97.666,97.566
6345,0,0,0,0
6346,96.0585,97.571,97.616,97.56
6346,0,0,0,0
6347,95.9855,97.741,97.693,97.631
6347,0,0,0,0
6348,95.9625,97.617,97.673,97.632
6348,0,0,0,0
6349,96.017,97.619,97.64,97.698
6349,0,0,0,0
6350,96.25,97.652,97.568,97.597
6350,0,0,0,0
6351,96.2815,97.684,97.679,97.573
6351,0,0,0,0
6352,96.085,97.646,97.679,97.541
6352,0,0,0,0
6353,96.0465,97.649,97.766,97.612
6353,0,0,0,0
6354,96.1665,97.616,97.729,97.596
6354,0,0,0,0
6355,95.952,97.688,97.594,97.647
6355,0,0,0,0
6356,96.3,97.614,97.69,97.515
6356,0,0,0,0
6357,96.402,97.547,97.579,97.531
6357,0,0,0,0
6358,96.319,97.507,97.595,97.516
6358,0,0,0,0
6359,96.3295,97.637,97.625,97.642
6359,0,0,0,0
6360,96.421,97.622,97.61,97.536
6360,0,0,0,0
6361,96.0245,97.58,97.481,97.549
6361,0,0,0,0
6362,96.186,97.576,97.62,97.621
6362,0,0,0,0
6363,96.367,97.685,97.67,97.503
6363,0,0,0,0
6364,96.254,97.543,97.557,97.614
6364,0,0,0,0
6365,94.8815,97.571,97.658,97.682
6365,0,0,0,0
6366,96.161,97.567,97.663,97.475
6366,0,0,0,0
6367,96.2185,97.653,97.553,97.585
6367,0,0,0,0
6368,96.2245,97.586,97.684,97.603
6368,0,0,0,0
6369,96.0865,97.501,97.674,97.58
6369,0,0,0,0
6370,95.166,97.494,97.456,97.609
6370,0,0,0,0
6371,96.142,97.621,97.629,97.598
6371,0,0,0,0
6372,96.034,97.666,97.686,97.529
6372,0,0,0,0
6373,96.1265,97.633,97.687,97.572
6373,0,0,0,0
6374,95.79,97.532,97.646,97.526
6374,0,0,0,0
6375,96.3015,97.748,97.472,97.64
6375,0,0,0,0
6376,96.048,97.593,97.545,97.507
6376,0,0,0,0
6377,96.2895,97.605,97.534,97.525
6377,0,0,0,0
6378,96.0055,97.503,97.532,97.615
6378,0,0,0,0
6379,95.895,97.622,97.65,97.602
6379,0,0,0,0
6380,96.2805,97.556,97.557,97.634
6380,0,0,0,0
6381,96.4055,97.734,97.658,97.503
6381,0,0,0,0
6382,95.322,97.606,97.618,97.655
6382,0,0,0,0
6383,96.261,97.646,97.495,97.553
6383,0,0,0,0
6384,96.0625,97.631,97.635,97.629
6384,0,0,0,0
6385,96.0345,97.689,97.567,97.647
6385,0,0,0,0
6386,96.319,97.615,97.559,97.66
6386,0,0,0,0
6387,96.0645,97.658,97.613,97.622
6387,0,0,0,0
6388,95.9875,97.609,97.715,97.506
6388,0,0,0,0
6389,96.4625,97.611,97.62,97.541
6389,0,0,0,0
6390,96.1375,97.54,97.562,97.659
6390,0,0,0,0
6391,96.005,97.619,97.553,97.662
6391,0,0,0,0
6392,96.0345,97.627,97.688,97.587
6392,0,0,0,0
6393,96.3265,97.631,97.617,97.581
6393,0,0,0,0
6394,95.743,97.734,97.541,97.616
6394,0,0,0,0
6395,96.2255,97.648,97.605,97.646
6395,0,0,0,0
6396,96.2675,97.545,97.616,97.536
6396,0,0,0,0
6397,96.085,97.598,97.651,97.462
6397,0,0,0,0
6398,96.2125,97.671,97.694,97.675
6398,0,0,0,0
6399,95.554,97.638,97.536,97.487
6399,0,0,0,0
6400,95.906,97.646,97.564,97.62
6400,0,0,0,0
6401,96.215,97.59,97.647,97.54
6401,0,0,0,0
6402,96.2715,97.584,97.534,97.417
6402,0,0,0,0
6403,96.0885,97.691,97.627,97.547
6403,0,0,0,0
6404,96.0395,97.566,97.596,97.67
6404,0,0,0,0
6405,96.2795,97.655,97.633,97.645
6405,0,0,0,0
6406,96.0435,97.474,97.61,97.601
6406,0,0,0,0
6407,95.659,97.573,97.68,97.548
6407,0,0,0,0
6408,96.1715,97.686,97.7,97.577
6408,0,0,0,0
6409,96.1445,97.583,97.675,97.526
6409,0,0,0,0
6410,96.0245,97.595,97.511,97.54
6410,0,0,0,0
6411,95.7265,97.713,97.523,97.43
6411,0,0,0,0
6412,95.933,97.552,97.664,97.409
6412,0,0,0,0
6413,95.4045,97.69,97.617,97.688
6413,0,0,0,0
6414,96.3735,97.5,97.557,97.544
6414,0,0,0,0
6415,96.2415,97.518,97.694,97.474
6415,0,0,0,0
6416,96.126,97.662,97.448,97.525
6416,0,0,0,0
6417,96.1655,97.591,97.58,97.48
6417,0,0,0,0
6418,96.455,97.676,97.629,97.682
6418,0,0,0,0
6419,96.1425,97.58,97.691,97.575
6419,0,0,0,0
6420,95.692,97.708,97.669,97.558
6420,0,0,0,0
6421,96.041,97.553,97.641,97.504
6421,0,0,0,0
6422,96.2005,97.538,97.565,97.49
6422,0,0,0,0
6423,95.9545,97.669,97.562,97.663
6423,0,0,0,0
6424,96.3775,97.782,97.549,97.698
6424,0,0,0,0
6425,95.545,97.456,97.63,97.608
6425,0,0,0,0
6426,95.9345,97.716,97.526,97.566
6426,0,0,0,0
6427,96.231,97.578,97.603,97.617
6427,0,0,0,0
6428,96.3725,97.69,97.679,97.525
6428,0,0,0,0
6429,96.157,97.485,97.681,97.615
6429,0,0,0,0
6430,95.9805,97.779,97.689,97.593
6430,0,0,0,0
6431,95.878,97.595,97.613,97.676
6431,0,0,0,0
6432,94.9655,97.577,97.466,97.62
6432,0,0,0,0
6433,96.298,97.579,97.673,97.496
6433,0,0,0,0
6434,96.2315,97.647,97.664,97.671
6434,0,0,0,0
6435,96.1185,97.661,97.57,97.615
6435,0,0,0,0
6436,96.3545,97.631,97.556,97.536
6436,0,0,0,0
6437,96.282,97.627,97.601,97.643
6437,0,0,0,0
6438,96.3385,97.474,97.728,97.498
6438,0,0,0,0
6439,96.1695,97.536,97.719,97.626
6439,0,0,0,0
6440,96.258,97.717,97.63,97.591
6440,0,0,0,0
6441,96.092,97.622,97.603,97.564
6441,0,0,0,0
6442,96.1505,97.607,97.699,97.574
6442,0,0,0,0
6443,96.25,97.492,97.55,97.676
6443,0,0,0,0
6444,96.3945,97.605,97.582,97.501
6444,0,0,0,0
6445,96.013,97.623,97.487,97.641
6445,0,0,0,0
6446,96.1825,97.641,97.581,97.628
6446,0,0,0,0
6447,95.9635,97.58,97.717,97.682
6447,0,0,0,0
6448,96.2895,97.583,97.639,97.525
6448,0,0,0,0
6449,95.9835,97.646,97.671,97.588
6449,0,0,0,0
6450,96.294,97.584,97.526,97.639
6450,0,0,0,0
6451,96.354,97.697,97.597,97.631
6451,0,0,0,0
6452,96.2555,97.67,97.72,97.508
6452,0,0,0,0
