step,SARSA,Q_learning,double_Q_learning,QV_learning
5015,97.41,96.5,96.52,95.8
5016,98.08,95.94,95.72,95.4
5017,97.35,96.54,96.32,96.42
5018,97.52,96.46,95.16,96.14
5019,97.46,96.82,95.46,95.72
5020,97.2,96.28,96.2,96.6
5021,96.3,95.74,97.08,97.76
5022,97.58,96.24,96.12,95.68
5023,97.63,96.28,95.42,95.96
5024,97.46,96.4,96.66,96.62
5025,97.69,96.38,95.86,97.16
5026,97.96,96.2,95.44,96.3
5027,98.49,96.58,95.58,96.4
5028,97.3,95.56,95.72,96.38
5029,97.57,96.16,97.44,95.28
5030,98.04,97.18,95.76,96.12
5031,98.43,96.62,95.96,96.7
5032,96.96,96.36,96.72,96.48
5033,98.07,97.52,97.38,96.22
5034,96.75,95.92,96.84,97.06
5035,98.1,96.54,94.98,96.16
5036,98.11,95.82,96.18,96.18
5037,97.62,96.42,97.78,96.72
5038,97.3,96.74,95.94,96.68
5039,97.86,97.02,95.24,96.7
5040,97.54,95.84,96.12,96.26
5041,97.71,96.24,95.76,96.26
5042,97.49,96.04,96.72,96.66
5043,97.5,96.82,96.12,97.2
5044,98.1,95.52,96.72,96.92
5045,97.59,96.04,95.88,96.54
5046,97.37,95.48,96.46,96.18
5047,98.17,96,94.96,96.92
5048,97.53,96.38,96.46,96.88
5049,98.1,96.24,97.16,97
5050,97.77,96.88,95.38,95.74
5051,97.76,95.96,96.5,96.36
5052,97.56,97.16,97.02,96.12
5053,97.99,96.9,96.62,96.52
5054,97.78,95.92,94.88,96.18
5055,97.96,96.78,96.54,97.06
5056,98.23,96.66,96.12,96.54
5057,97.95,95.5,95.82,95.44
5058,98.26,96.78,96.54,96.36
5059,97.94,95.9,95.88,96.42
5060,97.33,96.66,95.28,96.56
5061,98.04,96.3,96.46,97.36
5062,97.49,96.8,96.8,96.76
5063,98.33,95.74,96.4,95.56
5064,97.92,95.54,95.98,95.12
5065,98.78,96.08,96.2,94.98
5066,98.04,95.98,95.9,96.96
5067,97.72,96.14,96.72,96.32
5068,97.31,95.66,95.94,97.12
5069,97.87,97.28,95.08,96.74
5070,97.54,96.52,96.26,95.34
5071,97.65,96.84,95.34,95.44
5072,97.63,95.38,95.44,96.4
5073,97.47,96.88,96.44,95
5074,97.49,96.18,96.58,95.9
5075,97.19,96.02,96.86,96.42
5076,98.24,96.42,95.74,96.2
5077,97.71,96.16,96.28,96.42
5078,98.17,96.92,96.08,96.38
5079,97.89,96.8,95.68,96.16
5080,97.66,95.78,96.68,96.22
5081,97.79,96.74,96.76,97.7
5082,97.62,96.78,96.64,96.54
5083,97.31,96.36,95.44,97
5084,97.76,96.32,96.48,96.04
5085,96.79,96.12,96.32,96.7
5086,97.81,97.04,96.22,96.56
5087,97.58,95.92,98.34,96.22
5088,98.08,96.14,96.42,95.38
5089,96.78,96.3,97.18,96.68
5090,97.51,95.9,95.7,97.16
5091,97.75,96.08,96.82,96.28
5092,98.31,96.54,96.96,96.12
5093,97.6,96.48,97.02,95.78
5094,97.53,96.38,95.88,96.64
5095,97.63,96.94,95.84,95.66
5096,97.61,96.22,96.52,96.48
5097,97.54,95.96,96.06,96.4
5098,97.42,95.84,96.7,95.82
5099,97.74,96.1,96.52,96.48
5100,97.36,96.14,97.34,97.34
5101,97.79,96,97.9,96.46
5102,97.21,96.36,96.06,96.16
5103,98.01,97.08,96.24,96.3
5104,97.36,95.1,95.36,95.94
5105,97.39,97.08,96.02,96.08
5106,97.42,97.16,95.82,95.96
5107,98.48,96,97.2,96.3
5108,97.88,96,95.36,97.52
5109,97.96,96.6,96.32,95.68
5110,98.02,96.06,96,96.58
5111,97.96,95.84,96.94,96.54
5112,97.34,95.14,96.92,95.86
5113,98.23,96.16,96.3,96.18
5114,97.94,96.34,96.36,94.16
5115,97.67,96.96,96.38,96.54
5116,97.35,96.38,96.22,95.72
5117,97.83,96.8,96.36,97.18
5118,98.08,96.5,96.08,96.86
5119,98.25,96.56,96.42,95.62
5120,97.73,96.66,96.64,96.64
5121,97.43,96.82,95.7,96.08
5122,97.77,96.4,94.94,96.58
5123,97.68,96.46,96.62,95.84
5124,97.94,95.48,95.88,96.74
5125,97.79,96,96.58,96.54
5126,97.74,97.5,95.02,96.28
5127,97.66,96.9,95.78,96.22
5128,97.75,97.68,97.3,96.52
5129,97.64,95.84,96.5,96.52
5130,97.98,96.96,95.6,96.34
5131,97.85,96.46,96.04,95.58
5132,98.01,96.38,97.46,97.6
5133,97.78,95.4,96.2,97.26
5134,97.86,96.56,95.54,96.16
5135,97.85,96.38,96.96,96.84
5136,97.28,95.82,96.58,96.86
5137,97.87,96.36,95.64,96.12
5138,98.27,96.7,95.94,95.98
5139,97.98,95.64,95.32,95.98
5140,97.48,96.08,96.2,95.24
5141,97.9,95.6,95.44,96.8
5142,97.62,96.4,95.98,96.82
5143,98.07,96.72,96.86,97.48
5144,98.38,96.98,95.86,95.12
5145,98.16,95.7,96.46,96.52
5146,98.16,96.36,96.22,95.9
5147,97.64,96.26,97.02,95.7
5148,96.89,96.22,96.64,97.2
5149,97.73,96.04,96.74,95.74
5150,97.68,95.22,95.42,96.42
5151,97.98,96.68,96.04,95.84
5152,97.98,97.04,96.64,95.8
5153,97.3,96.08,95.94,96.26
5154,98.22,96,97.26,96.54
5155,97.98,96.18,96.44,96.02
5156,98.07,96.96,95.1,97.16
5157,97.94,96.3,96.44,96.46
5158,97.98,96.98,96.9,96.32
5159,98.17,95.6,96.26,95.38
5160,97.43,95.7,96.46,97.4
5161,98.25,95.86,96.3,97.26
5162,97.81,95.24,96.08,95.94
5163,98.34,96.6,96.34,96.08
5164,98.12,97.08,96.36,96.1
5165,97.82,96.48,97.1,96.76
5166,98.74,96.28,97.12,95.88
5167,98.14,96.7,95.92,95.96
5168,98.24,96.86,96.7,97.5
5169,98.1,95.06,96.36,96.96
5170,97.67,96.92,95.88,96.56
5171,97.92,96.56,95.46,96.84
5172,97.13,95.94,97.42,97.2
5173,97.15,96.88,95.98,96.52
5174,97.86,96.3,95.58,97.2
5175,96.88,97.14,96.28,96.46
5176,97.71,97.04,97.32,96.48
5177,97.65,97.24,95.72,96.9
5178,97.51,96.84,97.3,95.76
5179,97.84,96.66,96.14,95.78
5180,96.85,97.1,96.46,96
5181,97.14,96.72,97.44,95.98
5182,96.97,95.38,96.98,97.1
5183,97.38,95.94,96.3,96.68
5184,98.14,96.68,96,94.96
5185,97.66,97.68,95.62,96.56
5186,98.08,95.72,96.48,96.32
5187,97.43,96.06,96.06,95.64
5188,97.34,96.32,96.12,96.26
5189,97.77,95.86,95.86,95.98
5190,98.24,96.4,96.18,97.1
5191,97.45,96.32,96.82,96.52
5192,97.8,96.7,95.96,95.68
5193,97.4,97.12,97.3,96.34
5194,97.72,96.16,96.5,96.8
5195,97.91,96.68,96.62,96.2
5196,97.92,96.96,95.72,96.22
5197,98.32,96.8,96.96,97.34
5198,97.62,95.96,96.22,96.3
5199,98.37,96.14,96.02,95.52
5200,97.1,95.88,97.3,96.2
5201,98.25,96.68,96.94,95.48
5202,96.71,97.14,96.82,96.22
5203,97.9,96.2,96.1,95.92
5204,98.05,97.52,96.18,96.14
5205,97.05,96.2,97.24,96.54
5206,97.75,95.82,96.86,96.56
5207,96.83,97.26,95.28,96.96
5208,98.07,96,96.26,96.72
5209,97.33,96.86,95.94,95.62
5210,97.43,96.48,95.02,96.3
5211,97.67,96.38,96.16,96.08
5212,97.38,96.98,95.7,96.46
5213,97.29,96.28,97.18,96.4
5214,97.17,96.28,95.26,96.24
5215,97.67,96.18,96.92,96.02
5216,98.13,96.78,96.3,96.1
5217,97.54,96.14,96.28,96.52
5218,96.83,96.62,96.18,96.84
5219,97.86,96,96.14,96.46
5220,98.44,96.24,96.06,96
5221,97.61,96.74,95.78,96.44
5222,97.68,96.34,96.88,96.36
5223,97.72,96.88,96.58,96.2
5224,97.77,96.1,95.9,95.76
5225,97.65,96.44,97.1,95.9
5226,96.96,96.74,96.66,96.2
5227,97.83,96.78,96.14,96.58
5228,97.39,95.6,96.64,96.72
5229,97.47,96.46,96.3,97.08
5230,98.05,96.12,97.1,96.9
5231,97.38,96.76,96.42,96.2
5232,98.22,96.06,96.56,95.36
5233,97.95,96.28,94.54,96.26
5234,97.67,95.36,95.76,96.76
5235,98.09,96.84,96.46,96.24
5236,97.58,96.94,96.86,95.86
5237,97.62,97.12,95.7,96.44
5238,97.95,96.9,95.58,97.24
5239,98.29,96.76,97.12,97.18
5240,97.62,96.92,95.48,96.9
5241,97.47,95.92,96.6,96.5
5242,97.76,95.7,94.94,95.82
5243,97.32,95.72,94.88,96.68
5244,97.62,95.94,95.4,96.74
5245,97.81,96.26,96.04,96.36
5246,98.02,96.02,96.82,96.08
5247,97.52,96.48,96.8,97.78
5248,98.36,96.58,95.08,95.06
5249,97.77,96.24,96.56,95.9
5250,98.07,96.7,95.9,95.56
5251,97.84,96.82,96.54,96.3
5252,97.52,96.62,95.86,96.22
5253,97.85,96.12,95.38,97
5254,97.38,96.84,95.78,96.44
5255,97.67,95.96,96.34,96.2
5256,98.32,96.86,96.44,96.76
5257,97.93,97.18,96.62,96.42
5258,98.24,96.34,96.72,96.42
5259,98.34,95.82,96.32,96.94
5260,97.56,96.8,96.1,95.78
5261,97.61,97.1,96.12,96.22
5262,97.74,96.22,97.06,97.18
5263,97.98,95.92,96.42,95.7
5264,98.19,96.18,96.48,96.68
5265,98.32,96.32,96.76,95.62
5266,97.62,96.44,95.92,96.92
5267,97.72,96.18,96.6,96.9
5268,98.06,97.14,96.62,95.8
5269,97.98,96.3,95.96,96.52
5270,97.46,95.8,95,96.66
5271,97.46,96.24,96.58,96.46
5272,97.5,96.74,95.7,96.76
5273,97.74,95.68,94.68,95.96
5274,97.35,96.5,96.92,96.88
5275,97.82,97.1,96.8,96.52
5276,97.61,95.82,96,96.42
5277,97.63,97.08,95.98,95.96
5278,97.08,96.1,97,97.08
5279,98.05,96.5,95.74,96.06
5280,97.95,96.08,96.9,95.5
5281,97.35,96.54,96.56,95.92
5282,96.92,97.38,94.86,96.28
5283,98.37,95.38,96.96,96.52
5284,98.23,96.44,96.24,96.28
5285,97.42,95.68,97.12,96.68
5286,97.45,97.46,95.9,96.32
5287,98.19,96.66,95.36,96.36
5288,98.08,96.1,97.12,96.7
5289,97.97,96.46,95.78,97.48
5290,98.04,96.26,96.56,97.02
5291,97.13,96.02,95.26,96.84
5292,98.15,95.94,96.38,96.72
5293,98.2,96,95.58,96.54
5294,97.44,95.6,95.52,95.9
5295,97.91,96.32,95.9,95.48
5296,98.09,95.2,96.94,96.42
5297,97.96,96,97.18,97.68
5298,98.09,96.2,95.36,96.96
5299,97.59,96.82,96.82,95.84
5300,97.07,96.48,96.02,96.76
5301,98.09,96.52,96.34,95.72
5302,98.12,96.08,96.5,96.68
5303,98.27,96.48,96.5,95.64
5304,98.14,96.76,96.58,96.26
5305,98.26,96.26,96.8,96.64
5306,97.59,95.98,96.5,96.58
5307,97.69,97.22,96.88,95.94
5308,97.81,97.16,96.04,96.66
5309,97.45,96.58,96.12,96.9
5310,97.86,96.86,96.24,96.04
5311,97.61,96.82,95.28,95.6
5312,97.3,97.06,96.34,96.6
5313,97.58,96.48,97.66,96.34
5314,97.34,95.84,95.2,96.24
5315,97.78,96.1,96.92,96.84
5316,98.1,96.42,95.84,97.2
5317,98.3,95.26,95.4,95.76
5318,98.16,96.52,97.52,96.7
5319,97.72,96.6,96.66,96
5320,97.27,96.52,96.74,96.14
5321,97.95,96.38,94.68,96.92
5322,97.47,95.46,95.84,96.18
5323,98.09,97.04,97.44,96.28
5324,98.18,95.14,96.08,95.98
5325,97.85,96.1,97.42,96.86
5326,98.09,95.44,97.32,97.02
5327,97.96,96.94,95.2,96.52
5328,98.2,96.74,96.52,96.24
5329,97.02,95.56,95.54,96.1
5330,97.7,97.32,96.6,96.3
5331,97.55,95.96,95.96,96.2
5332,97.52,96.82,96.24,97.22
5333,97.81,95.72,96.98,96.52
5334,97.88,95.84,96.68,96.88
5335,97.9,95.22,96.28,95.86
5336,98.22,96.36,97.22,96.34
5337,97.36,96.5,95.72,96.38
5338,97.59,95.82,96.58,96.06
5339,98.36,96.88,96.08,96.42
5340,97.91,95.58,95.56,96.18
5341,97.38,96.38,96.86,96.68
5342,97.95,97.46,96.96,96.04
5343,97.24,96.34,95.96,96.46
5344,98.22,96,96.22,97.74
5345,97.58,96.22,95.98,97.34
5346,98.02,95.92,97,96.18
5347,96.57,97.06,96.96,97.08
5348,97.27,96.8,96.1,95.9
5349,97.6,96.64,96.8,96.58
5350,98.1,96.42,96.34,96.54
5351,97.6,96.46,96.5,94.78
5352,98.01,97.06,97.42,96.62
5353,97.22,96.02,95.72,96.86
5354,97.92,96.88,96.38,96.64
5355,97.47,96.08,96.06,96.28
5356,98.12,96.76,96.34,97.24
5357,98.01,96.32,97.04,95.64
5358,98.17,95.56,96.02,96.34
5359,97.97,96.52,96.2,96.72
5360,98.1,96.08,95.3,96.24
5361,98.36,97.22,96.68,95.9
5362,98.21,97.58,95.66,95.76
5363,97.74,95.8,96.36,96.4
5364,98.38,96.98,96.18,97.18
5365,97.23,95.88,96.22,95.62
5366,97.62,96.68,95.56,95.74
5367,97.34,96.82,96.52,95.72
5368,98.05,96.8,96.14,96.48
5369,97.07,96.58,96.58,96.8
5370,97.96,96.2,96.36,96.26
5371,97.89,96.42,96.04,96.7
5372,97.71,97.2,95.48,95.56
5373,97.97,96.48,95.18,96.66
5374,98.06,96.9,95.8,96.38
5375,97.97,95.54,96.86,97.38
5376,97.96,95.86,96.76,95.66
5377,97.53,96.14,97.04,96.6
5378,97.35,96.32,96.44,95.76
5379,97.76,95.92,96.96,96.18
5380,97.57,96.78,95.54,96.22
5381,97.7,96.52,96.98,96.84
5382,98.38,95.86,96.38,95.4
5383,97.2,96.94,96.62,96.8
5384,97.41,96.3,95.82,95.78
5385,97.65,96.48,95.38,96.3
5386,97.46,96.96,97.14,96
5387,97.87,96.72,96.8,96.76
5388,98.2,95.94,95.46,96.16
5389,97.5,95.52,96.54,95.26
5390,97.85,97.26,96.44,97.08
5391,98,96.36,96.52,95.86
5392,97.61,95.14,96.24,95.8
5393,97.46,96.48,97.16,96.36
5394,97.99,95.62,96.3,96.46
5395,97.23,95.86,95.92,95.66
5396,97.96,96.4,96.52,96.5
5397,96.99,96.38,96.78,96.28
5398,98.42,94.94,97,97.44
5399,97.97,95.76,95.14,96.74
5400,97.7,97.04,96.32,96.08
5401,97.76,95.76,96.7,96.94
5402,97.94,96.66,95.5,95.6
5403,97.84,96.68,96.6,96.94
5404,97.57,96.48,96.52,95.38
5405,97.73,97.34,96.82,96
5406,98.06,96.86,96.42,96.78
5407,97.92,96.84,96.24,96.12
5408,98.09,96.68,96.26,97.42
5409,96.93,95.98,97.32,96.8
5410,97.21,95.78,95.82,95.86
5411,96.84,96.66,95.58,95.42
5412,97.99,97.56,96.2,95.8
5413,97.83,97.38,97,96.46
5414,98.13,95.88,95.64,96.74
5415,98.19,98.18,96.8,96.64
5416,97.87,95.64,96.2,95.7
5417,98.01,96.56,95.8,96.76
5418,98.16,97.22,95.46,96.38
5419,97.23,96.54,96.18,97
5420,97.81,97.1,95.2,96.7
5421,98.31,95.84,96.82,96.34
5422,97.68,96.44,96.02,95.9
5423,97.31,97.24,96,95.66
5424,97.46,95.58,95.8,96.38
5425,97.94,96.46,95.78,95.62
5426,97.24,96.6,96.66,96.12
5427,97.09,96.2,95.1,94.64
5428,97.29,95.7,97.6,95.98
5429,97.93,96.22,95.8,96.96
5430,97.79,96.36,96.94,96.56
5431,98.26,95.32,96.3,96.48
5432,98.35,95.84,96,95.98
5433,97.92,95.8,96.1,95.84
5434,97.89,96.74,95.92,95.96
5435,97.81,96.84,96.68,95.84
5436,98.68,95.38,96.46,95.6
5437,96.95,96.94,95.8,96.48
5438,98.1,96.28,96.3,96
5439,98.11,96.1,97.02,96.44
5440,98.25,95.54,95.82,96.2
5441,98.38,96.38,97.2,95.72
5442,97.67,96.48,96.62,96.46
5443,98.11,96.18,96.56,96.98
5444,97.48,95.72,95.88,95.7
5445,97.84,96.18,96.24,96.14
5446,97.96,95.28,95.88,95.82
5447,98.04,96.3,95.64,95.52
5448,97.89,95.72,95.64,96.84
5449,97.71,96.44,97.06,96.7
5450,97.88,96.6,97.4,96.82
5451,97.72,96.78,96.84,96.8
5452,98.45,96.96,95.72,95.96
5453,98.15,96.12,96.58,96.5
5454,98.15,97,97,97.02
5455,97.74,96.08,96.72,96.1
5456,98.35,96.06,95.8,96.84
5457,97.9,95.86,95.72,96.74
5458,97.69,96.5,95.84,95.76
5459,98.32,97.42,95.2,97.38
5460,98.12,95.98,96.8,96.16
5461,97.81,96.46,97.06,96.5
5462,97.49,97.08,95.7,96.68
5463,98.2,96.06,96.62,96.28
5464,97.38,96,95.7,96.44
5465,97.74,96.88,95.62,96.52
5466,97.66,96.3,96.12,96.26
5467,97.97,96.86,97.1,97.36
5468,97.86,96.34,95.28,96.92
5469,96.71,96.04,96.56,96
5470,98.08,96.3,95.74,96.08
5471,98.01,97.18,95.26,96.62
5472,98.34,97.16,95.86,96.38
5473,97.8,96.38,96.26,95.6
5474,97.8,97.08,96.9,96.02
5475,97.98,96.3,97.68,96.46
5476,98.22,97.12,96.36,95.78
5477,98.01,96.02,96.16,95.3
5478,98.75,97.08,96,95.56
5479,97.48,96.22,96.18,96.66
5480,98.16,97.08,96.3,96.84
5481,97.93,97.48,96.32,96.36
5482,97.87,96.18,95.34,96.3
5483,97.71,96.04,97.06,96.02
5484,98.59,96.78,96.16,96.06
5485,97.83,96.36,96.56,96.02
5486,97.79,96.02,97.34,96.98
5487,97.59,96.2,96.3,96.04
5488,97.6,96.24,97.08,96.7
5489,97.71,95.36,95.48,95.58
5490,97.97,96.92,96.78,96.2
5491,97.89,97.32,96.08,96.72
5492,98.76,95.86,96.58,96.3
5493,97.6,96.76,95.8,96.48
5494,97.92,97.42,95.38,96.78
5495,97.87,96.1,97.22,96.54
5496,97.79,95.9,96.4,95.8
5497,97.53,96.84,96.24,97.06
5498,97.92,97.56,96.2,96.52
5499,97.84,95.22,96.38,96.26
5500,97.88,96.92,96.84,96.14
5501,97.69,94.76,96.22,96.8
5502,98.02,96.82,94.98,97.1
5503,97.81,96.24,96.24,95.4
5504,97.7,97.16,95.46,95.38
5505,97.86,95.64,96.12,95.62
5506,97.9,96.46,96.1,96.58
5507,97.85,97.1,96.68,96.48
5508,97.79,96.48,96.72,96.2
5509,97.15,96.54,95.7,96.92
5510,97.81,96.4,96.96,95.88
5511,98.11,97,97.06,97.04
5512,97.75,96.44,96.44,95.86
5513,97.36,96.94,96.26,96.22
5514,98.12,96.48,96.94,95.96
5515,97.59,95.38,96.58,95.56
5516,98.05,96.38,96.26,96.48
5517,97.93,96.38,96.88,96.08
5518,97.35,96.02,94.2,96.28
5519,97.46,96.42,96.62,96.2
5520,97.77,95.86,96.54,97.24
5521,97.65,96.68,96.72,97
5522,98.03,96.98,95.94,96.06
5523,97.75,95.62,95.86,97.06
5524,97.83,96.6,95.36,96.48
5525,97.85,96.38,97.06,95.68
5526,98,97.28,96.72,96.34
5527,98.12,95.48,96.42,97.14
5528,97.62,95.86,96.88,95.38
5529,96.98,97.18,96.2,95.92
5530,98.04,96.62,96.42,95.7
5531,97.63,96.34,95.16,96.32
5532,97.92,96.6,95.16,96.2
5533,97.61,96.84,95.72,96.24
5534,97.42,96.88,96.02,96.56
5535,97.01,97.4,96.28,96.26
5536,98.21,96.7,96.54,95.94
5537,97.56,96.06,96.6,96.96
5538,97.67,95.74,96.1,96.26
5539,97.95,96.5,97.14,97.08
5540,98.11,96.58,95.8,96.22
5541,97.99,96.5,96.52,96.6
5542,98.69,95.54,95.94,96.78
5543,97.82,95.66,95.86,96.9
5544,97.58,95.98,95.34,96.24
5545,97.83,95.22,96.18,97
5546,97.45,96.06,97.28,96.44
5547,97.21,97.1,96.24,96.5
5548,97.52,97.46,96.24,96.26
5549,97.94,96.96,96.46,97.16
5550,97.55,96.6,95.96,96.9
5551,97.93,96.58,95.34,96.06
5552,97.68,96.66,95.98,96.66
5553,97.61,96.86,97.22,96.34
5554,97.03,96.6,95.64,96.78
5555,97.88,96.08,95.1,96.46
5556,98.17,96.2,95.2,96.12
5557,96.96,95.6,96.38,95.94
5558,97.31,96.68,97.34,96.66
5559,97.95,96.28,96.48,96.5
5560,97.74,96.54,96.88,96.28
5561,97.58,97.22,96.6,95.28
5562,97.5,96.5,97.52,95.68
5563,97.54,96.12,96.46,96.28
5564,97.28,97.44,96.78,96.08
5565,97.28,95.62,96.42,95.94
5566,97.6,96.32,96.12,96.78
5567,97.48,95.74,96.02,96.48
5568,97.17,95.8,96.86,96.6
5569,96.78,95.38,97.68,96.28
5570,97.72,96.5,96.74,96.46
5571,97.9,96.84,96.2,97.08
5572,97.53,96.38,96.34,95.78
5573,97.82,95.28,96.72,96.62
5574,97.9,97.6,96.54,96.34
5575,97.66,96.44,96.76,96.6
5576,98.08,96.36,96.38,96.4
5577,98.34,96.4,97.1,95.26
5578,97.32,95.28,96.44,97.16
5579,97.66,96.48,96.34,96.9
5580,97.81,96.72,96.8,95.98
5581,97.29,96.44,96.24,96.8
5582,97.54,95.3,96.86,96.24
5583,98.13,95.9,96.32,96.06
5584,97.99,95.08,95.4,97.12
5585,97.39,94.76,95.56,96.66
5586,97.86,95.56,96.14,96.44
5587,97.08,96.1,96.24,96.26
5588,97.09,96.42,96.08,96.12
5589,97.67,95.88,96.58,96.8
5590,98.44,95.6,96.02,96.7
5591,97.93,94.96,96.06,95.86
5592,97.92,96.38,97.28,97.34
5593,97.6,96.48,96.98,95.3
5594,98.01,96.72,96.92,96.62
5595,97.29,96.02,94.96,96.54
5596,97.77,96.88,96.24,96.64
5597,97.52,96.52,96.66,97.06
5598,98.44,96.54,95.36,95.8
5599,98.12,94.88,96.5,96.48
5600,98.09,96.52,95.82,96.18
5601,97.31,96.44,95.14,95.76
5602,97.45,95.98,96.38,95.32
5603,97.46,96.94,95.88,96.32
5604,97.74,96.76,96.76,96.94
5605,97.47,96.18,97.04,95.48
5606,97.85,95.64,95.74,95.82
5607,97.07,95.8,96.58,95.84
5608,97.85,96.58,97.16,97.34
5609,97.44,97.58,96.72,97.04
5610,97.79,96.18,97.08,96.52
5611,97.95,95.28,96.32,95.58
5612,97.36,95.76,97.18,96.42
5613,97.79,96.9,96.56,96.52
5614,97.37,95.62,95.98,95.66
5615,97.38,97.5,96.46,95.74
5616,97.87,96.56,96,96.74
5617,97.69,96.8,97.2,96.02
5618,97.97,96.68,96.56,95.84
5619,97.76,96.1,95.38,96.02
5620,98.03,97.16,96.26,96.26
5621,98.12,97.14,96.22,96.28
5622,98.46,96.72,96.5,96.82
5623,97.22,97.46,96.28,96
5624,97.66,96.76,96.08,95.74
5625,97.64,97.06,96.06,96.74
5626,97.74,97.28,96.3,97.02
5627,98.08,97.36,95.66,95.4
5628,97.81,96.16,95.34,96.96
5629,97.35,96.34,95.8,95.12
5630,97.53,96.82,95.8,95.56
5631,98.12,95.46,95.52,96.3
5632,97.16,96.24,96.06,96.9
5633,98.04,96.48,96.14,95.98
5634,97.51,96,96.44,95.64
5635,97.41,95.5,95.7,96.7
5636,98.27,95.84,95.64,95.4
5637,97.57,96.58,95.66,96.9
5638,97.47,97.26,95.88,96.86
5639,97.98,96.26,96.1,95.32
5640,97.66,96.78,96.42,96.04
5641,97.65,96.44,96.48,96
5642,98.09,95.6,96.82,97.56
5643,97.58,96.1,96.96,95.58
5644,98.1,97.1,96.9,96.26
5645,98.04,96.58,95.82,95.68
5646,97.89,96.38,95.48,96.78
5647,97.23,97.2,94.68,95.74
5648,98.37,96.02,96.04,97.18
5649,98.27,95.32,95.4,96.34
5650,98.09,96.88,95.94,97.44
5651,98,95.84,97.28,96.74
5652,97.83,97.3,96.9,96.38
5653,98.01,94.68,96.26,96.4
5654,98.28,96.96,96.98,96.68
5655,98.07,95.64,96.08,96.7
5656,97.25,96.94,96.86,97.14
5657,98.03,96.28,96.18,96.78
5658,97.95,96.72,96.02,95.84
5659,98.02,96.76,96.96,94.78
5660,97.79,97.06,96.64,96.88
5661,98.09,96.26,96.06,95.22
5662,97.55,95.92,97.02,97.18
5663,97.75,96.36,96.9,97.2
5664,97.83,97.96,96.3,96.86
5665,98.01,96.46,95.88,96.42
5666,98.04,96.48,96.26,95.5
5667,97.75,96.86,96.48,96.94
5668,98.22,95.46,96.64,95.56
5669,97.58,96.18,95.84,96.72
5670,97.71,97.34,96.9,96.48
5671,98,96.66,96.12,96.3
5672,97.8,96.46,96.94,95.92
5673,98.19,96.52,96.08,97.04
5674,97.47,96.28,96.22,96.06
5675,97.61,96.36,95.6,97.18
5676,97.91,96.16,96.8,96.04
5677,97.26,95.92,95.74,96.22
5678,96.94,96.54,95,96.74
5679,97.38,95.88,96.46,96.16
5680,97.52,97.14,96.76,96.5
5681,97.34,97.3,96.54,94.88
5682,97.59,96.46,97.02,95.72
5683,98.02,96.54,96.16,96.14
5684,97.06,96.68,96.44,97.06
5685,98.09,97.38,97.16,96.36
5686,97.58,96.52,96.56,96.16
5687,97.91,96.42,95.98,96.32
5688,98.31,96.3,95.5,96.6
5689,97.9,96.66,96.26,96.68
5690,97.57,97.3,96.22,96.42
5691,97.77,96.62,95.48,95.72
5692,97.91,95.98,96.58,96.56
5693,97.44,95.64,96.56,96.34
5694,97.65,96.82,95.8,95.92
5695,97.28,95.92,95.76,96.16
5696,98.03,96.06,95.22,95.18
5697,97.93,96.08,95.98,96.22
5698,97.09,96.4,95.58,96.5
5699,98.02,97.34,96.7,96.5
5700,98.05,96.76,95.34,97.12
5701,97.84,97.2,96.46,95.86
5702,97.66,96.12,95.54,96.18
5703,97.56,95.66,95.48,95.92
5704,97.87,95.7,96.08,96.22
5705,97.56,96.22,95.78,96.96
5706,98.54,95.82,97.24,97.06
5707,97.79,96.88,96.74,95.76
5708,97.63,97.48,95.98,97.22
5709,97.81,97.14,97.3,95.1
5710,97.53,96.28,96.46,96.88
5711,97.83,96.3,94.88,95.68
5712,97.54,97.26,96.7,95.26
5713,98.17,96.66,96.3,96.84
5714,97.96,96.1,96.8,96.44
5715,97.55,96.08,96.84,96.7
5716,98.29,96.6,96.62,95.44
5717,97.41,96.2,96.3,97.12
5718,98.05,96.9,96.3,95.96
5719,97.67,96.54,96.08,96.34
5720,97.79,95.78,96.28,95.38
5721,98.01,95.36,96.66,96.46
5722,97.19,96.44,96.42,95.84
5723,97.77,96.08,96.46,95.28
5724,97.6,97.28,95.88,96.56
5725,98.15,95.4,95.98,96.06
5726,97.74,96.76,96.5,96.62
5727,97.6,96.88,96.64,96.14
5728,97.86,97.52,96.8,97.5
5729,97.52,96.74,96.12,95.94
5730,98.01,97.02,96.18,96.58
5731,98.01,97.06,96.24,96.48
5732,97.3,96.1,95.42,96.1
5733,97.54,96.5,97.22,96.3
5734,97.88,96.92,96.72,96.68
5735,98.11,95.7,95.52,96.3
5736,97.89,96.64,96.88,97.24
5737,96.57,97.04,95.3,96.48
5738,97.78,95.96,96.88,97.18
5739,97.54,97.12,97.5,96.92
5740,97.48,96.18,95.58,96.18
5741,97.27,96.46,95.74,96.28
5742,98.21,96.7,96.72,95.26
5743,97.56,96.88,96.58,96.42
5744,97.66,96.48,96.5,96.26
5745,98.01,96.26,97.34,96.04
5746,97.71,95.82,95.94,97.66
5747,97.39,96.24,96.3,95.98
5748,97.98,96.62,97.28,95.66
5749,97.91,95.98,96.4,96.52
5750,97.51,97.64,96.08,96.32
5751,97.93,96.8,96.42,96.38
5752,97.9,96.94,98.24,95.66
5753,97.34,96.68,95.94,96.26
5754,97.81,95.96,96.5,96.1
