step,SARSA,Q_learning,double_Q_learning,QV_learning
2610,8,8,18,10
2611,19,19,27,6
2612,18,18,41,5
2613,29,29,37,29
2614,22,22,4,17
2615,18,18,10,12
2616,19,19,11,12
2617,7,7,27,12
2618,31,31,11,23
2619,32,32,28,14
2620,15,15,12,11
2621,34,34,36,19
2622,42,42,51,9
2623,35,35,17,5
2624,27,27,9,40
2625,18,18,21,23
2626,23,23,5,26
2627,31,31,20,26
2628,21,21,18,9
2629,20,20,28,48
2630,16,16,38,14
2631,24,24,23,30
2632,16,16,62,10
2633,19,19,10,6
2634,32,32,31,17
2635,8,8,7,5
2636,21,21,41,46
2637,16,16,36,16
2638,26,26,56,24
2639,27,27,35,37
2640,8,8,13,12
2641,29,29,37,6
2642,17,17,30,43
2643,24,24,42,15
2644,26,26,23,29
2645,16,16,59,13
2646,28,28,26,27
2647,19,19,14,22
2648,20,20,23,23
2649,35,35,21,15
2650,6,6,29,15
2651,14,14,21,54
2652,13,13,13,20
2653,7,7,24,21
2654,26,26,11,6
2655,20,20,34,41
2656,23,23,6,12
2657,6,6,13,44
2658,36,36,33,32
2659,26,26,38,40
2660,10,10,37,6
2661,7,7,35,41
2662,19,19,42,33
2663,14,14,8,9
2664,5,5,11,47
2665,11,11,11,45
2666,22,22,11,46
2667,16,16,41,21
2668,17,17,15,26
2669,31,31,41,16
2670,26,26,36,6
2671,13,13,8,26
2672,33,33,29,31
2673,19,19,29,17
2674,43,43,8,25
2675,10,10,10,33
2676,14,14,9,27
2677,5,5,5,22
2678,14,14,39,8
2679,12,12,37,41
2680,10,10,29,18
2681,37,37,33,32
2682,9,9,21,7
2683,18,18,5,33
2684,7,7,25,34
2685,30,30,23,17
2686,9,9,9,8
2687,14,14,51,35
2688,16,16,82,17
2689,26,26,25,12
2690,35,35,6,9
2691,24,24,8,14
2692,30,30,26,8
2693,13,13,11,29
2694,11,11,24,32
2695,21,21,39,25
2696,47,47,54,56
2697,23,23,6,24
2698,29,29,37,7
2699,9,9,37,5
2700,33,33,12,9
2701,18,18,19,13
2702,31,31,55,10
2703,29,29,29,18
2704,16,16,29,35
2705,28,28,30,39
2706,20,20,36,35
2707,54,54,30,31
2708,5,5,28,17
2709,10,10,19,44
2710,24,24,35,33
2711,34,34,39,32
2712,29,29,29,13
2713,38,38,8,9
2714,10,10,51,40
2715,31,31,15,22
2716,26,26,29,34
2717,14,14,6,22
2718,20,20,27,10
2719,20,20,12,23
2720,26,26,54,46
2721,12,12,39,8
2722,28,28,33,7
2723,39,39,13,32
2724,27,27,10,31
2725,41,41,36,33
2726,11,11,46,34
2727,34,34,20,9
2728,35,35,14,22
2729,15,15,10,34
2730,14,14,34,69
2731,18,18,44,25
2732,28,28,6,43
2733,8,8,19,43
2734,21,21,5,22
2735,30,30,10,35
2736,21,21,25,42
2737,43,43,11,17
2738,22,22,40,29
2739,12,12,11,13
2740,11,11,18,11
2741,10,10,51,27
2742,9,9,25,38
2743,25,25,22,22
2744,29,29,6,12
2745,11,11,39,17
2746,7,7,41,33
2747,20,20,23,27
2748,8,8,28,12
2749,49,49,8,32
2750,10,10,39,27
2751,11,11,42,45
2752,4,4,42,6
2753,22,22,26,17
2754,11,11,36,8
2755,18,18,22,9
2756,42,42,42,10
2757,28,28,19,46
2758,22,22,28,31
2759,28,28,23,18
2760,25,25,53,17
2761,19,19,51,22
2762,20,20,49,32
2763,41,41,26,55
2764,25,25,22,31
2765,30,30,10,12
2766,45,45,7,12
2767,39,39,39,18
2768,12,12,18,34
2769,34,34,29,32
2770,18,18,21,45
2771,30,30,28,36
2772,43,43,7,24
2773,11,11,9,19
2774,65,65,20,10
2775,8,8,16,68
2776,16,16,26,22
2777,32,32,37,38
2778,20,20,15,20
2779,23,23,6,5
2780,9,9,25,29
2781,15,15,12,6
2782,20,20,33,32
2783,13,13,7,12
2784,26,26,20,16
2785,6,6,24,26
2786,17,17,39,40
2787,32,32,15,27
2788,39,39,38,37
2789,8,8,48,15
2790,15,15,27,40
2791,8,8,8,13
2792,17,17,6,6
2793,15,15,20,23
2794,35,35,14,7
2795,21,21,33,14
2796,32,32,13,12
2797,6,6,17,18
2798,6,6,22,11
2799,27,27,16,9
2800,11,11,8,23
2801,36,36,5,31
2802,29,29,38,26
2803,36,36,28,9
2804,35,35,42,34
2805,8,8,35,51
2806,40,40,36,39
2807,11,11,10,29
2808,34,34,11,7
2809,16,16,26,15
2810,9,9,7,33
2811,28,28,26,22
2812,7,7,32,31
2813,28,28,18,27
2814,5,5,49,29
2815,11,11,51,45
2816,4,4,47,13
2817,23,23,30,22
2818,16,16,14,59
2819,30,30,14,7
2820,15,15,49,25
2821,13,13,32,49
2822,18,18,8,24
2823,42,42,38,38
2824,7,7,51,17
2825,5,5,26,8
2826,21,21,30,24
2827,64,64,19,30
2828,17,17,14,32
2829,19,19,5,42
2830,31,31,8,30
2831,6,6,8,11
2832,25,25,13,6
2833,31,31,6,47
2834,23,23,35,50
2835,14,14,16,30
2836,17,17,10,17
2837,30,30,39,45
2838,20,20,23,16
2839,35,35,5,13
2840,24,24,37,10
2841,18,18,14,30
2842,12,12,29,22
2843,21,21,36,38
2844,10,10,20,4
2845,5,5,29,41
2846,15,15,16,34
2847,23,23,39,37
2848,21,21,9,8
2849,32,32,16,19
2850,20,20,33,14
2851,11,11,56,26
2852,38,38,16,14
2853,17,17,15,34
2854,16,16,8,13
2855,37,37,17,12
2856,15,15,26,19
2857,39,39,7,15
2858,25,25,11,28
2859,9,9,38,35
2860,30,30,62,25
2861,20,20,41,18
2862,14,14,51,9
2863,23,23,39,33
2864,31,31,30,43
2865,26,26,12,42
2866,11,11,8,15
2867,6,6,23,32
2868,58,58,8,6
2869,13,13,16,44
2870,11,11,12,33
2871,7,7,13,6
2872,6,6,23,23
2873,17,17,34,13
2874,11,11,19,40
2875,24,24,27,17
2876,12,12,12,35
2877,24,24,5,35
2878,39,39,32,31
2879,36,36,12,10
2880,7,7,12,14
2881,9,9,24,10
2882,22,22,20,12
2883,11,11,30,54
2884,4,4,7,45
2885,42,42,45,12
2886,8,8,13,18
2887,7,7,24,24
2888,14,14,52,36
2889,33,33,33,41
2890,22,22,44,14
2891,14,14,7,31
2892,9,9,36,35
2893,16,16,28,8
2894,6,6,29,19
2895,13,13,29,14
2896,11,11,26,33
2897,29,29,40,4
2898,24,24,7,9
2899,20,20,31,43
2900,18,18,23,8
2901,15,15,33,39
2902,13,13,31,14
2903,25,25,38,19
2904,15,15,19,10
2905,29,29,8,24
2906,26,26,33,28
2907,17,17,31,14
2908,12,12,10,25
2909,16,16,34,44
2910,31,31,18,13
2911,8,8,32,5
2912,12,12,13,7
2913,25,25,13,9
2914,20,20,53,24
2915,6,6,33,31
2916,17,17,10,14
2917,21,21,27,10
2918,34,34,43,9
2919,16,16,23,31
2920,13,13,22,24
2921,31,31,21,22
2922,24,24,8,35
2923,49,49,16,11
2924,15,15,7,10
2925,12,12,33,38
2926,37,37,49,8
2927,13,13,19,5
2928,5,5,8,15
2929,27,27,16,14
2930,6,6,36,6
2931,38,38,20,48
2932,42,42,47,19
2933,10,10,13,6
2934,30,30,35,11
2935,6,6,10,42
2936,8,8,19,6
2937,23,23,12,25
2938,27,27,33,30
2939,42,42,42,29
2940,21,21,19,37
2941,30,30,7,25
2942,7,7,38,13
2943,21,21,31,16
2944,12,12,8,19
2945,36,36,41,30
2946,30,30,19,19
2947,24,24,25,31
2948,32,32,29,52
2949,11,11,35,21
2950,37,37,19,5
2951,29,29,52,13
2952,26,26,33,14
2953,21,21,9,6
2954,12,12,33,20
2955,16,16,14,22
2956,33,33,33,5
2957,28,28,23,13
2958,23,23,17,33
2959,15,15,14,10
2960,33,33,31,4
2961,35,35,39,11
2962,11,11,13,23
2963,11,11,11,16
2964,9,9,16,58
2965,20,20,35,26
2966,14,14,31,41
2967,9,9,5,14
2968,20,20,10,27
2969,19,19,5,14
2970,34,34,53,16
2971,16,16,35,25
2972,31,31,45,41
2973,12,12,23,12
2974,25,25,9,32
2975,16,16,39,27
2976,12,12,31,17
2977,23,23,5,44
2978,25,25,28,11
2979,34,34,16,25
2980,26,26,31,16
2981,6,6,46,15
2982,39,39,25,30
2983,28,28,19,5
2984,9,9,28,31
2985,9,9,39,11
2986,23,23,21,33
2987,7,7,6,11
2988,16,16,30,34
2989,28,28,15,10
2990,6,6,20,4
2991,8,8,13,22
2992,6,6,30,47
2993,16,16,25,32
2994,16,16,36,20
2995,10,10,45,18
2996,8,8,21,15
2997,9,9,31,8
2998,41,41,10,25
2999,31,31,35,21
3000,20,20,19,27
3001,42,42,8,11
3002,26,26,19,11
3003,29,29,38,10
3004,19,19,27,31
3005,37,37,59,7
3006,29,29,46,41
3007,43,43,22,8
3008,8,8,25,12
3009,6,6,25,26
3010,59,59,17,19
3011,8,8,36,24
3012,37,37,32,36
3013,18,18,10,39
3014,9,9,22,17
3015,10,10,8,19
3016,40,40,6,6
3017,23,23,34,27
3018,8,8,38,35
3019,24,24,48,15
3020,45,45,18,10
3021,10,10,34,37
3022,27,27,18,29
3023,29,29,15,30
3024,20,20,14,22
3025,8,8,24,18
3026,21,21,27,30
3027,13,13,29,25
3028,40,40,11,32
3029,21,21,29,53
3030,17,17,12,22
3031,11,11,39,23
3032,30,30,31,16
3033,22,22,32,19
3034,30,30,6,20
3035,18,18,42,33
3036,14,14,33,18
3037,15,15,43,37
3038,25,25,5,30
3039,38,38,25,24
3040,15,15,30,88
3041,38,38,12,9
3042,38,38,8,31
3043,35,35,31,22
3044,30,30,6,7
3045,34,34,34,19
3046,11,11,28,33
3047,22,22,9,31
3048,19,19,31,52
3049,23,23,47,15
3050,30,30,54,27
3051,55,55,42,30
3052,24,24,39,31
3053,13,13,29,21
3054,15,15,34,24
3055,26,26,15,28
3056,39,39,37,29
3057,51,51,13,16
3058,27,27,30,22
3059,14,14,31,8
3060,23,23,36,36
3061,6,6,36,37
3062,22,22,28,35
3063,31,31,10,42
3064,34,34,16,34
3065,37,37,5,26
3066,23,23,46,8
3067,31,31,41,9
3068,16,16,9,28
3069,11,11,30,21
3070,9,9,42,19
3071,19,19,16,39
3072,6,6,6,44
3073,14,14,25,6
3074,12,12,17,28
3075,21,21,35,9
3076,21,21,19,44
3077,10,10,21,31
3078,7,7,12,26
3079,22,22,35,51
3080,29,29,27,5
3081,37,37,44,4
3082,19,19,37,14
3083,23,23,18,31
3084,13,13,49,4
3085,28,28,60,30
3086,18,18,43,11
3087,13,13,26,15
3088,29,29,32,16
3089,5,5,41,39
3090,18,18,14,30
3091,16,16,11,33
3092,30,30,27,20
3093,5,5,10,10
3094,18,18,20,44
3095,28,28,27,47
3096,25,25,32,21
3097,28,28,40,28
3098,24,24,26,16
3099,14,14,13,23
3100,17,17,24,9
3101,45,45,17,15
3102,20,20,9,5
3103,8,8,24,8
3104,39,39,59,6
3105,11,11,11,44
3106,27,27,21,9
3107,24,24,24,35
3108,16,16,11,55
3109,42,42,27,44
3110,22,22,49,19
3111,31,31,42,23
3112,6,6,5,16
3113,34,34,29,17
3114,5,5,51,19
3115,18,18,5,19
3116,13,13,15,35
3117,8,8,26,43
3118,20,20,29,12
3119,43,43,14,45
3120,11,11,11,14
3121,21,21,32,34
3122,9,9,38,15
3123,10,10,35,35
3124,27,27,45,10
3125,10,10,21,37
3126,25,25,9,7
3127,44,44,42,57
3128,10,10,12,52
3129,5,5,19,29
3130,16,16,12,36
3131,7,7,43,46
3132,21,21,32,10
3133,6,6,12,38
3134,10,10,20,17
3135,12,12,36,37
3136,9,9,4,23
3137,28,28,27,11
3138,38,38,14,22
3139,23,23,11,24
3140,34,34,9,23
3141,28,28,14,5
3142,5,5,23,21
3143,31,31,14,22
3144,16,16,39,7
3145,25,25,29,19
3146,6,6,51,10
3147,31,31,57,10
3148,14,14,19,20
3149,42,42,8,29
3150,26,26,33,9
3151,17,17,39,23
3152,23,23,41,30
3153,27,27,10,27
3154,5,5,34,32
3155,28,28,18,7
3156,21,21,26,15
3157,22,22,32,15
3158,16,16,29,14
3159,17,17,9,15
3160,8,8,6,13
3161,13,13,39,8
3162,17,17,9,37
3163,40,40,42,20
3164,21,21,6,34
3165,26,26,22,30
3166,11,11,55,32
3167,24,24,25,56
3168,18,18,26,15
3169,25,25,24,17
3170,27,27,35,30
3171,26,26,33,9
3172,20,20,51,32
3173,36,36,38,6
3174,5,5,28,56
3175,31,31,35,8
3176,29,29,19,10
3177,11,11,41,8
3178,29,29,40,23
3179,31,31,34,22
3180,27,27,23,24
3181,33,33,40,28
3182,32,32,15,33
3183,7,7,20,44
3184,35,35,35,23
3185,37,37,43,20
3186,21,21,25,19
3187,16,16,30,14
3188,39,39,24,18
3189,26,26,20,6
3190,14,14,4,6
3191,41,41,34,27
3192,5,5,7,35
3193,11,11,27,6
3194,31,31,14,7
3195,11,11,33,14
3196,32,32,7,24
3197,22,22,8,20
3198,14,14,11,15
3199,48,48,20,19
3200,12,12,16,33
3201,23,23,31,32
3202,35,35,38,9
3203,35,35,12,35
3204,27,27,48,16
3205,11,11,29,18
3206,17,17,38,25
3207,27,27,11,12
3208,15,15,51,11
3209,13,13,22,39
3210,29,29,19,22
3211,15,15,23,10
3212,16,16,19,18
3213,22,22,50,28
3214,14,14,20,22
3215,18,18,40,14
3216,24,24,14,31
3217,16,16,29,20
3218,27,27,59,13
3219,36,36,11,11
3220,10,10,8,11
3221,20,20,11,40
3222,24,24,36,22
3223,4,4,36,36
3224,13,13,34,47
3225,17,17,45,16
3226,12,12,4,13
3227,10,10,36,30
3228,21,21,21,25
3229,14,14,17,29
3230,16,16,7,28
3231,29,29,56,6
3232,15,15,40,9
3233,40,40,19,30
3234,12,12,45,24
3235,14,14,33,27
3236,19,19,38,9
3237,29,29,52,21
3238,9,9,36,21
3239,16,16,13,41
3240,46,46,24,7
3241,28,28,12,59
3242,14,14,38,17
3243,11,11,26,11
3244,12,12,17,7
3245,10,10,41,11
3246,25,25,39,29
3247,27,27,49,14
3248,45,45,7,29
3249,29,29,31,7
3250,38,38,13,18
3251,7,7,36,29
3252,25,25,28,9
3253,24,24,27,12
3254,8,8,36,15
3255,32,32,10,30
3256,28,28,11,17
3257,14,14,13,24
3258,10,10,53,37
3259,14,14,37,22
3260,24,24,15,40
3261,14,14,22,6
3262,13,13,15,33
3263,14,14,7,25
3264,32,32,21,21
3265,16,16,24,60
3266,12,12,15,6
3267,22,22,30,42
3268,36,36,33,25
3269,25,25,34,14
3270,14,14,6,25
3271,26,26,26,20
3272,34,34,53,23
3273,25,25,25,38
3274,28,28,29,25
3275,25,25,35,19
3276,43,43,20,28
3277,16,16,24,13
3278,39,39,21,59
3279,12,12,5,22
3280,35,35,11,39
3281,27,27,11,18
3282,4,4,58,30
3283,25,25,8,38
3284,5,5,52,19
3285,21,21,28,42
3286,31,31,16,18
3287,12,12,65,12
3288,23,23,38,25
3289,8,8,33,27
3290,7,7,47,19
3291,11,11,27,26
3292,23,23,18,34
3293,53,53,41,18
3294,21,21,11,35
3295,36,36,16,15
3296,17,17,32,9
3297,15,15,42,4
3298,15,15,11,39
3299,49,49,6,41
3300,10,10,16,6
3301,11,11,47,21
3302,38,38,13,18
3303,32,32,33,18
3304,10,10,29,19
3305,9,9,7,16
3306,24,24,15,27
3307,13,13,13,51
3308,7,7,16,11
3309,35,35,24,29
3310,18,18,41,27
3311,29,29,42,21
3312,8,8,32,16
3313,27,27,20,14
3314,13,13,4,14
3315,14,14,11,17
3316,25,25,14,29
3317,7,7,27,46
3318,28,28,26,65
3319,11,11,28,43
3320,10,10,45,20
3321,14,14,5,29
3322,22,22,11,31
3323,14,14,24,48
3324,20,20,42,27
3325,55,55,23,39
3326,47,47,59,44
3327,21,21,8,41
3328,28,28,56,23
3329,46,46,28,11
3330,11,11,4,14
3331,27,27,16,21
3332,50,50,6,21
3333,19,19,12,17
3334,23,23,22,16
3335,28,28,25,18
3336,24,24,7,9
3337,14,14,13,32
3338,17,17,12,28
3339,5,5,37,28
3340,20,20,20,10
3341,29,29,38,14
3342,32,32,24,19
3343,38,38,12,20
3344,26,26,12,12
3345,4,4,46,15
3346,13,13,11,18
3347,20,20,31,15
3348,12,12,17,56
3349,26,26,29,10
3350,28,28,35,17
3351,26,26,45,13
3352,6,6,17,6
3353,33,33,46,13
3354,32,32,37,16
3355,35,35,28,9
3356,20,20,20,9
3357,27,27,16,16
3358,6,6,15,11
3359,6,6,14,42
3360,10,10,52,30
3361,35,35,8,17
3362,27,27,4,29
3363,35,35,13,10
3364,25,25,10,27
3365,41,41,51,16
3366,12,12,14,17
3367,34,34,49,34
3368,34,34,10,23
3369,32,32,32,10
3370,20,20,27,33
3371,44,44,26,35
3372,30,30,37,13
3373,25,25,32,6
3374,50,50,23,22
3375,16,16,14,12
3376,43,43,42,12
3377,49,49,15,19
3378,16,16,50,4
3379,29,29,26,29
3380,31,31,10,11
3381,9,9,4,31
3382,6,6,30,12
3383,27,27,34,18
3384,31,31,45,16
3385,26,26,44,20
3386,17,17,19,27
3387,31,31,21,14
3388,14,14,21,26
3389,41,41,22,11
3390,22,22,32,28
3391,31,31,23,17
3392,51,51,45,24
3393,18,18,14,18
3394,18,18,39,19
3395,37,37,31,23
3396,32,32,20,22
3397,12,12,27,9
3398,15,15,21,24
3399,30,30,31,30
3400,24,24,50,30
3401,36,36,10,28
3402,8,8,26,10
3403,32,32,16,11
3404,40,40,16,16
3405,25,25,43,5
3406,13,13,15,6
3407,32,32,29,18
3408,27,27,27,15
3409,8,8,13,21
3410,19,19,37,20
3411,35,35,49,18
3412,7,7,32,9
3413,21,21,25,43
3414,38,38,8,35
3415,32,32,36,25
3416,18,18,48,10
3417,27,27,24,17
3418,21,21,21,35
3419,27,27,27,19
3420,5,5,23,33
3421,22,22,12,23
3422,4,4,16,26
3423,11,11,9,10
3424,9,9,15,41
3425,4,4,25,13
3426,29,29,15,16
3427,17,17,26,15
3428,12,12,9,7
3429,5,5,67,22
3430,19,19,18,39
3431,30,30,23,18
3432,18,18,24,12
3433,19,19,10,7
3434,12,12,39,14
3435,15,15,36,22
3436,21,21,22,47
3437,33,33,7,40
3438,5,5,34,18
3439,14,14,35,6
3440,27,27,35,6
3441,19,19,26,37
3442,28,28,54,36
3443,36,36,11,25
3444,47,47,6,37
3445,7,7,41,26
3446,25,25,17,20
3447,26,26,43,18
3448,17,17,37,28
3449,31,31,31,30
3450,25,25,33,19
3451,20,20,25,41
3452,42,42,27,17
3453,49,49,33,37
3454,25,25,6,19
3455,31,31,6,9
3456,27,27,30,20
3457,36,36,44,23
3458,27,27,9,20
3459,37,37,4,15
3460,8,8,31,5
3461,14,14,31,27
3462,26,26,35,20
3463,28,28,22,18
3464,17,17,17,29
3465,18,18,23,22
3466,22,22,29,21
3467,4,4,16,25
3468,20,20,26,39
3469,38,38,24,6
3470,31,31,42,30
3471,16,16,19,11
3472,10,10,22,30
3473,8,8,16,13
3474,14,14,59,20
3475,16,16,37,86
3476,33,33,19,19
3477,27,27,53,25
3478,41,41,27,37
3479,15,15,7,32
3480,10,10,35,9
3481,19,19,26,9
3482,32,32,14,18
3483,37,37,39,32
3484,22,22,17,46
3485,26,26,18,35
3486,19,19,25,21
3487,23,23,15,39
3488,27,27,30,19
3489,18,18,6,11
3490,27,27,45,9
3491,18,18,15,56
3492,7,7,8,25
3493,39,39,31,12
3494,5,5,15,47
3495,46,46,23,33
3496,11,11,29,25
3497,9,9,12,38
3498,28,28,41,31
3499,15,15,34,11
3500,29,29,35,29
3501,36,36,44,30
3502,41,41,9,16
3503,6,6,10,23
3504,16,16,28,34
3505,26,26,47,25
3506,18,18,16,25
3507,23,23,45,15
3508,8,8,14,24
3509,14,14,8,30
3510,5,5,13,17
3511,10,10,16,14
3512,23,23,30,23
3513,15,15,5,6
3514,35,35,13,18
3515,11,11,5,14
3516,34,34,16,35
3517,18,18,9,38
3518,21,21,37,20
3519,35,35,26,26
3520,8,8,53,20
3521,21,21,44,18
3522,34,34,34,31
3523,30,30,20,21
3524,41,41,43,31
3525,31,31,36,21
3526,28,28,19,17
3527,25,25,16,39
3528,13,13,54,8
3529,34,34,18,23
3530,10,10,5,20
3531,11,11,35,22
3532,9,9,18,4
3533,19,19,13,19
3534,16,16,32,15
3535,26,26,13,19
3536,22,22,51,6
3537,23,23,36,11
3538,8,8,18,19
3539,10,10,53,31
3540,37,37,23,24
3541,10,10,23,8
3542,33,33,49,32
3543,10,10,22,21
3544,9,9,18,28
3545,31,31,18,34
3546,18,18,9,7
3547,13,13,9,25
3548,22,22,7,5
3549,4,4,15,15
3550,21,21,28,24
3551,24,24,47,49
3552,13,13,13,8
3553,16,16,27,12
3554,11,11,38,16
3555,9,9,36,28
3556,19,19,49,15
3557,20,20,35,19
3558,28,28,39,41
3559,55,55,36,18
3560,10,10,34,9
3561,5,5,60,15
3562,9,9,36,10
3563,17,17,19,10
3564,8,8,14,10
3565,25,25,28,13
3566,7,7,30,15
3567,19,19,23,38
3568,28,28,13,10
3569,16,16,26,14
3570,32,32,46,31
3571,21,21,19,13
3572,5,5,19,33
3573,23,23,29,32
3574,13,13,34,5
3575,27,27,19,26
3576,21,21,39,20
3577,6,6,40,31
3578,49,49,8,23
3579,9,9,28,34
3580,49,49,52,43
3581,13,13,19,32
3582,14,14,7,30
3583,8,8,37,20
3584,26,26,7,22
3585,41,41,49,24
3586,19,19,24,29
3587,30,30,36,12
3588,27,27,33,13
3589,7,7,22,18
3590,29,29,18,30
3591,42,42,36,22
3592,41,41,31,25
3593,34,34,28,12
3594,47,47,31,30
3595,11,11,31,19
3596,23,23,7,10
3597,18,18,13,12
3598,27,27,5,15
3599,28,28,48,12
3600,9,9,21,43
3601,43,43,19,37
3602,6,6,14,9
3603,51,51,33,20
3604,13,13,6,6
3605,32,32,33,20
3606,16,16,12,5
3607,8,8,7,10
3608,25,25,21,25
3609,25,25,8,18
3610,41,41,43,26
3611,28,28,30,42
3612,29,29,22,6
3613,15,15,21,14
3614,24,24,28,11
3615,34,34,43,23
3616,29,29,44,37
3617,15,15,8,22
3618,16,16,41,4
3619,17,17,40,26
3620,27,27,11,13
3621,27,27,28,26
3622,35,35,26,27
3623,28,28,15,31
3624,27,27,10,35
3625,38,38,30,5
3626,26,26,24,32
3627,25,25,8,14
3628,12,12,44,7
3629,34,34,33,21
3630,17,17,41,38
3631,17,17,16,25
3632,31,31,43,40
3633,17,17,41,36
3634,45,45,37,14
3635,26,26,37,36
3636,40,40,7,28
3637,22,22,43,27
3638,7,7,10,23
3639,13,13,30,36
3640,20,20,14,10
3641,7,7,8,4
3642,21,21,9,21
3643,13,13,26,29
3644,8,8,22,18
3645,6,6,21,18
3646,27,27,8,24
3647,15,15,34,19
3648,11,11,9,9
3649,41,41,35,12
3650,20,20,18,25
3651,32,32,13,27
3652,27,27,21,7
3653,19,19,17,31
3654,9,9,11,11
3655,31,31,35,19
3656,19,19,44,28
3657,17,17,41,25
3658,27,27,10,10
3659,14,14,14,11
3660,16,16,9,9
3661,6,6,26,20
3662,35,35,8,11
3663,26,26,21,28
3664,7,7,22,34
3665,21,21,38,41
3666,17,17,6,35
3667,28,28,31,15
3668,28,28,9,23
3669,30,30,23,14
3670,27,27,6,13
3671,26,26,29,51
3672,15,15,5,13
3673,29,29,21,20
3674,11,11,5,16
3675,16,16,13,44
3676,12,12,46,7
3677,44,44,33,24
3678,35,35,49,11
3679,23,23,10,23
3680,31,31,32,45
3681,22,22,28,7
3682,10,10,37,29
3683,17,17,29,8
3684,28,28,17,26
3685,27,27,11,13
3686,6,6,6,27
3687,6,6,11,4
3688,24,24,29,37
3689,6,6,37,16
3690,4,4,12,10
3691,11,11,4,16
3692,25,25,28,10
3693,24,24,20,9
3694,25,25,25,30
3695,42,42,4,16
3696,41,41,35,37
3697,26,26,16,10
3698,7,7,25,41
3699,9,9,29,26
3700,13,13,50,11
3701,36,36,25,23
3702,23,23,19,8
3703,29,29,25,11
3704,24,24,20,14
3705,11,11,38,29
3706,10,10,9,6
3707,30,30,45,8
3708,50,50,51,27
3709,16,16,18,16
3710,5,5,59,12
3711,30,30,29,26
3712,22,22,12,7
3713,13,13,17,9
3714,20,20,15,23
3715,24,24,22,31
3716,12,12,28,18
3717,6,6,38,14
3718,20,20,5,26
3719,32,32,11,6
3720,12,12,12,6
3721,46,46,44,18
3722,26,26,21,15
3723,14,14,76,10
3724,8,8,13,14
3725,30,30,14,21
3726,29,29,38,51
3727,20,20,10,33
3728,28,28,18,10
3729,21,21,16,45
3730,43,43,21,8
3731,16,16,6,25
3732,18,18,43,23
3733,20,20,24,21
3734,52,52,29,12
3735,34,34,17,4
3736,21,21,22,32
3737,25,25,17,21
3738,6,6,23,31
3739,22,22,29,29
3740,14,14,44,20
3741,33,33,46,24
3742,21,21,7,40
3743,35,35,18,15
3744,36,36,24,4
3745,15,15,19,18
3746,13,13,20,14
3747,24,24,43,5
3748,25,25,14,13
3749,16,16,8,49
3750,16,16,8,9
3751,19,19,16,8
3752,5,5,20,45
3753,49,49,6,12
3754,18,18,12,14
3755,26,26,41,9
3756,17,17,7,21
3757,13,13,49,22
3758,41,41,31,19
3759,25,25,21,33
3760,36,36,27,28
3761,37,37,8,4
3762,28,28,18,16
3763,20,20,15,18
3764,12,12,10,26
3765,17,17,57,19
3766,35,35,30,14
3767,42,42,11,14
3768,10,10,12,16
3769,27,27,28,13
3770,25,25,9,10
3771,36,36,19,21
3772,42,42,34,12
3773,22,22,35,8
3774,4,4,33,21
3775,16,16,21,19
3776,57,57,8,33
3777,23,23,10,28
3778,40,40,46,26
3779,18,18,34,10
3780,32,32,18,26
3781,25,25,38,13
3782,19,19,24,35
3783,34,34,5,21
3784,15,15,14,28
3785,25,25,13,22
3786,26,26,6,25
3787,17,17,24,15
3788,8,8,13,37
3789,14,14,9,10
3790,6,6,43,9
3791,44,44,4,12
3792,34,34,12,19
3793,28,28,7,19
3794,23,23,36,39
3795,31,31,42,30
3796,43,43,17,12
3797,34,34,7,26
3798,25,25,39,8
3799,5,5,6,13
3800,6,6,13,11
3801,34,34,19,7
3802,29,29,20,19
3803,34,34,11,13
3804,18,18,39,11
3805,21,21,56,12
3806,17,17,17,28
3807,5,5,22,44
3808,18,18,26,15
3809,22,22,16,14
3810,18,18,33,24
3811,42,42,35,6
3812,38,38,25,23
3813,38,38,24,17
3814,40,40,11,5
3815,19,19,12,18
3816,11,11,56,10
3817,32,32,17,26
3818,31,31,12,23
3819,17,17,23,8
3820,14,14,57,32
3821,22,22,15,10
3822,33,33,6,19
3823,22,22,27,5
3824,30,30,37,54
3825,13,13,64,27
3826,28,28,25,9
3827,11,11,9,14
3828,46,46,41,13
3829,37,37,51,23
3830,31,31,38,9
3831,8,8,38,20
3832,15,15,23,28
3833,4,4,20,16
3834,33,33,27,33
3835,6,6,38,21
3836,36,36,47,14
3837,27,27,28,32
3838,24,24,33,17
3839,27,27,23,51
3840,14,14,50,41
3841,18,18,9,23
3842,32,32,22,37
3843,32,32,41,35
3844,16,16,18,14
3845,7,7,6,14
3846,5,5,11,19
3847,4,4,19,28
3848,39,39,40,18
3849,20,20,29,11
3850,17,17,58,7
3851,10,10,25,19
3852,22,22,18,43
3853,22,22,56,19
3854,19,19,18,5
3855,19,19,19,11
3856,23,23,16,37
3857,19,19,31,14
3858,28,28,19,28
3859,9,9,23,14
3860,9,9,30,5
3861,32,32,15,46
3862,6,6,15,30
3863,5,5,23,28
3864,15,15,47,33
3865,27,27,28,17
3866,21,21,13,29
3867,21,21,21,18
3868,12,12,18,34
3869,88,88,7,40
3870,9,9,22,13
3871,67,67,8,14
3872,41,41,27,21
3873,25,25,14,36
3874,16,16,50,10
3875,16,16,46,33
3876,8,8,20,27
3877,8,8,19,16
3878,25,25,11,10
3879,19,19,30,12
