step,SARSA,Q_learning,double_Q_learning,QV_learning,stdSARSA,stdQ,stddoubleQ,stdQV
6222,95.4076,97.5996,97.5676,97.6086222,11.5894,0.973694,0.96854,1.00698
6223,96.1718,97.5908,97.5928,97.5586223,2.2054,1.01208,1.03403,1.00522
6224,95.6432,97.6008,97.6256,97.59686224,10.2149,0.97209,0.976844,0.981667
6225,96.0754,97.6328,97.618,97.66446225,2.13067,0.981369,0.979426,0.978863
6226,95.7034,97.6276,97.6156,97.58446226,8.59185,1.05639,0.995187,0.97324
6227,92.2308,97.564,97.5324,97.55486227,83.9719,1.00295,1.0063,0.982953
6228,96.3822,97.5604,97.5132,97.58446228,2.13806,0.998054,0.954519,0.997194
6229,96.081,97.688,97.6096,97.59846229,3.09375,1.04756,0.940504,0.951797
6230,96.0774,97.5712,97.5936,97.59526230,4.33563,1.01073,0.985149,0.973888
6231,96.0154,97.5392,97.58,97.67326231,3.66094,0.979542,0.98212,1.00399
6232,95.7796,97.6372,97.542,97.61766232,7.89524,0.972983,0.944074,0.963167
6233,96.0868,97.6828,97.5768,97.52246233,2.36914,0.974938,0.996525,0.971132
6234,96.044,97.5392,97.616,97.5726234,3.34868,0.993652,0.979747,0.997365
6235,96.1492,97.5996,97.5748,97.5886235,2.21929,0.962123,1.0061,1.00639
6236,96.1818,97.546,97.5364,97.60966236,2.73592,0.984786,0.972026,0.985204
6237,96.146,97.7,97.5388,97.68366237,2.10433,0.98269,0.964165,1.02869
6238,96.0546,97.6136,97.6072,97.56886238,2.18361,1.00676,1.00723,1.02097
6239,96.0422,97.5544,97.5836,97.58846239,2.60327,0.991726,0.999345,1.02471
6240,95.9166,97.6848,97.6544,97.556240,2.40208,0.953986,1.0145,1.02113
6241,96.0244,97.5752,97.6288,97.55766241,2.66836,0.950045,0.999425,0.940873
6242,96.0326,97.628,97.5924,97.59246242,2.29385,1.02926,1.01612,1.01934
6243,93.974,97.5448,97.5944,97.52086243,48.2157,0.948848,0.977327,1.00867
6244,95.9162,97.64,97.6068,97.61886244,3.65145,1.03892,0.986567,0.995373
6245,96.3294,97.642,97.6448,97.64566245,2.11515,1.00674,0.976971,0.977098
6246,95.7852,97.5636,97.7056,97.626246,3.08938,0.985188,0.9969,1.04778
6247,96.0536,97.6352,97.5256,97.56726247,2.36596,1.00521,0.920644,0.994728
6248,96.1558,97.6412,97.6224,97.61686248,2.19882,1.01042,1.00597,0.989807
6249,95.7266,97.5484,97.6228,97.5126249,10.0467,0.986457,0.988352,0.96429
6250,95.9214,97.6224,97.5716,97.61646250,2.73319,0.959489,0.979343,1.01199
6251,96.2164,97.5672,97.622,97.59446251,2.07364,0.97096,0.988775,1.01183
6252,96.1362,97.544,97.6576,97.65326252,2.32793,0.943559,1.01148,1.01207
6253,96.0326,97.6876,97.5168,97.61366253,2.35414,1.00459,0.96596,0.998546
6254,96.1996,97.5992,97.612,97.61286254,2.25249,1.00232,0.95692,0.980529
6255,96.1654,97.5464,97.7232,97.58926255,2.45723,0.97538,1.0147,0.972154
6256,96.1338,97.6284,97.5868,97.59686256,2.55088,0.985857,0.989255,1.03313
6257,96.1494,97.5348,97.586,97.57686257,2.18969,0.943859,0.994406,0.99869
6258,96.1996,97.6036,97.5464,97.58446258,2.20842,0.988447,0.974806,0.968048
6259,96.1958,97.6824,97.5488,97.60046259,2.80515,0.992819,0.972717,1.00928
6260,96.1506,97.618,97.556,97.62246260,2.41699,1.0107,0.970353,0.999349
6261,96.1112,97.6208,97.5932,97.59446261,2.14162,1.02382,0.954837,0.976754
6262,96.3464,97.5236,97.5792,97.59086262,2.1751,0.966976,1.01527,0.975948
6263,96.0118,97.6056,97.6024,97.53286263,3.45372,0.989934,0.999757,0.963973
6264,95.9676,97.64,97.74,97.58286264,2.27307,0.973324,0.928526,0.983842
6265,96.0452,97.6576,97.5692,97.6846265,2.17142,0.991586,0.987973,0.997429
6266,96.2158,97.6492,97.6296,97.56886266,2.1749,0.990222,1.01118,1.03305
6267,96.249,97.6772,97.5924,97.54926267,2.10837,1.02186,0.979562,1.0214
6268,96.0964,97.6216,97.5776,97.6186268,2.26206,0.954072,1.00732,1.01756
6269,96.1072,97.588,97.6676,97.62526269,2.27533,0.967975,0.96407,1.013
6270,96.0742,97.6472,97.6656,97.56726270,2.48209,0.989228,0.999288,0.975482
6271,96.1762,97.644,97.6408,97.61126271,2.20718,1.00247,0.985543,1.00194
6272,96.0572,97.6116,97.6384,97.6226272,2.63952,0.965373,0.974785,1.02641
6273,96.0828,97.6444,97.5884,97.58846273,2.2923,1.02787,0.959388,0.951013
6274,93.3876,97.6376,97.5936,97.586274,59.1199,0.987697,0.996132,0.948388
6275,96.206,97.6108,97.5956,97.57126275,2.67498,1.02073,0.986012,0.987831
6276,96.2164,97.598,97.65,97.57766276,2.44474,0.956617,0.994213,0.961571
6277,95.9014,97.5752,97.5692,97.69766277,4.94688,1.00113,0.97049,0.979017
6278,95.67,97.6892,97.5652,97.57686278,3.88444,0.999662,0.98622,1.00707
6279,95.9994,97.5912,97.6256,97.5566279,2.29494,1.0006,1.00748,0.97709
6280,96.2474,97.6156,97.5788,97.57926280,2.20157,0.973733,0.975598,0.965426
6281,96.0868,97.618,97.5736,97.51286281,2.18516,0.974103,0.984573,0.964363
6282,95.3578,97.6952,97.6376,97.62046282,11.0916,0.994493,0.991658,0.984999
6283,95.8586,97.5552,97.5924,97.56326283,4.41473,0.97607,0.976945,1.02898
6284,96.0702,97.572,97.5604,97.6086284,2.29775,1.01769,0.997332,0.990725
6285,96.1036,97.6452,97.5692,97.55366285,2.88283,0.993316,0.960881,0.969746
6286,96.0894,97.6804,97.5836,97.56086286,2.25727,0.962505,0.927777,0.982193
6287,95.9054,97.624,97.5276,97.586287,3.25046,0.986014,0.974124,1.02594
6288,89.5682,97.6696,97.5544,97.64646288,149.666,1.01317,1.01988,0.992092
6289,95.9088,97.6176,97.6508,97.58286289,3.1633,0.983306,0.960614,0.983842
6290,95.47,97.5672,97.6036,97.55046290,15.2525,1.01479,0.959952,0.96934
6291,96.1358,97.6824,97.5812,97.61726291,2.22658,0.978208,1.00958,0.998291
6292,96.1438,97.6488,97.5572,97.54726292,2.33198,0.994313,1.02645,0.979271
6293,95.9972,97.5788,97.5684,97.58326293,2.39106,0.982624,0.973428,1.01147
6294,95.5676,97.6156,97.5656,97.53646294,10.1191,1.00279,0.984975,0.98283
6295,96.0054,97.7124,97.5744,97.55486295,6.29498,0.989912,0.998952,0.982628
6296,95.9448,97.6012,97.6064,97.5326296,2.52765,0.99571,0.989282,1.02067
6297,96.126,97.5224,97.6696,97.52326297,2.17353,1.00522,0.926475,0.98988
6298,96.2008,97.6092,97.618,97.56166298,2.18549,1.00024,1.02023,1.04144
6299,96.0586,97.5908,97.6532,97.55486299,2.70878,0.964404,1.00764,0.990897
6300,95.8248,97.5536,97.6552,97.59166300,3.91458,0.97886,1.02137,0.958921
6301,96.0218,97.5816,97.6272,97.58166301,2.6155,0.970021,0.971051,0.994053
6302,96.0734,97.6476,97.6424,97.62966302,2.23236,0.954513,1.00158,0.996355
6303,96.2568,97.6216,97.6504,97.59366303,2.29124,0.962587,1.00559,0.934901
6304,96.1864,97.538,97.6188,97.57166304,2.14921,0.973117,1.0017,0.97648
6305,96.0436,97.5628,97.5996,97.59086305,2.5718,0.956648,0.931107,0.966807
6306,95.925,97.6868,97.574,97.60886306,2.51841,0.990871,0.98316,0.986429
6307,94.0454,97.6056,97.586,97.47246307,44.5374,0.980351,1.00823,0.990817
6308,96.0418,97.5708,97.6004,97.6446308,2.25252,0.994157,0.985292,0.991718
6309,96.2646,97.6548,97.5848,97.57846309,2.28022,1.01286,0.974109,1.00145
6310,96.1902,97.548,97.558,97.6326310,2.13975,0.958424,1.00467,1.00149
6311,95.702,97.5932,97.6208,97.56686311,5.53822,1.01463,0.965094,1.02134
6312,96.2844,97.4932,97.5516,97.61046312,2.07641,0.961433,1.04199,0.975321
6313,95.9588,97.658,97.6412,97.53326313,4.61533,0.965358,0.999591,0.978457
6314,96.0624,97.6264,97.5284,97.58926314,2.5235,0.995642,1.0207,0.971413
6315,96.2356,97.5936,97.5292,97.55446315,2.09313,0.973714,0.971034,1.01941
6316,96.226,97.6276,97.5512,97.59446316,2.23449,0.984661,0.933648,1.0039
6317,96.2144,97.5884,97.5848,97.50446317,2.12525,0.959722,0.988782,1.00744
6318,95.7672,97.5384,97.5464,97.61166318,5.56316,1.00386,0.985011,1.00929
6319,96.3136,97.6652,97.5612,97.5746319,2.14682,1.00884,0.976286,0.975317
6320,96.1672,97.676,97.6492,97.54726320,2.25836,0.95799,1.0207,0.967601
6321,96.0518,97.5616,97.6052,97.54966321,2.73173,0.959815,0.982188,0.978417
6322,96.0678,97.6448,97.6516,97.57726322,2.18572,1.03138,0.977332,0.970546
6323,96.0214,97.534,97.6188,97.60846323,3.05006,0.941087,0.968817,1.02692
6324,94.7282,97.6348,97.5832,97.6086324,31.6733,0.961243,0.998658,0.981639
6325,96.0542,97.6156,97.6448,97.56166325,2.47043,0.979713,0.937525,1.04106
6326,95.9788,97.602,97.6492,97.55126326,3.19362,0.973445,1.01582,0.95164
6327,96.2166,97.5456,97.5568,97.566327,2.0839,0.993539,0.995617,1.00112
6328,96.0834,97.6552,97.606,97.61766328,2.29002,1.00884,0.965507,1.04292
6329,96.0734,97.6028,97.674,97.67446329,2.30604,1.03363,1.01723,1.01803
6330,96.0164,97.63,97.5836,97.63366330,4.11856,0.993247,0.993726,1.00008
6331,96.0846,97.582,97.5808,97.58566331,2.36761,0.998437,0.978137,0.940528
6332,96.2942,97.6784,97.6128,97.68086332,2.14389,0.998205,0.974636,0.960266
6333,96.2764,97.6256,97.594,97.61646333,2.18744,1.00351,1.02577,0.993887
6334,96.003,97.5908,97.6096,97.59526334,2.36722,1.01058,0.992324,1.00923
6335,95.9842,97.5988,97.6172,97.68486335,2.51014,0.985616,1.01993,1.01816
6336,96.1756,97.5924,97.5564,97.57686336,2.26367,1.00113,1.00643,0.977477
6337,96.1526,97.5712,97.5552,97.7066337,2.38281,1.00078,0.984476,0.966335
6338,95.8864,97.5568,97.5644,97.53366338,3.6454,0.983084,0.976408,1.00903
6339,95.9802,97.6068,97.6012,97.5446339,2.19301,0.962681,0.997235,0.989659
6340,95.9216,97.608,97.546,97.52646340,2.41259,1.00173,0.975481,1.02467
6341,95.944,97.6292,97.622,97.68566341,3.29295,0.978012,1.01386,0.934598
6342,96.1378,97.6016,97.6208,97.5546342,2.21192,1.00319,1.02601,0.971372
6343,96.0238,97.6044,97.5948,97.53766343,2.4639,1.02203,1.00688,0.976415
6344,96.0254,97.6168,97.6148,97.6026344,4.42737,0.956681,0.952817,0.98837
6345,96.117,97.6128,97.5732,97.54926345,2.49031,0.970936,0.977672,0.996182
6346,96.2402,97.5732,97.576,97.61566346,2.17028,0.995109,1.00927,1.00542
6347,96.1652,97.5972,97.5876,97.60926347,2.21212,0.987073,0.982449,1.00072
6348,96.2006,97.642,97.492,97.64286348,2.60491,0.959123,0.991008,0.985499
6349,95.8324,97.6216,97.6,97.5566349,4.85685,1.04362,1.01375,1.05291
6350,95.698,97.6576,97.5344,97.62846350,7.4482,1.00521,1.03275,0.998996
6351,96.0662,97.6576,97.5624,97.5386351,2.30571,1.01967,0.94954,0.990473
6352,96.1102,97.6936,97.532,97.63286352,2.18268,0.99986,0.961008,0.960856
6353,95.7528,97.6736,97.6088,97.66353,3.48958,0.980542,0.949064,1.03259
6354,95.9274,97.6948,97.6152,97.59646354,2.91447,1.0037,0.946535,0.973934
6355,96.2318,97.596,97.5648,97.62046355,2.25988,1.0097,1.0001,0.987676
6356,96.1524,97.562,97.6072,97.57646356,2.22397,0.978854,0.996608,0.977345
6357,96.1658,97.6068,97.4836,97.61366357,2.34281,0.959351,0.954972,1.00143
6358,96.1586,97.6656,97.5168,97.66246358,2.41488,0.978334,0.986285,1.02088
6359,96.3492,97.6456,97.5916,97.57486359,2.21225,0.965816,0.992537,0.977059
6360,95.991,97.6232,97.5912,97.53486360,2.23622,0.97313,1.00809,0.963737
6361,96.18,97.5684,97.6328,97.47086361,2.19365,0.92816,1.00569,1.0302
6362,96.2172,97.6788,97.6284,97.62246362,2.03861,1.03357,0.95469,0.969277
6363,95.9268,97.6716,97.5984,97.62686363,3.01659,0.999397,0.967883,1.02184
6364,96.253,97.6164,97.6244,97.5286364,2.25573,0.970758,1.00006,1.03712
6365,96.103,97.6136,97.5724,97.5386365,2.30951,1.05253,0.951776,1.00291
6366,96.1428,97.6448,97.6388,97.6286366,2.22744,0.990552,0.98931,1.01635
6367,96.2412,97.6208,97.6032,97.59286367,2.27933,1.00886,1.02722,0.987091
6368,96.2328,97.6484,97.6496,97.5666368,2.06641,0.996462,1.03109,0.991425
6369,96.1388,97.5528,97.6008,97.56366369,2.12694,0.986475,0.988979,0.959185
6370,96.1028,97.61,97.596,97.53046370,2.29691,1.00318,0.993813,0.995247
6371,96.1532,97.6332,97.6524,97.5166371,2.25579,0.92439,0.987307,0.984024
6372,96.1176,97.5604,97.5516,97.596372,2.33605,0.988065,1.01681,0.967378
6373,96.1694,97.652,97.558,97.60246373,2.03164,0.970616,0.992732,1.03212
6374,96.0746,97.546,97.5588,97.63486374,2.42196,1.02069,1.01113,1.03768
6375,96.0064,97.5052,97.5332,97.58526375,2.36219,0.95317,0.981233,1.02654
6376,96.1214,97.6504,97.6272,97.61246376,2.34092,0.973581,1.01212,0.905498
6377,96.0546,97.584,97.6376,97.59446377,3.53172,1.01046,0.986563,0.996779
6378,96.3524,97.588,97.63,97.56246378,2.04072,0.979232,0.994133,0.961596
6379,96.1456,97.6304,97.5016,97.61886379,2.17506,0.962682,0.999078,1.02476
6380,95.9792,97.6332,97.5724,97.53526380,2.19524,0.969174,0.963804,0.973879
6381,96.035,97.5956,97.61,97.4986381,2.43062,0.932899,0.98052,0.939232
6382,95.7196,97.6384,97.628,97.56966382,6.57726,0.991547,0.962671,0.995126
6383,96.2774,97.5876,97.5756,97.51886383,2.20055,1.00706,0.974456,1.01676
6384,95.9132,97.6392,97.64,97.64086384,2.43099,0.98146,1.04015,0.983756
6385,95.983,97.6288,97.5568,97.596385,2.40619,0.986859,1.00649,0.924154
6386,96.1916,97.5876,97.6028,97.59086386,2.09934,1.00084,1.03865,1.03096
6387,96.113,97.5528,97.5908,97.66246387,2.24058,0.963749,0.977586,0.999893
6388,96.293,97.608,97.6204,97.56646388,3.22916,0.989675,0.967545,0.999195
6389,96.2114,97.658,97.622,97.55086389,2.808,1.04273,0.986345,1.01109
6390,96.3948,97.6252,97.6128,97.6326390,2.24611,1.02665,0.982892,0.991451
6391,95.9206,97.632,97.5732,97.55646391,2.48038,0.992177,1.01603,0.989434
6392,95.9666,97.62,97.5768,97.68166392,2.61655,0.983585,1.00667,1.00847
6393,96.0204,97.5688,97.6592,97.55726393,2.26553,0.976599,0.9902,0.958503
6394,96.112,97.5812,97.562,97.58486394,2.22624,1.02163,1.01796,1.01015
6395,96.2346,97.6368,97.6292,97.60966395,2.12334,0.948307,1.02436,0.94796
6396,96.224,97.5632,97.5856,97.54766396,2.29727,0.987485,0.998936,0.993768
6397,96.0558,97.61,97.64,97.61726397,2.24768,0.964313,0.947586,0.996044
6398,96.0884,97.6252,97.5552,97.54366398,2.12548,1.00372,0.975906,1.02525
6399,95.9102,97.5944,97.6536,97.5466399,2.48042,0.954132,0.985742,0.977038
6400,96.1564,97.6352,97.5524,97.6646400,2.22999,1.02935,0.973188,0.981786
6401,95.9854,97.692,97.6532,97.65046401,2.35047,1.02427,0.976509,0.959594
6402,96.27,97.5712,97.6044,97.68486402,2.32127,0.991227,1.0159,1.03011
6403,96.0994,97.6192,97.6136,97.63126403,2.24249,0.987092,0.981578,1.00367
6404,95.9756,97.582,97.5848,97.5986404,2.38093,1.01866,0.991529,0.942802
6405,94.3372,97.5136,97.5992,97.55126405,38.4849,0.940072,0.988413,1.02287
6406,96.175,97.5196,97.5704,97.56526406,2.02364,0.968471,0.991607,0.968209
6407,95.9452,97.576,97.5532,97.56366407,3.64349,1.01701,0.969355,0.957933
6408,96.1184,97.5628,97.6484,97.68926408,2.17868,0.982882,1.01626,1.03644
6409,95.847,97.6352,97.578,97.60926409,2.44221,0.996896,0.986912,0.933378
6410,96.1852,97.65,97.6084,97.646410,2.14949,0.962569,1.03058,1.00686
6411,96.1316,97.632,97.5396,97.56726411,2.1921,1.01553,0.936777,1.0037
6412,96.0494,97.6268,97.6116,97.62686412,2.26286,0.976443,0.991376,0.981428
6413,95.8828,97.6172,97.5508,97.6026413,3.31057,0.953029,0.966509,0.990149
6414,95.4642,97.5416,97.6032,97.60246414,12.7121,0.966204,0.942502,1.00032
6415,96.1874,97.6228,97.594,97.536415,2.43548,1.01943,1.03617,0.948757
6416,96.0674,97.6064,97.5848,97.54646416,2.28918,0.962642,0.950836,0.949867
6417,96.1654,97.596,97.5004,97.5846417,2.2198,0.966966,0.990313,0.993692
6418,96.0622,97.6952,97.672,97.47446418,5.94449,0.966011,1.0145,0.999232
6419,95.958,97.6008,97.6192,97.64926419,2.44224,0.978652,0.974285,1.01551
6420,95.9368,97.6768,97.57,97.67646420,3.70323,1.04047,0.992522,0.985821
6421,96.0788,97.6364,97.5824,97.59646421,2.13284,1.00497,0.999765,1.02125
6422,96.0408,97.6676,97.6064,97.65366422,2.93716,0.996067,1.01735,0.963082
6423,96.2226,97.5868,97.5808,97.57446423,2.23936,1.00139,1.01333,1.00231
6424,95.918,97.6224,97.604,97.54646424,3.50451,0.947322,1.01713,0.994951
6425,95.917,97.6088,97.6644,97.49926425,3.44412,0.963786,1.00324,0.988048
6426,96.036,97.5384,97.5044,97.5466426,2.30539,0.973348,0.916985,0.990618
6427,95.9908,97.6552,97.6496,97.58646427,2.31617,1.0539,0.979193,0.957901
6428,96.0024,97.6148,97.562,97.5826428,2.60022,0.962923,0.968419,0.982281
6429,96.0952,97.6176,97.6128,97.66926429,3.14817,0.988418,1.00765,1.0073
6430,95.9844,97.6416,97.4932,97.58646430,3.02716,1.02256,0.987701,0.988319
6431,96.127,97.6788,97.6736,97.62886431,2.09149,0.983438,1.01927,1.01176
6432,95.7956,97.6208,97.5904,97.556432,6.6191,1.00282,0.971467,0.957152
6433,96.229,97.5628,97.5684,97.55086433,2.13936,1.01231,0.94066,0.958446
6434,96.0248,97.6104,97.6552,97.65686434,2.76875,0.998345,0.958996,0.954219
6435,96.2562,97.5688,97.728,97.676435,2.15912,0.995985,0.983512,0.973067
6436,95.9604,97.5564,97.5684,97.61366436,2.91615,0.994917,0.975726,1.00525
6437,96.0526,97.5956,97.5364,97.5746437,2.52371,0.979664,0.986243,0.96335
6438,96.1728,97.6456,97.538,97.61126438,2.33048,0.992935,0.952342,0.947013
6439,96.1762,97.5752,97.6424,97.52486439,2.34597,0.974651,1.05434,0.979686
6440,95.9174,97.6824,97.596,97.5686440,2.26854,0.991933,1.01129,0.981558
6441,96.037,97.56,97.5708,97.46686441,3.24547,0.966561,0.966658,0.997406
6442,96.093,97.6304,97.6148,97.63086442,2.37672,1.01621,0.994636,0.98074
6443,96.1206,97.606,97.5544,97.6686443,2.39028,0.985355,0.981346,0.962754
6444,96.134,97.5904,97.5496,97.60966444,4.76609,1.0061,0.943281,0.981788
6445,96.0616,97.6004,97.6572,97.57726445,2.31818,0.961873,1.01399,0.974659
6446,96.1878,97.676,97.5572,97.57766446,2.63467,1.00295,1.00288,0.978886
6447,96.012,97.5828,97.6752,97.65246447,2.64064,0.97346,1.01852,1.03864
6448,96.2226,97.5768,97.6052,97.58446448,2.15196,0.970083,0.977534,0.980447
6449,96.09,97.582,97.5208,97.57846449,2.28831,0.92308,0.974457,1.0117
6450,95.978,97.5696,97.6404,97.61046450,2.95961,0.958684,1.00799,1.00871
6451,96.0824,97.6692,97.5376,97.54246451,2.49349,1.01458,1.01269,0.987382
6452,96.008,97.6304,97.5312,97.5926452,2.3449,1.00735,0.978604,0.98009
6453,96.074,97.5744,97.6456,97.6166453,2.39494,0.999512,1.0252,0.976557
6454,95.9606,97.6416,97.5452,97.59326454,2.25544,0.993433,0.983929,1.00886
6455,96.2714,97.622,97.6532,97.56686455,2.24232,0.972294,1.00278,0.9958
6456,96.0602,97.5996,97.5408,97.62446456,2.28131,0.974843,0.994231,1.02088
6457,96.1094,97.6176,97.5636,97.60086457,2.76225,0.955244,1.00106,1.01382
6458,96.0602,97.6552,97.5596,97.62126458,2.43553,0.989946,0.99714,1.00659
6459,96.1314,97.5872,97.5964,97.60766459,2.43532,0.975457,1.01866,1.00885
6460,96.0784,97.5844,97.5736,97.56566460,2.40474,0.997836,0.970908,0.990725
6461,96.0806,97.5816,97.5628,97.59726461,2.38106,0.980929,0.986619,0.994903
6462,96.0598,97.5984,97.5852,97.5966462,2.24822,0.997355,0.973499,0.969033
6463,95.9572,97.6304,97.6188,97.57286463,3.3871,0.976051,1.02171,0.983982
6464,96.0352,97.6264,97.5904,97.6426464,2.30167,1.00213,1.00211,0.985452
6465,96.0394,97.6632,97.5692,97.55446465,2.71144,0.951213,0.975342,1.0113
6466,96.0264,97.7008,97.6096,97.60726466,5.09874,1.01378,1.03826,1.0149
6467,96.116,97.5464,97.6052,97.54566467,2.30553,0.990599,0.951238,0.995229
6468,96.0142,97.5976,97.65,97.59646468,2.62795,0.965316,1.03814,1.01323
6469,96.2184,97.586,97.5884,97.57166469,2.1219,0.936143,0.97025,0.927488
6470,96.112,97.6144,97.616,97.63086470,2.23898,0.994763,1.00315,0.9929
6471,96.1178,97.6572,97.5044,97.60886471,2.36911,0.990115,0.962196,0.991525
6472,95.2252,97.6744,97.4172,97.68966472,18.6991,0.976476,0.980991,1.0116
6473,96.2322,97.6524,97.5564,97.53886473,2.16566,0.949555,1.00452,0.97111
6474,96.1644,97.5624,97.5408,97.52526474,2.14577,0.957678,0.974892,0.916212
6475,95.8906,97.568,97.528,97.546475,3.96524,1.00045,0.973045,1.0152
6476,96.1694,97.5416,97.63,97.60126476,2.36742,0.97017,0.962071,1.01552
6477,96.1902,97.6652,97.5752,97.59526477,2.38042,1.02035,0.984452,1.00111
6478,95.9086,97.5268,97.552,97.52126478,2.3406,0.944289,0.991613,0.989035
6479,96.137,97.71,97.6108,97.56086479,2.6398,1.0592,0.962976,0.94686
6480,96.1004,97.6032,97.652,97.65486480,2.13721,1.01429,1.00049,1.02221
6481,95.9382,97.654,97.5848,97.6126481,2.34103,0.94482,0.999884,1.01225
6482,95.9892,97.6376,97.586,97.65566482,2.40221,1.0075,0.980063,0.957679
6483,96.0906,97.5112,97.5628,97.51526483,2.06685,0.960809,1.02737,0.905897
6484,96.1264,97.5772,97.5076,97.52086484,2.27098,1.00274,0.947851,0.977818
6485,96.206,97.6232,97.5936,97.61846485,3.39064,1.02969,0.937208,0.996224
6486,96.1442,97.5448,97.6164,97.56726486,2.27369,0.952047,0.931821,0.971043
6487,96.1094,97.5596,97.5884,97.53046487,2.19837,0.962605,0.97707,0.988957
6488,95.9132,97.646,97.6192,97.67446488,3.78804,0.967824,1.00667,0.961116
6489,96.0032,97.6376,97.6028,97.57766489,2.30995,1.06967,0.959621,0.972491
6490,96.3442,97.6212,97.5776,97.56446490,2.19131,0.968768,0.988968,0.973536
6491,96.2004,97.5968,97.662,97.646491,2.27882,1.01626,0.961538,0.982405
6492,95.8986,97.5888,97.5948,97.61126492,6.86333,0.994562,0.993445,1.00194
6493,96.0414,97.6336,97.6628,97.5486493,2.30279,0.968541,1.00039,1.00559
6494,95.539,97.6052,97.658,97.58846494,9.66177,1.0185,0.998997,0.991133
6495,96.2384,97.6024,97.654,97.55366495,2.13386,1.00709,0.9981,1.28832
6496,96.2826,97.5264,97.4916,97.56766496,2.15736,0.990688,0.952055,0.96407
6497,96.314,97.6272,97.5664,97.59486497,2.25368,1.01645,0.935687,1.00306
6498,96.036,97.6084,97.5648,97.61846498,2.50255,0.986879,0.939724,0.990021
6499,95.525,97.6068,97.6428,97.58886499,8.87678,0.994562,0.958002,0.987378
6500,95.9724,97.5532,97.5528,97.66446500,2.30858,0.986696,0.968634,0.998766
6501,96.01,97.6872,97.6004,97.57446501,3.61946,0.956868,0.997637,0.957154
6502,96.2056,97.688,97.5412,97.59446502,2.2441,0.985462,0.963069,0.975771
6503,96.1704,97.6792,97.6008,97.64966503,2.27281,1.02323,0.954316,0.990081
6504,96.0946,97.644,97.6564,97.6466504,2.38588,0.967049,0.986762,1.00473
6505,96.218,97.5552,97.5444,97.51246505,2.13301,0.959705,0.987456,0.990397
6506,96.0994,97.5544,97.5944,97.5966506,2.0805,0.982487,1.01365,0.99083
6507,96.3324,97.6192,97.6864,97.61246507,2.06796,0.991056,0.999707,1.01773
6508,96.1264,97.5932,97.6024,97.60086508,2.11115,0.997133,0.98403,1.03259
6509,96.2374,97.6212,97.6704,97.58246509,2.30549,1.02244,1.00821,0.96822
6510,96.1072,97.5616,97.558,97.56926510,2.37264,0.974621,0.944836,0.986271
6511,95.7882,97.6436,97.568,97.5426511,2.24915,0.998048,0.985868,0.982118
6512,95.84,97.5216,97.6156,97.61166512,4.98901,0.962961,0.925892,0.97305
6513,96.1232,97.626,97.532,97.58486513,2.31808,0.947947,0.98062,1.01851
6514,95.6258,97.5332,97.5752,97.63086514,8.34869,0.977393,1.02232,0.991207
6515,96.0258,97.6028,97.6728,97.60166515,2.38627,1.01685,0.98516,0.977096
6516,95.9954,97.6204,97.6024,97.67046516,2.13621,1.00095,0.990916,0.983791
6517,95.8406,97.5228,97.5664,97.52646517,7.25796,0.966913,1.00311,0.993027
6518,96.077,97.4948,97.6124,97.53726518,4.09163,0.938452,1.01284,1.01073
6519,96.027,97.508,97.5804,97.58846519,2.5777,0.970204,1.01981,1.0042
6520,96.097,97.5896,97.6136,97.61886520,2.23317,0.973844,0.981659,0.982917
6521,95.9916,97.6464,97.644,97.55726521,3.31933,1.02626,0.980278,0.951634
6522,96.0088,97.5504,97.6776,97.52166522,3.21587,0.959552,0.99111,1.02618
6523,95.856,97.5816,97.5432,97.57366523,2.80186,0.987999,0.991471,1.01063
6524,96.0192,97.5944,97.5116,97.61846524,2.25185,0.994368,0.96959,0.961656
6525,96.24,97.6624,97.5884,97.586525,2.26541,0.990326,0.977561,0.984236
6526,96.0914,97.61,97.6424,97.54886526,2.36462,0.978805,1.00469,1.01805
6527,95.9542,97.5628,97.5948,97.64166527,4.07377,0.962401,0.97647,0.991902
6528,96.2382,97.638,97.6088,97.6046528,2.39997,0.955948,0.962623,0.988567
6529,96.126,97.6488,97.6068,97.56966529,2.3207,1.02318,0.962348,0.960935
6530,95.8364,97.5084,97.574,97.6426530,6.00527,0.930295,0.989082,1.00951
6531,96.2432,97.6292,97.6108,97.5386531,2.2901,0.951897,1.00062,0.96941
6532,95.895,97.5752,97.566,97.63526532,2.77101,0.994155,0.987139,0.944225
6533,96.3932,97.6424,97.5152,97.51726533,2.03304,0.929754,0.953231,0.958136
6534,96.0656,97.6128,97.678,97.60846534,2.73452,0.982403,0.988532,0.965489
6535,95.9442,97.592,97.6092,97.56166535,3.22156,0.981476,0.98833,1.00914
6536,96.2782,97.5604,97.6876,97.566536,2.39931,1.01396,1.0503,0.99374
6537,96.2688,97.6764,97.602,97.51486537,2.20846,0.976362,1.00212,0.985018
6538,96.3138,97.584,97.6116,97.62766538,2.30562,0.984715,0.99757,1.01135
6539,95.959,97.6056,97.5484,97.61526539,3.49827,0.984992,1.02488,0.964038
6540,95.8806,97.6296,97.6668,97.5146540,7.01742,0.981715,1.01773,0.990537
6541,95.966,97.5852,97.6476,97.46926541,2.27832,0.959844,1.02943,0.959547
6542,95.9708,97.6624,97.6168,97.72566542,3.51284,1.01474,0.967821,0.992887
