step,SARSA,Q_learning,double_Q_learning,QV_learning,stdSarsa,stdQ,stddoubleQ,stdQV
9391,96.973,95.074,94.9856,95.15729391,1.71523,2.47067,2.8221,2.47758
9392,96.9538,95.112,94.9332,95.26129392,1.65595,2.70784,2.90196,2.49839
9393,96.932,95.182,95.0188,95.09649393,1.7535,2.5962,2.75691,2.41874
9394,96.9316,95.24,94.8344,94.99889394,1.68403,2.53191,2.64849,2.61746
9395,97.0008,95.1284,94.7912,95.18849395,1.66159,2.47579,2.7665,2.6127
9396,96.9768,95.1212,94.9744,94.88729396,1.693,2.57566,2.66668,2.5525
9397,96.829,95.2048,94.9884,94.96089397,1.64348,2.5435,2.90775,2.67873
9398,96.9918,95.2784,94.7652,94.9289398,1.53465,2.53445,2.85705,2.63252
9399,96.9984,95.0116,95.128,95.15329399,1.63899,2.6142,2.72446,2.59962
9400,96.947,95.0568,95.1284,95.07089400,1.67457,2.50978,2.67368,2.60664
9401,96.8644,94.9288,94.7956,95.229401,1.58962,2.68818,2.75502,2.39962
9402,96.96,95.066,94.9472,95.08729402,1.58589,2.52099,2.70604,2.43388
9403,96.9488,95.2976,94.9284,95.16689403,1.63207,2.39544,2.68711,2.62848
9404,96.8772,95.1116,94.9828,94.9429404,1.62269,2.49523,2.74415,2.59395
9405,96.9446,95.1432,94.736,95.06889405,1.72977,2.42447,2.72254,2.56819
9406,96.971,94.9224,94.9376,95.12849406,1.51423,2.69955,2.58833,2.46175
9407,96.8506,95.0556,94.664,94.86489407,1.63479,2.69326,2.65506,2.60608
9408,97.0058,95.2868,95.034,94.98929408,1.57283,2.5461,2.80495,2.52199
9409,96.9294,95.106,94.9436,94.949409,1.65621,2.66744,2.63514,2.66646
9410,96.9944,95.0004,94.8372,95.09689410,1.53978,2.36591,2.72305,2.5008
9411,96.9844,95.0424,94.9888,94.79249411,1.681,2.48486,2.83516,2.71078
9412,96.908,95.1716,94.9252,94.91889412,1.62887,2.52664,2.69113,2.59613
9413,96.8666,95.1672,94.8188,94.8129413,1.80347,2.64246,2.83115,2.52115
9414,96.9686,95.0296,94.9932,95.19489414,1.5411,2.35625,2.56126,2.52068
9415,96.9106,95.1356,94.9036,95.02289415,1.74593,2.38749,2.75508,2.60136
9416,97.0432,95.1672,94.8176,95.18289416,1.62264,2.59927,2.75446,2.54784
9417,96.9678,94.9944,94.9608,95.29769417,1.6446,2.4735,2.77034,2.44934
9418,96.9746,95.172,94.932,94.899418,1.6246,2.43347,2.69444,2.52193
9419,96.8916,95.194,94.9964,95.05849419,1.70407,2.52023,2.61495,2.5144
9420,97.0364,95.0284,94.9656,95.22649420,1.65556,2.58276,2.75169,2.46653
9421,96.9744,94.9624,94.8608,95.05849421,1.62268,2.50015,2.76174,2.50228
9422,96.9434,95.18,94.8712,94.89689422,1.54359,2.41258,2.56426,2.63607
9423,96.9086,95.1624,95.0476,94.96089423,1.62119,2.50146,2.68213,2.50281
9424,96.9564,95.106,94.9488,95.03169424,1.58947,2.50124,2.70533,2.5894
9425,96.9826,95.1828,94.7592,95.10249425,1.61937,2.50694,2.79212,2.4573
9426,96.8802,95.0636,94.9408,95.15969426,1.5981,2.4981,2.8753,2.56996
9427,97.0338,95.0804,94.9688,95.06769427,1.5028,2.46077,2.5983,2.40539
9428,97.0572,95.2548,94.7328,95.07049428,1.53693,2.46193,2.825,2.449
9429,96.9508,95.1896,94.7668,95.22249429,1.65651,2.50143,2.78868,2.50126
9430,96.8728,95.1408,94.834,95.1489430,1.63494,2.6316,2.77074,2.49457
9431,96.9166,95.0088,94.9288,94.9889431,1.65481,2.5805,2.64158,2.55763
9432,96.9354,95.2384,94.9676,94.97329432,1.60269,2.54778,2.83715,2.59412
9433,96.8548,95.1416,95.0208,95.0669433,1.53198,2.66964,2.77758,2.51397
9434,97.008,95.1864,94.8364,95.21969434,1.69448,2.32753,2.72065,2.51154
9435,96.9702,95.176,94.7344,95.1269435,1.53782,2.59533,2.74048,2.33787
9436,96.7608,95.0888,94.7804,95.08129436,1.63063,2.51211,2.90371,2.60302
9437,96.8618,95.2728,94.7504,94.85889437,1.62218,2.46297,2.7865,2.63381
9438,96.9976,94.9512,94.9732,95.15449438,1.63046,2.76978,2.82064,2.61488
9439,96.9308,95.248,94.8088,95.00849439,1.61257,2.26929,2.82247,2.54285
9440,97.0342,95.0404,94.8272,94.9889440,1.59104,2.55942,2.57348,2.57794
9441,96.9844,95.1684,95.2916,95.28889441,1.56174,2.30243,2.58621,2.36135
9442,96.9428,95.004,94.9348,95.01849442,1.61492,2.4416,2.77771,2.59997
9443,97.0182,95.0984,94.9852,95.04929443,1.61115,2.44885,2.56865,2.48591
9444,96.9466,94.8864,94.7492,95.02849444,1.67651,2.64274,3.1537,2.44575
9445,96.9966,95.0428,95.0724,95.18449445,1.52896,2.403,2.89432,2.43534
9446,96.9364,95.0864,94.8596,95.07529446,1.59257,2.48456,2.63673,2.58713
9447,96.951,95.2348,95.0636,95.1189447,1.62468,2.51555,2.59539,2.54488
9448,96.8096,95.254,94.9544,94.93729448,1.69596,2.53722,2.79611,2.44517
9449,97.051,95.0016,94.9268,95.0669449,1.65483,2.61717,2.69485,2.70082
9450,96.8486,95.1332,94.9756,94.98249450,1.68285,2.43605,2.67066,2.42157
9451,96.9664,95.2952,94.6964,95.03489451,1.57443,2.47261,2.81096,2.49431
9452,96.8346,95.092,94.8948,95.00489452,1.7229,2.61044,2.91348,2.58744
9453,97.0016,95.1204,94.8808,94.86049453,1.6354,2.56509,2.54345,2.59931
9454,96.9518,95.1744,94.9904,95.02849454,1.62248,2.31603,2.79372,2.55232
9455,96.9904,95.1088,94.8572,94.99769455,1.64524,2.65384,2.76516,2.50414
9456,96.9618,95.1948,94.8612,95.02289456,1.68365,2.43489,2.77673,2.49519
9457,96.8446,95.4184,94.9492,94.97489457,1.65126,2.41545,2.62283,2.39958
9458,96.9238,95.01,94.8432,95.0529458,1.696,2.76556,2.70299,2.48007
9459,96.7846,95.1548,95.0772,94.9169459,1.63343,2.56336,2.68749,2.44847
9460,97.026,95.136,94.924,95.31169460,1.54811,2.64909,2.61879,2.55608
9461,97.0402,95.1168,94.8508,95.15889461,1.6414,2.4249,2.67607,2.32967
9462,96.9272,94.962,95.002,95.22329462,1.73681,2.52284,2.87058,2.54293
9463,97.0128,95.22,94.9012,95.05729463,1.60926,2.58558,2.74082,2.57157
9464,96.8554,95.1116,94.7908,95.00889464,1.59863,2.69932,2.6865,2.44657
9465,96.997,95.0308,94.7868,95.13889465,1.60133,2.50326,2.7989,2.42018
9466,96.9526,95.1524,94.9136,95.08369466,1.6412,2.51642,2.87531,2.43996
9467,96.9274,95.2432,94.7268,95.13769467,1.56532,2.47455,2.93337,2.4797
9468,97.0382,95.1844,94.9708,95.35289468,1.63433,2.50551,2.7015,2.49133
9469,96.835,95.066,94.908,95.26449469,1.75253,2.48677,2.72526,2.44195
9470,97.005,95.23,94.8156,95.00369470,1.5879,2.60608,2.76646,2.34154
9471,97.0134,95.1876,95.0168,95.119471,1.68208,2.44362,2.84864,2.44592
9472,96.8606,95.0584,94.96,95.02929472,1.61976,2.59836,2.74957,2.54012
9473,96.8826,95.1068,95.1472,95.189473,1.64609,2.61559,2.83003,2.46111
9474,96.8948,95.1152,95.0348,95.019474,1.68707,2.59261,2.55408,2.46264
9475,96.9834,95.1908,94.8684,95.06689475,1.59682,2.46512,2.79535,2.5423
9476,96.8418,95.1408,94.9964,95.33889476,1.6998,2.37999,2.81557,2.35008
9477,96.847,95.2212,94.81,95.11369477,1.58023,2.37482,2.84647,2.49336
9478,96.9634,95.1492,94.936,94.98769478,1.56937,2.69626,2.66033,2.45062
9479,96.8982,95.2692,94.8276,95.11329479,1.7033,2.63519,2.7674,2.55159
9480,96.9514,95.18,94.9528,95.01769480,1.68284,2.40172,2.85358,2.60943
9481,96.82,95.3356,94.8024,94.90169481,1.62796,2.456,2.90285,2.63744
9482,97.0262,94.9836,95.0288,95.08849482,1.51014,2.49873,2.68658,2.44843
9483,96.8522,95.0256,95.012,95.00049483,1.70628,2.71293,2.72556,2.45841
9484,96.943,95.1448,94.8004,95.0969484,1.58478,2.53585,2.7821,2.56301
9485,96.859,95.236,94.8156,95.16889485,1.47451,2.36464,3.02808,2.43977
9486,96.9164,95.2688,95.0052,95.04329486,1.65215,2.33534,2.68252,2.43466
9487,96.8212,95.3392,95.0156,94.92249487,1.54215,2.3888,2.71505,2.42976
9488,96.9248,95.2652,95.1932,95.12049488,1.76388,2.41803,2.614,2.54414
9489,96.897,95.12,95.0156,95.11729489,1.64819,2.54382,2.86214,2.32092
9490,96.9002,95.174,94.808,95.11649490,1.6577,2.589,2.63173,2.63262
9491,96.8246,95.1156,94.9696,95.16329491,1.631,2.56003,2.734,2.51751
9492,96.8862,95.26,95.0504,95.16529492,1.67085,2.55564,2.66167,2.50347
9493,96.9498,95.1816,94.95,95.11729493,1.62842,2.58388,2.68158,2.39381
9494,96.9558,95.1976,95.056,95.18929494,1.55452,2.52197,2.63904,2.37897
9495,96.842,95.2748,94.8636,95.149495,1.71965,2.42888,2.79778,2.49247
9496,96.9938,95.112,94.9712,95.10769496,1.57436,2.54526,2.65031,2.57406
9497,96.8558,95.2356,94.8744,95.09649497,1.67425,2.56816,2.73462,2.5393
9498,96.722,95.1228,94.8264,95.01969498,1.66785,2.49503,2.88285,2.53179
9499,96.938,95.136,95.0524,95.1369499,1.70533,2.56697,2.67418,2.48208
9500,96.9294,94.9332,94.9556,95.03649500,1.58021,2.67404,2.59622,2.52426
9501,96.9958,95.008,94.8248,94.99501,1.51739,2.47595,2.8048,2.5223
9502,96.9596,95.1616,94.9832,94.99649502,1.55616,2.45092,2.67911,2.58533
9503,96.8456,95.2428,95.0964,94.97369503,1.58528,2.36363,2.7643,2.54114
9504,96.9662,95.2972,94.8432,94.91529504,1.70509,2.50569,2.61602,2.31123
9505,96.9546,95.0532,95.1176,95.31649505,1.67139,2.64333,2.6588,2.47928
9506,96.9556,95.1292,95.146,95.10329506,1.61055,2.37952,2.69246,2.5113
9507,96.917,95.1012,95.0716,95.09569507,1.73396,2.50598,2.76288,2.57804
9508,97.1138,95.2552,95.0148,94.87129508,1.56734,2.47932,2.57051,2.54949
9509,96.8898,95.0688,94.8296,95.30369509,1.63434,2.45778,2.78109,2.51066
9510,96.9838,95.25,94.8772,95.01889510,1.65291,2.3298,2.64025,2.52724
9511,96.8968,95.2216,95.0244,95.2569511,1.7112,2.41638,2.75184,2.52952
9512,96.877,95.1404,94.8536,95.16289512,1.56187,2.42686,2.84124,2.54812
9513,97.1358,95.1348,94.9388,95.19049513,1.60163,2.455,2.7675,2.3655
9514,96.7746,95.2212,94.8708,95.24569514,1.68896,2.57128,2.9077,2.40067
9515,97.0372,95.0204,95.0424,94.9849515,1.70153,2.60995,2.73571,2.41914
9516,97.0276,95.122,94.8748,95.14169516,1.53787,2.51111,2.81816,2.62748
9517,97.0516,95.28,95.0704,95.01329517,1.51727,2.55161,2.66434,2.59206
9518,96.982,95.1916,94.9704,95.10049518,1.59797,2.52355,2.81909,2.48295
9519,97.0454,95.1056,94.9872,94.87849519,1.6037,2.40989,2.75553,2.517
9520,96.9556,95.0652,95.0596,95.13649520,1.62202,2.70954,2.57975,2.54597
9521,96.9638,95.05,94.9436,94.97529521,1.60772,2.56274,2.77571,2.53444
9522,96.9718,95.0308,94.8952,94.89929522,1.5752,2.60748,2.75656,2.54896
9523,96.8282,95.3488,95.0884,95.03049523,1.62517,2.50892,2.61395,2.60339
9524,96.9182,95.118,95.0916,95.14849524,1.70859,2.56872,2.66609,2.38803
9525,96.9614,95.1312,94.6592,95.09169525,1.63856,2.54896,2.94738,2.47703
9526,96.9752,95.0996,94.8172,94.94489526,1.60713,2.68916,2.79882,2.66218
9527,96.9174,95.132,94.576,95.1289527,1.63302,2.50127,2.88454,2.47104
9528,97.0046,95.208,94.7052,94.87089528,1.6072,2.44853,2.82507,2.48026
9529,96.8858,95.1744,95.0324,94.899529,1.5899,2.49287,2.703,2.61362
9530,96.8674,94.9672,94.9948,94.92929530,1.63013,2.6424,2.83787,2.49909
9531,96.984,95.2148,94.9652,94.99289531,1.66205,2.41734,2.8848,2.71301
9532,96.9952,95.2308,94.912,94.92689532,1.5032,2.41106,2.67503,2.60243
9533,96.9014,95.106,94.8908,95.18929533,1.5602,2.51235,2.74911,2.5003
9534,96.9556,94.99,94.8984,94.97449534,1.65637,2.62541,2.72539,2.53143
9535,97.04,95.2584,95.0352,94.88849535,1.62708,2.47094,2.69477,2.6226
9536,96.8046,95.0636,94.8264,95.04289536,1.69018,2.76707,2.69585,2.75527
9537,96.8826,95.018,95.106,95.03129537,1.75533,2.74064,2.74338,2.60869
9538,96.8794,95.206,94.9144,94.96969538,1.61334,2.40114,2.6231,2.54068
9539,96.931,94.938,94.994,95.16569539,1.67499,2.52338,2.7345,2.43812
9540,96.9016,95.1648,95.0112,94.97529540,1.54153,2.5693,2.78054,2.3982
9541,96.9372,95.2568,95.1024,94.91849541,1.63546,2.58596,2.56395,2.69564
9542,96.8152,95.198,95.0084,95.00929542,1.70942,2.51012,2.51056,2.64926
9543,96.9928,94.9244,95.0564,95.06249543,1.58423,2.62854,2.75174,2.50483
9544,96.8364,95.3176,94.8612,95.25729544,1.66522,2.5169,2.74533,2.44717
9545,96.9436,95.1412,95.0628,94.92969545,1.70505,2.59843,2.80471,2.65962
9546,96.8574,95.2272,94.9068,95.21289546,1.64983,2.46811,2.72594,2.48557
9547,96.9956,95.1028,94.8668,95.21129547,1.72166,2.51114,2.79687,2.44829
9548,96.887,94.8956,94.9624,95.11089548,1.69339,2.55382,2.78878,2.48994
9549,97.055,95.0556,94.9044,94.889549,1.5643,2.70733,2.72277,2.49922
9550,96.8958,95.1536,94.7196,95.19769550,1.65894,2.56741,2.87922,2.4972
9551,97.0088,95.1848,95.16,95.089551,1.6152,2.52011,2.73306,2.44328
9552,96.8994,95.016,94.9872,94.969552,1.65656,2.54792,2.7406,2.5798
9553,96.9218,95.1744,94.966,95.04769553,1.64578,2.45549,2.86569,2.54028
9554,96.8856,94.9868,94.886,95.38289554,1.5586,2.61755,2.65602,2.29161
9555,96.9876,95.3392,95.0656,95.07049555,1.6682,2.4971,2.70712,2.52203
9556,96.8732,95.0144,95.0412,94.91329556,1.69823,2.69885,2.58763,2.65199
9557,96.9138,95.1004,95.0992,95.0789557,1.64084,2.63956,2.59419,2.51738
9558,96.9622,95.156,94.9484,95.19289558,1.51648,2.55471,2.81328,2.51112
9559,96.921,95.1968,95.0688,95.00169559,1.58574,2.508,2.74903,2.39179
9560,96.9466,95.1364,95.0804,95.09849560,1.63098,2.70008,2.6789,2.37121
9561,96.943,95.0128,94.6504,95.0149561,1.64783,2.51596,2.78456,2.61134
9562,96.9192,94.8516,94.85,95.09689562,1.60906,2.47835,2.65173,2.41381
9563,96.7858,95.1616,94.702,95.10169563,1.54972,2.53884,2.73254,2.54525
9564,97.0528,94.8188,94.854,94.7569564,1.65166,2.69513,2.71901,2.7303
9565,96.7976,95.2384,95.028,95.00689565,1.63263,2.46599,2.59011,2.48503
9566,96.8782,95.0272,95.2012,95.00929566,1.58804,2.49984,2.53445,2.59455
9567,96.7932,95.2984,94.7692,95.01289567,1.68921,2.47756,2.92749,2.50545
9568,96.952,95.116,94.8696,95.04249568,1.61658,2.62288,2.5598,2.54818
9569,96.939,95.1492,94.7756,95.0969569,1.6412,2.52851,2.91264,2.50326
9570,97.0618,95.1972,95.0156,95.10889570,1.60659,2.44732,2.78062,2.52108
9571,96.8056,95.0464,94.894,94.92849571,1.72193,2.63371,2.92953,2.62467
9572,96.9514,95.288,94.9564,95.10369572,1.65829,2.41318,2.81065,2.44375
9573,96.9784,94.9856,94.9772,95.08489573,1.67282,2.64734,2.77922,2.49835
9574,96.8912,95.244,94.986,94.96049574,1.59365,2.48167,2.63864,2.55564
9575,97.0506,95.262,94.8984,95.36969575,1.47821,2.46516,2.72348,2.35977
9576,96.7944,95.2952,94.9872,94.98889576,1.67687,2.48716,2.78059,2.54251
9577,96.858,95.2636,94.828,95.10369577,1.86211,2.5253,2.80836,2.36797
9578,96.808,95.2464,94.9384,95.16049578,1.60823,2.43319,2.83138,2.48125
9579,96.8826,95.0884,94.9548,95.19329579,1.70109,2.57246,2.748,2.45162
9580,96.8352,95.0976,95.1096,95.18129580,1.64504,2.59857,2.56696,2.52493
9581,96.999,95.0068,94.9424,94.88769581,1.65714,2.56665,2.6118,2.57227
9582,96.85,95.2164,94.8172,95.12849582,1.59416,2.54517,2.75061,2.45492
9583,97.0462,95.178,94.9136,95.23329583,1.59489,2.52655,2.8415,2.5032
9584,96.9258,95.0032,94.8124,95.0989584,1.67609,2.48361,2.86498,2.53596
9585,97.041,95.1244,94.8876,95.04289585,1.5078,2.52915,2.94264,2.62414
9586,97.0012,95.0652,94.938,95.12329586,1.5612,2.71997,2.75935,2.65068
9587,96.9154,95.1732,95.1332,95.04049587,1.67677,2.54662,2.6258,2.56117
9588,96.827,95.1176,94.8848,94.84849588,1.64751,2.59058,2.52986,2.67713
9589,96.8356,95.2384,95.2212,94.9229589,1.7875,2.52133,2.60439,2.51646
9590,96.9458,95.1832,94.8532,95.08649590,1.61559,2.4763,2.75779,2.53883
9591,96.9284,95.1416,94.9776,94.959591,1.70389,2.37674,2.7537,2.58611
9592,96.9786,94.8964,95.0408,95.01049592,1.60235,2.60647,2.67314,2.52182
9593,96.9702,95.234,94.8524,94.91049593,1.66337,2.47319,2.66753,2.55687
9594,96.8958,95.26,94.9012,95.23449594,1.66904,2.47866,2.66613,2.54972
9595,96.894,95.0972,95.1452,95.04649595,1.59808,2.57205,2.72754,2.4983
9596,96.9898,95.23,94.912,95.0969596,1.64604,2.51825,2.78417,2.30895
9597,96.9738,95.1876,95.078,94.97169597,1.61089,2.41934,2.5769,2.38601
9598,96.8824,95.29,94.9112,95.04129598,1.69216,2.36551,2.65528,2.46053
9599,97.0412,95.0788,95.1408,95.2149599,1.66303,2.61383,2.65258,2.47449
9600,96.8074,95.2208,94.8192,95.0589600,1.74354,2.27041,2.84545,2.67317
9601,96.9386,95.2232,95.132,95.14449601,1.56828,2.47363,2.52096,2.54245
9602,96.9098,95.338,94.9196,94.979602,1.52642,2.42858,2.75928,2.56031
9603,96.917,94.7776,94.8296,94.96969603,1.62188,2.55352,2.81244,2.65635
9604,96.853,95.1528,94.7416,95.32329604,1.70848,2.39065,2.80205,2.47904
9605,96.9462,95.1608,95.0344,95.0269605,1.58465,2.48832,2.67631,2.53185
9606,96.9542,95.294,94.696,95.22649606,1.71965,2.40657,2.79484,2.55874
9607,96.9424,95.242,94.8964,95.05929607,1.53458,2.36753,2.70447,2.55916
9608,96.8504,94.9816,94.9564,95.11569608,1.64315,2.6501,2.77983,2.50519
9609,96.9828,94.9408,94.7704,94.92569609,1.55549,2.59834,2.69882,2.64984
9610,96.964,95.1416,94.9344,95.05049610,1.53799,2.47518,2.75702,2.5693
9611,96.9002,95.06,94.8684,94.929611,1.73189,2.58143,2.68919,2.51492
9612,96.8318,95.0804,95.018,95.2669612,1.72207,2.69738,2.53391,2.47154
9613,96.8896,95.028,94.9256,95.17129613,1.66543,2.53961,2.60438,2.63417
9614,97.0006,95.152,95.1804,94.97329614,1.60724,2.52249,2.55205,2.55393
9615,96.9212,95.2628,94.9044,94.80089615,1.58527,2.48634,2.72098,2.57346
9616,96.7342,95.3416,94.9408,95.19129616,1.60826,2.59879,2.63412,2.50016
9617,97.0906,95.0824,94.9076,94.9349617,1.62829,2.51248,2.78353,2.46272
9618,97.0152,95.2832,94.8972,94.94249618,1.55506,2.57072,2.7734,2.57046
9619,96.9144,95.114,95.0548,95.03169619,1.52247,2.53656,2.60181,2.52239
9620,96.9168,94.9908,95.1036,94.979620,1.68332,2.49335,2.7248,2.5185
9621,97.0234,95.1736,94.8628,95.23689621,1.58966,2.58202,2.69823,2.67344
9622,96.9796,94.9804,94.728,95.22449622,1.63959,2.4848,2.74514,2.65917
9623,96.901,95.1756,95.216,95.11889623,1.66491,2.33128,2.62192,2.45201
9624,97.022,95.1524,95.08,94.86889624,1.59563,2.42052,2.5103,2.49285
9625,96.9322,95.08,94.9124,95.18969625,1.71519,2.55302,2.6968,2.42059
9626,97.0432,95.152,94.7888,95.19049626,1.53453,2.42449,2.81536,2.44859
9627,96.9292,95.2708,94.8144,94.93729627,1.55787,2.51349,2.66247,2.51501
9628,96.8998,95.09,95.0028,94.94329628,1.70003,2.72399,2.63531,2.47247
9629,96.9472,94.9904,95.048,95.0629629,1.65108,2.60969,2.65739,2.47692
9630,96.966,95.0276,94.816,94.80089630,1.64788,2.5115,2.60444,2.48747
9631,96.9042,94.934,94.874,95.0649631,1.7159,2.64413,2.78962,2.57373
9632,96.8824,95.176,94.7848,95.10849632,1.67151,2.67831,2.78158,2.54137
9633,96.9402,95.1612,94.9072,95.22489633,1.62761,2.55769,2.567,2.47487
9634,96.8704,95.2644,94.9528,94.97289634,1.69183,2.37263,2.73312,2.47012
9635,96.861,94.9372,95.0188,95.11129635,1.58059,2.47454,2.86617,2.48807
9636,96.9672,95.1964,94.9472,95.28169636,1.68257,2.54626,2.83136,2.47122
9637,96.8626,95.204,94.7996,94.81889637,1.58342,2.51977,2.70657,2.63989
9638,96.93,95.0228,95.0156,95.00649638,1.63398,2.68737,2.78254,2.49129
9639,96.8782,95.1528,94.8308,94.98489639,1.69129,2.43636,2.62802,2.61456
9640,96.9348,95.2808,94.874,95.07529640,1.70196,2.34286,2.68081,2.45382
9641,96.9432,95.2016,95.0036,94.95969641,1.66343,2.48458,2.6257,2.54302
9642,96.8708,95.1688,95.002,95.16169642,1.62837,2.45324,2.71804,2.54303
9643,96.8476,95.1816,94.9344,94.9169643,1.54016,2.4724,2.902,2.45774
9644,96.8996,95.1364,95.086,95.24689644,1.62746,2.53037,2.60462,2.40429
9645,97.0696,95.198,94.9828,95.15729645,1.56337,2.40624,2.87977,2.43133
9646,96.7476,95.328,95.0892,95.26889646,1.72244,2.53471,2.57759,2.4664
9647,96.8302,95.1664,95.0352,95.16889647,1.47695,2.56649,2.69308,2.52441
9648,96.9094,95.2272,95.0044,95.09329648,1.60462,2.55269,2.68165,2.45142
9649,96.8284,95.0796,94.8808,94.89249649,1.65143,2.69723,2.5626,2.56805
9650,96.9138,94.8464,95.13,95.04089650,1.62889,2.55263,2.62044,2.58028
9651,96.9136,95.3256,95.0036,95.18289651,1.6269,2.47607,2.57251,2.38883
9652,96.912,95.3308,95.0104,95.1729652,1.60861,2.53953,2.60947,2.34579
9653,96.9254,95.234,94.8728,95.13849653,1.63173,2.47952,2.82893,2.59048
9654,96.9818,95.2644,95.08,94.96089654,1.54849,2.48868,2.80884,2.64755
9655,96.787,95.0172,94.8612,95.00729655,1.71769,2.5467,2.59316,2.60472
9656,96.8948,95.2644,94.8136,95.19929656,1.77318,2.46491,2.88277,2.44233
9657,96.9328,95.078,95.132,94.96169657,1.63975,2.43375,2.51619,2.425
9658,97.0284,95.1196,95.0152,95.0589658,1.63768,2.4003,2.77361,2.5852
9659,97.0198,95.0388,94.9424,94.9629659,1.65716,2.60259,2.66402,2.55645
9660,96.9038,95.1188,94.8604,95.04769660,1.67719,2.63127,2.74499,2.57015
9661,96.9426,95.1884,94.9128,95.04329661,1.66025,2.39087,2.80544,2.44895
9662,96.928,95.2488,94.8636,94.88449662,1.57402,2.52406,2.8492,2.62395
9663,96.7414,95.3792,94.9476,95.059663,1.81423,2.43804,2.72773,2.44932
9664,96.936,95.3472,95.15,95.02889664,1.65139,2.45251,2.67133,2.6035
9665,96.8454,95.2828,94.7576,95.0149665,1.60598,2.44641,2.74368,2.48001
9666,97.0928,95.1604,94.9468,94.9469666,1.61564,2.41537,2.70962,2.43397
9667,96.775,94.9416,95.0628,95.11089667,1.63435,2.65245,2.66728,2.51688
9668,96.8752,95.2352,95.2656,94.97369668,1.66794,2.50772,2.57754,2.43089
9669,96.913,95.288,95.0264,95.13129669,1.61772,2.45867,2.60764,2.65605
9670,96.9684,95.1112,94.8432,94.97369670,1.63569,2.40638,2.71913,2.50518
9671,96.9532,95.214,94.99,95.16449671,1.6578,2.54185,2.74995,2.49635
9672,96.8804,95.1628,94.9644,95.26569672,1.61098,2.52203,2.74665,2.49493
9673,96.988,95.0752,94.972,95.01249673,1.55495,2.60856,2.76484,2.61095
9674,96.9674,94.9588,94.9088,95.1029674,1.61032,2.59639,2.84262,2.53107
9675,96.8828,95.2028,94.8076,94.87249675,1.71721,2.55479,2.74556,2.53534
9676,96.9844,95.1664,94.7152,95.12169676,1.66743,2.64684,2.72297,2.49074
9677,96.9108,95.1244,94.908,95.24569677,1.59706,2.61628,2.61446,2.41011
9678,96.87,95.0092,95.0044,95.01489678,1.72798,2.60961,2.58604,2.48313
9679,96.9576,95.0716,94.9328,94.959679,1.67764,2.51642,2.57035,2.57647
9680,96.9082,94.9664,94.8284,94.9189680,1.64976,2.58144,2.77611,2.63789
9681,96.9398,95.1364,94.7884,95.35929681,1.61267,2.52765,2.79802,2.39919
9682,96.8774,95.1612,95.1292,94.98769682,1.70342,2.52609,2.64116,2.60761
9683,96.8732,94.9044,94.9256,95.23889683,1.67444,2.59255,2.72504,2.33489
9684,96.9504,95.1472,94.8184,94.91849684,1.5757,2.57361,2.84666,2.43101
9685,96.9512,95.1636,95.0436,94.95729685,1.61636,2.50037,2.75631,2.65848
9686,96.938,95.266,95.0152,94.77289686,1.7377,2.54895,2.76578,2.65967
9687,96.9384,95.0188,94.6792,95.02769687,1.6176,2.54512,2.97205,2.58883
9688,96.868,95.006,94.8684,94.85849688,1.68144,2.69023,2.7476,2.57274
9689,96.8942,95.0836,94.8144,94.9529689,1.5756,2.58577,2.81623,2.50703
9690,96.9614,95.3172,94.9356,95.0929690,1.64935,2.36686,2.72845,2.49576
9691,96.9008,95.2344,94.8288,95.12369691,1.69995,2.43864,2.66698,2.60215
9692,96.9568,95.2756,94.916,95.11129692,1.69105,2.51392,2.67231,2.55495
9693,96.8426,95.0584,94.7664,95.11649693,1.51597,2.53474,2.71275,2.36524
9694,96.952,95.1084,95.0236,95.05969694,1.70811,2.50619,2.71523,2.48236
9695,96.836,95.0924,95.0032,95.09849695,1.65808,2.46804,2.6252,2.49721
9696,96.942,95.0888,94.9388,95.179696,1.68688,2.549,2.75292,2.5725
9697,96.8868,95.2472,94.856,95.1029697,1.60881,2.68248,2.88506,2.43381
9698,96.9514,95.1756,94.7744,94.72169698,1.58058,2.43651,2.84042,2.53237
9699,96.9584,95.0032,94.8552,94.98369699,1.69206,2.51825,2.57038,2.4714
9700,96.977,95.1688,94.8476,95.21289700,1.57703,2.45034,2.73181,2.45683
9701,96.9318,95.1536,94.746,94.88569701,1.62668,2.53836,3.11084,2.57524
9702,96.7276,95.0896,95.034,95.0269702,1.70741,2.47887,2.62204,2.65436
9703,96.9494,95.0192,94.9904,95.08129703,1.637,2.62239,2.60336,2.27952
9704,97.157,95.024,94.8268,95.10289704,1.58497,2.77418,2.74611,2.43032
9705,96.8676,95.1552,94.7292,95.08489705,1.69367,2.64107,2.91136,2.41529
9706,96.9662,95.0068,94.906,95.04729706,1.55718,2.58303,2.70227,2.37332
9707,96.8886,95.2496,94.9924,95.01369707,1.64083,2.49914,2.62222,2.63238
9708,96.9318,95.3624,94.846,95.05969708,1.6202,2.50012,2.84088,2.42561
9709,96.8894,95.2448,94.9468,94.93449709,1.74617,2.47355,2.86152,2.5195
9710,96.9266,95.2852,94.9176,95.20569710,1.66369,2.39186,2.7898,2.52447
9711,96.9444,95.2484,95.0496,95.19569711,1.69374,2.38605,2.61628,2.49506
9712,96.939,95.1516,95.0964,94.90729712,1.63242,2.54231,2.62829,2.626
