step,SARSA,Q_learning,double_Q_learning,QV_learning,stdSARSA,stdQ,stddoubleQ,stdQV
8369,95.9694,97.5728,97.6284,97.44328369,2.20026,1.00553,0.962618,1.04853
8370,95.8942,97.5496,97.6384,97.448370,2.2474,0.993428,0.980921,1.07048
8371,92.0326,97.4696,97.5428,97.4388371,88.3149,1.03782,0.985012,1.00586
8372,95.8692,97.48,97.6368,97.53488372,2.45419,1.04858,0.985376,1.0707
8373,95.9752,97.5552,97.6028,97.40968373,2.25742,0.947287,0.985613,1.06991
8374,95.8564,97.53,97.6056,97.46528374,2.25729,1.04636,1.01979,1.1046
8375,96.0534,97.4808,97.5372,97.4068375,2.35826,0.952235,0.997024,1.06593
8376,96.1078,97.5832,97.528,97.51528376,2.24615,1.02966,0.948143,1.10541
8377,95.9534,97.5156,97.5376,97.51448377,2.34215,1.1101,0.989276,1.08651
8378,95.8484,97.5472,97.5132,97.41648378,2.54433,1.06775,0.980564,1.10002
8379,95.9074,97.5596,97.526,97.47328379,2.33912,1.02171,0.971207,1.10873
8380,96.0658,97.5384,97.436,97.3728380,2.27737,0.990861,1.01618,1.0147
8381,95.867,97.5364,97.5804,97.43768381,2.25616,0.997133,0.978578,1.07004
8382,95.8796,97.5696,97.594,97.4528382,2.37483,0.991018,1.02139,1.03105
8383,95.9032,97.5112,97.5936,97.48248383,2.23833,1.04504,0.997657,1.04618
8384,95.9392,97.5928,97.5972,97.42728384,2.24771,1.02681,1.01717,0.994254
8385,95.8998,97.6148,97.6436,97.48688385,2.19843,1.00687,1.01016,1.08136
8386,96.017,97.4736,97.5256,97.43848386,2.24789,0.983719,0.998431,1.0244
8387,96.1752,97.536,97.5672,97.4448387,2.18975,1.04815,1.00258,1.05723
8388,95.818,97.592,97.5272,97.49488388,2.18511,1.03194,0.99542,1.05991
8389,95.885,97.5488,97.5776,97.47568389,2.32093,0.997807,0.999109,1.08751
8390,96.0384,97.5184,97.556,97.40088390,2.1963,1.02203,0.969445,1.06831
8391,96.0642,97.4676,97.6224,97.5468391,2.19819,1.0635,0.955813,1.07564
8392,95.9772,97.5368,97.5876,97.42848392,2.32785,1.02995,0.942977,1.049
8393,95.9238,97.5436,97.4892,97.51688393,2.27755,1.01348,0.949001,1.08323
8394,96.1664,97.5808,97.6128,97.47848394,2.09264,0.966039,0.985006,1.09264
8395,96.1068,97.6164,97.5164,97.46848395,2.26384,1.01791,0.992679,1.03509
8396,95.7428,97.5144,97.5668,97.36248396,2.38833,1.04017,1.01206,1.0829
8397,96.0464,97.5068,97.632,97.41088397,2.25277,1.03136,0.971481,1.04466
8398,95.83,97.5864,97.634,97.51088398,2.42227,1.00135,1.08017,1.08235
8399,95.9792,97.3944,97.5336,97.43048399,2.2462,1.02425,0.994098,1.03531
8400,95.9628,97.5088,97.628,97.43848400,2.23487,1.04621,1.00766,1.04727
8401,95.9972,97.5136,97.586,97.45248401,2.33386,1.0076,1.02296,1.03037
8402,96.1034,97.5244,97.5248,97.44848402,2.28849,1.05594,0.994517,1.02386
8403,96.0492,97.59,97.6228,97.47048403,2.26026,1.04773,0.994565,1.04123
8404,96.0478,97.5872,97.6076,97.48404,2.13583,1.01264,0.967648,1.07956
8405,96.0008,97.5136,97.5996,97.46328405,2.2336,1.03052,0.975008,1.1195
8406,95.9714,97.5888,97.5924,97.41968406,2.30405,1.07273,1.06712,1.05369
8407,95.851,97.5308,97.6096,97.48248407,2.46825,1.01584,0.940929,1.10182
8408,96.0224,97.5492,97.5636,97.4248408,2.26923,0.993045,0.974082,1.05341
8409,95.7228,97.4948,97.6352,97.5428409,3.27757,1.00242,0.986084,1.08078
8410,96.0758,97.552,97.5512,97.46968410,2.35728,1.01395,0.973498,1.05123
8411,96.0802,97.5184,97.632,97.51568411,2.27305,1.0627,1.05464,1.08059
8412,96.1888,97.5216,97.602,97.44288412,2.19277,1.00928,1.02828,1.07971
8413,96.2466,97.5644,97.5804,97.4888413,2.35042,1.0247,0.955079,1.11647
8414,96.0294,97.562,97.5352,97.4668414,2.30483,1.01827,0.964386,1.08519
8415,95.9168,97.5868,97.454,97.4468415,2.23086,1.00155,0.998581,1.04002
8416,95.9832,97.4716,97.562,97.41848416,2.33592,1.01929,0.985939,1.09777
8417,96.0744,97.5076,97.6252,97.38168417,2.07957,1.05861,0.986349,1.07054
8418,94.7304,97.5772,97.5792,97.4588418,27.091,1.05286,1.03377,1.08786
8419,95.9526,97.5628,97.544,97.35368419,2.31571,1.04628,0.919774,1.00809
8420,95.916,97.4812,97.6308,97.40848420,2.22428,1.04194,0.98619,0.998484
8421,96.0254,97.6008,97.552,97.45488421,2.36089,1.01382,1.00005,1.07961
8422,95.8426,97.5292,97.5616,97.45768422,2.17512,1.04531,1.04535,1.05688
8423,96.2024,97.5724,97.5856,97.45368423,2.11581,1.0251,1.00261,1.10649
8424,95.927,97.5064,97.6308,97.45128424,2.5355,1.05423,1.01969,1.02212
8425,96.1692,97.4848,97.576,97.34048425,2.10475,1.04223,0.956778,1.08873
8426,95.8858,97.6056,97.5804,97.38368426,2.24375,1.05184,0.977433,1.06116
8427,95.9278,97.55,97.5736,97.46288427,2.21104,1.01042,1.00929,1.05108
8428,95.9212,97.5236,97.5936,97.4788428,2.36624,1.02855,0.998619,1.06834
8429,95.9154,97.5276,97.5996,97.488429,2.17025,1.0369,1.0069,1.03336
8430,96.0332,97.5816,97.6476,97.38488430,2.30796,1.00111,0.98609,1.03403
8431,96.0824,97.5944,97.5192,97.48848431,2.2687,1.03296,1.00249,1.10827
8432,95.8358,97.5656,97.5096,97.48488432,2.43772,1.05319,0.999514,0.993101
8433,95.9774,97.5412,97.5628,97.43368433,2.95245,1.0325,1.01144,1.10236
8434,96.0094,97.512,97.6084,97.40848434,3.38477,1.00817,1.03143,1.09069
8435,95.9702,97.468,97.556,97.4188435,2.36785,0.935701,1.02019,1.0088
8436,95.9404,97.508,97.6996,97.48128436,2.24982,1.04124,0.979265,1.05438
8437,95.9896,97.5876,97.6708,97.49968437,2.24428,1.05759,1.03924,1.09935
8438,96.0138,97.552,97.5488,97.4048438,2.3603,1.02032,0.95713,1.08568
8439,95.9424,97.5236,97.6376,97.39768439,2.31367,1.05323,0.983314,1.05466
8440,95.8758,97.6148,97.5736,97.478440,2.30851,1.02685,0.962633,1.07308
8441,95.967,97.4932,97.5804,97.4888441,2.1585,1.02201,0.941072,1.01063
8442,95.8578,97.4556,97.5736,97.46568442,2.35824,1.00695,0.972226,1.12343
8443,95.6532,97.4948,97.558,97.50248443,2.43364,1.03362,0.996512,1.07379
8444,95.8814,97.4868,97.6128,97.38848444,2.36876,0.989417,1.02192,1.0715
8445,96.0862,97.5632,97.608,97.45488445,2.20457,1.06121,0.994433,1.04757
8446,96.0158,97.558,97.59,97.43688446,2.19278,1.0167,0.984835,1.0474
8447,96.06,97.556,97.5136,97.47368447,2.25735,1.04567,1.00521,1.0599
8448,96.0498,97.5736,97.5736,97.4468448,2.20497,1.03457,0.97165,1.02171
8449,96.0196,97.4844,97.5524,97.51248449,2.35727,0.980039,0.996822,1.0688
8450,95.9592,97.5404,97.606,97.42928450,2.15388,1.01692,0.974415,1.06555
8451,96.0364,97.482,97.5312,97.43648451,2.27142,1.04762,1.01677,1.07154
8452,96.0432,97.5568,97.6816,97.50248452,2.19406,1.00609,0.970557,1.06534
8453,95.8484,97.5268,97.6624,97.47768453,2.40722,1.02676,1.02416,1.05028
8454,96.1156,97.4824,97.648,97.40048454,2.17935,1.01789,1.01836,1.06715
8455,95.8494,97.5084,97.5928,97.34168455,2.29568,1.07874,0.95989,1.08035
8456,96.0452,97.6104,97.6244,97.4768456,2.27932,1.03331,1.01128,1.04429
8457,95.9968,97.5244,97.6048,97.478457,2.26868,1.07053,1.01531,1.01468
8458,95.926,97.4964,97.5316,97.47648458,2.42939,0.966596,1.03168,1.10164
8459,95.976,97.5892,97.586,97.4588459,2.35605,1.06956,0.98202,1.01378
8460,96.0794,97.5272,97.5588,97.44848460,2.28678,1.01602,0.949433,1.05587
8461,95.9626,97.5336,97.5584,97.43328461,2.14597,1.04823,0.988347,1.07879
8462,96.0684,97.5056,97.5412,97.44448462,2.24196,1.02647,1.00207,1.06472
8463,95.98,97.5272,97.6036,97.4868463,2.36486,1.01893,0.986259,1.08953
8464,96.0972,97.5412,97.6204,97.42328464,2.22655,1.07353,0.987757,1.04649
8465,95.9098,97.4576,97.6156,97.47248465,2.24131,0.996896,1.01382,1.05222
8466,96.0756,97.5164,97.6856,97.39568466,2.18714,1.07076,1.03593,1.03355
8467,96.009,97.5848,97.4336,97.42288467,2.1912,1.05281,0.948088,1.04017
8468,96.0128,97.4668,97.5616,97.38168468,2.27279,1.02704,0.988395,1.09857
8469,95.7962,97.56,97.6332,97.29768469,5.96498,1.03429,1.02735,1.04456
8470,96.1266,97.542,97.5748,97.49568470,2.31833,1.04418,0.940173,1.10926
8471,96.0292,97.5452,97.5896,97.47248471,2.3115,0.988148,1.00298,0.999819
8472,95.9412,97.534,97.58,97.40648472,2.46988,1.04746,1.03038,1.02346
8473,96.0026,97.5312,97.6008,97.46128473,2.30049,1.05629,0.9996,1.12528
8474,96.0902,97.526,97.5676,97.40448474,2.34604,1.06383,1.0124,1.10876
8475,96.0024,97.5,97.6328,97.49288475,2.38712,1.06782,0.979818,1.11694
8476,96.027,97.5372,97.6256,97.3848476,2.3278,1.03118,0.983374,1.12267
8477,95.8406,97.5236,97.5464,97.45648477,3.25769,1.01698,1.00224,1.04679
8478,96.0384,97.5092,97.5976,97.4128478,2.31741,1.02278,0.98346,1.06268
8479,95.8934,97.5168,97.6012,97.4848479,2.54027,1.05896,0.96129,1.03095
8480,96.042,97.4576,97.592,97.41648480,2.33802,1.03539,1.02541,1.05882
8481,95.7566,97.4972,97.5964,97.41048481,4.77772,1.05833,0.972043,1.02842
8482,95.844,97.55,97.5884,97.48128482,2.30319,1.04322,1.01419,1.03979
8483,96.0526,97.4144,97.5624,97.47968483,2.25166,0.972395,0.971281,1.10344
8484,95.9806,97.542,97.5936,97.46088484,2.22993,1.0464,1.03883,1.03915
8485,96.2724,97.5688,97.5396,97.48128485,2.19582,1.02402,0.956887,1.00966
8486,95.5938,97.4636,97.6008,97.38968486,11.285,1.00353,1.01784,1.05984
8487,96.0748,97.554,97.5228,97.47928487,2.19667,0.990214,0.985109,1.11361
8488,96.1624,97.4984,97.6108,97.398488,2.26213,1.0211,1.00262,1.13285
8489,95.958,97.5112,97.628,97.43888489,2.27081,1.04374,0.996482,1.09047
8490,96.041,97.4588,97.5912,97.45328490,2.31159,1.02652,0.949401,1.07031
8491,96.0526,97.5228,97.56,97.47648491,2.23522,0.989889,0.953058,1.06268
8492,95.9412,97.5164,97.624,97.4748492,2.27006,0.985318,1.01669,0.999462
8493,95.8492,97.5388,97.5264,97.52568493,2.26408,1.0117,1.00081,1.05189
8494,95.8514,97.5804,97.5832,97.44648494,2.35364,1.01367,0.987784,1.06984
8495,95.8822,97.5036,97.6664,97.47328495,2.20853,1.0264,1.02188,1.04805
8496,95.9088,97.4976,97.6076,97.47528496,2.3382,1.01086,0.982824,1.07403
8497,95.849,97.5664,97.5364,97.418497,2.48724,1.02831,0.986811,1.08848
8498,96.0656,97.5496,97.5432,97.43168498,2.20806,1.03237,0.993888,1.0246
8499,95.9814,97.4924,97.542,97.39168499,2.17934,1.01075,0.97213,1.10222
8500,95.8798,97.5136,97.6116,97.4928500,2.41095,1.00043,0.934465,1.04469
8501,96.1232,97.5312,97.5776,97.4528501,2.24629,1.05424,0.966219,1.08651
8502,95.8518,97.5244,97.6708,97.58128502,2.26663,1.03806,0.990529,1.10093
8503,96.031,97.6628,97.6324,97.41888503,2.12247,1.02877,1.02168,1.06149
8504,96.2258,97.526,97.6032,97.5188504,2.18456,1.0072,1.02598,1.00228
8505,95.9678,97.4836,97.6408,97.43328505,2.44454,0.981902,1.0382,1.05274
8506,95.9452,97.4676,97.554,97.36888506,2.33293,1.02035,0.998501,1.03822
8507,95.8672,97.5632,97.5376,97.46248507,3.61524,1.07477,0.96893,1.07597
8508,96.1012,97.5268,97.6924,97.49928508,2.47042,1.01375,1.02615,1.10754
8509,95.916,97.452,97.5236,97.43368509,2.24088,1.03932,0.969207,1.05405
8510,95.9322,97.5748,97.6792,97.41768510,2.41069,1.04694,0.984829,1.04361
8511,96.0044,97.5276,97.562,97.53728511,2.2071,1.05745,0.953685,1.10191
8512,95.8244,97.518,97.608,97.48728512,3.23962,0.98399,0.978619,1.06015
8513,96.0348,97.5232,97.5672,97.38848513,2.54091,1.0147,0.971537,1.02689
8514,95.8782,97.5328,97.5808,97.43768514,2.35346,1.0019,0.970501,1.03755
8515,95.7972,97.556,97.5264,97.4368515,3.25378,1.01807,0.989961,1.06688
8516,95.9496,97.548,97.6088,97.43528516,2.20678,1.06246,0.988212,1.0357
8517,96.155,97.6028,97.5568,97.51368517,2.31029,1.0289,0.989087,1.0714
8518,95.808,97.5492,97.5464,97.4728518,2.38876,1.03656,0.967805,1.13205
8519,96.1196,97.5104,97.5892,97.46648519,2.34934,1.01846,1.00866,1.01339
8520,95.8328,97.5992,97.5648,97.3728520,2.40087,1.02427,0.992795,1.05808
8521,96.0956,97.6328,97.616,97.428521,2.31629,1.01369,0.985446,1.06023
8522,95.8976,97.4968,97.5836,97.38448522,2.23414,0.963862,0.957565,1.02692
8523,95.962,97.6096,97.5568,97.36968523,2.24772,1.09336,0.992962,1.05309
8524,95.8482,97.5024,97.5988,97.36528524,2.35002,0.986506,1.03557,1.07256
8525,96.063,97.5372,97.4996,97.43928525,2.25855,1.03467,0.96179,1.08513
8526,95.953,97.5332,97.5072,97.45128526,2.3484,1.09797,0.998172,1.07187
8527,95.8434,97.6088,97.5928,97.45368527,2.28851,1.0461,0.999734,1.06095
8528,96.0114,97.4736,97.5984,97.50648528,2.22802,0.991979,1.03026,1.08157
8529,95.7788,97.4572,97.4996,97.36568529,2.2854,1.04736,0.944584,1.09622
8530,96.0876,97.4568,97.566,97.44288530,2.21965,1.0403,0.971784,1.00024
8531,96.1172,97.5052,97.6184,97.36968531,2.22208,1.03833,0.965723,1.10593
8532,95.9626,97.5164,97.596,97.4088532,2.57909,1.06018,0.933801,1.16073
8533,95.985,97.5528,97.614,97.38448533,2.35503,1.00964,1.01195,1.03861
8534,95.918,97.5356,97.5956,97.44488534,2.21673,0.992095,0.949811,1.04303
8535,95.943,97.4896,97.5936,97.47968535,2.36416,1.01334,1.0179,1.0234
8536,96.0796,97.5092,97.6104,97.4468536,2.23187,1.03073,1.00027,1.05772
8537,96.0928,97.462,97.4952,97.53288537,2.23609,1.07365,0.977618,1.06822
8538,95.886,97.5104,97.6048,97.45568538,2.30993,1.00875,0.999268,1.03793
8539,95.993,97.5288,97.6332,97.39448539,2.35375,1.00728,0.955206,1.08021
8540,95.7608,97.4744,97.5684,97.4628540,2.52851,1.01772,0.942529,1.04219
8541,95.9674,97.4616,97.6096,97.39768541,2.10083,1.04025,0.997872,1.05694
8542,95.8668,97.5984,97.6256,97.46248542,2.10014,1.00701,1.03305,1.06851
8543,95.8932,97.5052,97.5476,97.51248543,2.22724,0.999066,0.971377,1.01662
8544,95.9022,97.4484,97.5608,97.42888544,2.38543,1.04275,0.981052,1.04037
8545,95.9322,97.5016,97.556,97.3468545,2.35611,0.988533,0.993732,1.09911
8546,95.8452,97.5756,97.5912,97.51088546,2.24057,1.02495,0.997959,1.05783
8547,96.0742,97.5072,97.5752,97.50088547,2.41935,1.08975,0.997209,1.0897
8548,96.0266,97.5956,97.6656,97.50168548,2.27514,1.08025,0.974893,1.06617
8549,96.062,97.5072,97.5356,97.43088549,2.33267,0.991659,0.970821,1.09476
8550,95.826,97.5072,97.584,97.45648550,2.47685,1.00512,0.989335,1.00857
8551,95.7968,97.6488,97.6216,97.49048551,2.7215,1.04553,1.00256,1.10475
8552,95.8668,97.5448,97.6176,97.46048552,3.86937,1.02762,1.00288,1.09052
8553,96.0756,97.5304,97.5812,97.51448553,2.37189,1.07761,1.02982,1.05839
8554,96.0956,97.4908,97.4532,97.42088554,2.30326,1.02309,0.991952,0.98868
8555,96.0582,97.4956,97.6588,97.3988555,2.48942,1.08203,0.956903,1.03464
8556,95.9998,97.5844,97.5576,97.40568556,2.17098,1.06177,1.03288,1.09038
8557,95.9892,97.4376,97.638,97.43768557,2.30516,0.987697,1.02102,1.09055
8558,95.899,97.5492,97.5496,97.42488558,2.24055,0.991998,1.00575,1.05665
8559,96.1432,97.5356,97.5728,97.4968559,2.26623,1.01458,0.998188,1.04548
8560,95.9684,97.4528,97.7104,97.45848560,2.29794,1.04618,0.982961,1.0244
8561,96.0164,97.5788,97.5316,97.40888561,2.41865,1.02182,0.993439,1.0682
8562,95.9184,97.5436,97.5744,97.39288562,2.85003,1.07708,0.989214,1.08728
8563,95.7884,97.58,97.5056,97.43768563,2.30915,1.10153,0.965344,1.04393
8564,95.9622,97.6284,97.5104,97.44168564,2.25131,0.988126,0.959735,1.06772
8565,95.9932,97.6136,97.538,97.45048565,2.27425,1.08139,1.02117,1.04377
8566,96.0726,97.4676,97.594,97.48566,2.16387,1.01689,0.995934,1.07778
8567,96.022,97.4392,97.56,97.48528567,2.34227,0.970558,0.997998,1.06336
8568,95.9602,97.5424,97.5608,97.50848568,2.31094,1.03269,1.00681,1.01879
8569,95.9794,97.448,97.5592,97.45648569,2.24144,1.00013,0.96661,1.03155
8570,95.9936,97.4884,97.5852,97.48888570,2.21284,1.03612,0.990768,1.05866
8571,95.7912,97.5548,97.6268,97.44848571,2.38049,0.971986,1.00987,1.04298
8572,95.9074,97.5692,97.6068,97.45168572,2.23788,1.02626,0.940826,1.0592
8573,96.0582,97.588,97.57,97.42768573,2.25723,1.06246,0.971669,1.05949
8574,95.4736,97.572,97.5772,97.39048574,10.5334,0.992056,0.986083,1.07543
8575,95.962,97.58,97.5924,97.58575,2.23306,1.0261,0.96963,1.07454
8576,95.8748,97.5052,97.5684,97.46928576,2.23857,1.03764,1.00122,1.05547
8577,95.9972,97.5508,97.6184,97.48577,2.2833,1.05893,0.972986,1.03445
8578,95.9824,97.5528,97.6492,97.4528578,2.24565,0.975547,1.01756,1.03415
8579,95.815,97.5552,97.5952,97.48048579,2.22587,1.04502,0.956565,1.06381
8580,95.9648,97.4672,97.5804,97.42048580,2.22666,1.00946,0.987692,1.02753
8581,95.9104,97.4948,97.6296,97.47648581,2.29503,1.06187,0.994989,1.0558
8582,96.1298,97.5516,97.5444,97.5068582,2.1908,1.06387,0.97087,1.06765
8583,96.0788,97.5472,97.5516,97.4168583,2.15462,1.01946,0.987754,1.07654
8584,96.1104,97.5608,97.5968,97.38728584,2.28938,1.03579,0.962658,1.0641
8585,95.94,97.462,97.61,97.39328585,2.35185,1.05121,1.03312,1.06216
8586,95.9246,97.4772,97.5304,97.48848586,2.51911,1.08076,1.00676,1.09972
8587,95.943,97.4672,97.5456,97.42768587,2.32006,1.00985,0.987401,1.07716
8588,96.0348,97.5356,97.532,97.46368588,2.31158,1.08278,1.00694,1.02076
8589,95.7936,97.6056,97.5996,97.46928589,2.39298,1.05518,0.990798,1.15527
8590,96.031,97.5508,97.54,97.44528590,2.09335,1.05666,0.992653,1.08501
8591,95.8016,97.508,97.5116,97.45128591,2.40927,1.02693,0.983842,1.04465
8592,95.871,97.5116,97.6012,97.4048592,2.24944,1.0422,0.982689,1.01846
8593,95.841,97.4392,97.5356,97.4388593,2.31897,1.05363,0.973947,1.07126
8594,95.8294,97.52,97.5688,97.43728594,2.32015,1.05421,1.01358,1.0814
8595,96.0094,97.5148,97.7176,97.44888595,2.31379,1.02154,0.996599,1.06974
8596,95.9996,97.548,97.5828,97.50328596,2.15263,1.01525,0.98376,1.08203
8597,95.8218,97.5352,97.5388,97.45648597,2.42003,1.05904,0.983471,1.07871
8598,95.984,97.552,97.59,97.46288598,2.34488,0.991129,1.00629,1.02167
8599,96.0526,97.5124,97.5796,97.44328599,2.25248,1.00236,0.985649,1.06668
8600,96.014,97.5484,97.5292,97.48688600,2.31255,1.00278,0.966078,1.06811
8601,95.884,97.442,97.6576,97.50728601,2.26842,1.04057,0.988758,1.06284
8602,95.769,97.4448,97.5912,97.35448602,2.39738,1.01465,0.994104,1.0988
8603,95.9596,97.5436,97.6632,97.42288603,2.60073,1.0372,0.954906,1.07318
8604,96.005,97.542,97.6072,97.42528604,2.13787,1.00347,0.99717,1.0425
8605,95.9522,97.4648,97.6296,97.38928605,2.42189,1.00469,0.952934,1.05336
8606,96.0466,97.4856,97.6352,97.46248606,2.09378,1.01368,0.987624,1.02954
8607,95.7842,97.512,97.5416,97.37888607,2.43705,1.02782,1.00029,1.08677
8608,96.0878,97.5068,97.552,97.41488608,2.10447,1.07079,0.971646,1.11629
8609,96.0354,97.5844,97.5668,97.39568609,2.23793,1.0339,1.00404,1.08225
8610,96.0672,97.5136,97.6692,97.4888610,2.18549,1.048,1.02595,1.09498
8611,96.0032,97.498,97.5464,97.37568611,2.25653,1.03472,0.980044,1.04474
8612,96.0858,97.4928,97.6012,97.48328612,2.21869,1.0102,1.00204,1.10024
8613,96.0578,97.5148,97.5432,97.4068613,2.17817,0.985099,0.996541,1.06705
8614,95.8996,97.428,97.6356,97.51168614,2.48871,0.991169,0.99427,1.08824
8615,96.236,97.5392,97.4988,97.5148615,2.28193,1.01168,0.96627,1.06059
8616,96.0388,97.484,97.6096,97.50848616,2.1596,1.01933,0.960618,1.06042
8617,96.1128,97.4812,97.5636,97.37528617,2.21582,1.01053,0.992953,1.04615
8618,96.0716,97.5432,97.592,97.39488618,2.20824,1.04429,1.00412,1.02998
8619,95.889,97.526,97.5704,97.43248619,2.27502,0.999542,1.01165,1.08399
8620,95.9494,97.4116,97.5744,97.45448620,2.25509,1.01246,0.983211,1.01363
8621,95.943,97.464,97.6184,97.4688621,2.26016,1.05424,1.00955,1.06359
8622,95.9762,97.4568,97.6124,97.42848622,2.21143,1.04237,1.01418,1.06744
8623,95.9218,97.6196,97.5804,97.39488623,2.27484,1.04008,0.963004,1.09027
8624,95.758,97.498,97.5892,97.46168624,2.44553,1.02773,0.963309,1.07497
8625,95.9664,97.5588,97.6512,97.53848625,2.54605,0.997588,1.00841,1.01045
8626,96.0934,97.5204,97.6424,97.39888626,2.30384,1.02105,0.926478,1.09321
8627,95.9532,97.5216,97.5652,97.46328627,2.40962,1.01482,0.998073,1.03453
8628,96.0754,97.5488,97.6248,97.45888628,2.20263,1.0709,0.965994,1.06695
8629,95.9342,97.4692,97.6664,97.44528629,2.31725,0.961213,1.03873,1.04978
8630,96.084,97.4688,97.618,97.40768630,2.16867,1.03919,0.999478,1.08341
8631,96.0692,97.5544,97.5336,97.50488631,2.20021,1.00765,0.945765,1.03308
8632,96.076,97.4588,97.606,97.44288632,2.30751,0.964646,0.969889,1.03453
8633,95.9294,97.4788,97.5972,97.5628633,2.50219,1.06746,1.03595,1.04357
8634,95.9926,97.558,97.4808,97.48328634,2.45513,1.08911,0.957931,1.04451
8635,95.9016,97.4504,97.5108,97.49328635,2.34413,1.03585,1.00811,1.08201
8636,96.03,97.498,97.5576,97.44928636,2.30283,1.03045,0.991707,1.04187
8637,95.8954,97.5232,97.5296,97.50168637,2.429,1.01817,0.983221,1.06188
8638,96.1124,97.526,97.642,97.49288638,2.13183,0.999702,1.01465,1.04546
8639,95.7202,97.496,97.5996,97.39248639,3.91065,1.07163,1.0229,1.07011
8640,95.861,97.4556,97.5412,97.45688640,2.42589,1.03276,0.984511,1.05708
8641,96.014,97.5596,97.6844,97.43688641,2.28724,1.02826,0.995267,1.09256
8642,95.8998,97.5004,97.488,97.43048642,2.17742,1.01709,0.967686,1.09334
8643,95.9412,97.5204,97.5988,97.42648643,2.15899,1.03976,0.973529,1.03519
8644,95.903,97.5196,97.6124,97.41048644,2.31781,1.03546,1.03092,1.08357
8645,95.878,97.4852,97.5248,97.42288645,2.84509,1.01139,0.966946,1.0749
8646,95.9892,97.5192,97.6448,97.48368646,2.15601,1.04324,0.994421,1.06567
8647,95.9464,97.5808,97.598,97.44488647,2.31414,1.01309,0.947711,1.10384
8648,96.0136,97.5088,97.5852,97.428648,2.09361,1.0552,0.989313,1.0908
8649,95.9886,97.5228,97.5952,97.36528649,2.29016,1.01534,1.00119,1.06793
8650,95.8926,97.5116,97.6128,97.47488650,2.93026,1.05373,1.03475,1.06196
8651,96.0452,97.4636,97.504,97.44368651,2.22647,1.03137,0.985852,1.04557
8652,95.7386,97.4452,97.516,97.40328652,2.60787,1.00652,0.964813,1.06139
8653,96.0368,97.5448,97.5928,97.45248653,2.33463,1.05375,0.97453,1.03625
8654,95.9478,97.4176,97.5984,97.42528654,2.14039,1.05989,0.992289,1.05902
8655,95.939,97.5764,97.5468,97.46728655,2.20353,0.994788,0.982064,1.05647
8656,95.9652,97.4812,97.614,97.35168656,2.42537,1.01967,0.989568,1.06304
8657,96.059,97.4956,97.6156,97.4848657,2.13064,1.03223,0.970441,1.0887
8658,95.8972,97.4956,97.594,97.41728658,2.58749,1.04594,0.983892,1.0878
8659,95.7984,97.5312,97.5712,97.45168659,2.48329,1.03888,0.995495,1.04658
8660,95.8484,97.5104,97.64,97.43728660,2.22457,1.04765,1.01477,1.09251
8661,96.0762,97.4544,97.57,97.32648661,2.28302,1.10131,0.95573,1.07399
8662,96.1626,97.4808,97.5656,97.41488662,2.24944,1.03932,0.999008,1.06599
8663,96.0422,97.4216,97.5876,97.42928663,2.28661,1.03777,0.960045,1.06802
8664,95.9478,97.4804,97.6348,97.45288664,2.3007,1.02521,1.02504,1.07044
8665,96.0418,97.4732,97.5736,97.43368665,2.17294,1.01635,0.969342,1.03196
8666,95.9878,97.4868,97.622,97.52448666,2.16641,1.05485,1.00212,1.04788
8667,96.041,97.4624,97.6156,97.52568667,2.34479,1.06573,1.02941,1.07073
8668,96.208,97.492,97.5888,97.4368668,2.10527,1.00464,1.00249,1.052
8669,95.7116,97.384,97.6084,97.50688669,2.32288,1.03254,0.988256,1.07206
8670,95.8206,97.5492,97.6112,97.29648670,2.49705,1.01834,0.997213,1.03494
8671,95.8602,97.5536,97.5516,97.50448671,2.31074,1.09029,0.935338,1.05712
8672,95.967,97.554,97.5908,97.47848672,2.29737,1.08172,0.942505,1.07982
8673,95.966,97.41,97.5896,97.4788673,2.23431,1.02862,1.00545,1.06279
8674,95.8566,97.5192,97.5864,97.55728674,2.42353,1.03377,1.02605,1.09465
8675,95.9488,97.3928,97.5696,97.50168675,2.69886,1.01899,1.04086,1.08639
8676,95.807,97.4824,97.6004,97.45168676,2.53867,1.00491,1.04035,1.08612
8677,95.9816,97.4816,97.4848,97.52128677,2.39845,1.02093,0.944632,1.05115
8678,96.007,97.49,97.5976,97.4788678,2.2878,0.997507,0.979875,1.1302
8679,95.8858,97.5492,97.5384,97.4468679,2.32213,0.932469,1.00226,1.0518
8680,95.9544,97.5336,97.4556,97.53128680,2.20773,1.03626,0.999854,1.08099
8681,95.877,97.4436,97.6412,97.42168681,2.23541,1.05494,0.977416,0.983063
8682,96.0436,97.5544,97.6084,97.44568682,2.19987,1.03367,1.02832,1.08163
8683,95.9674,97.5328,97.5968,97.42968683,2.35597,0.987423,0.984271,1.07551
8684,95.7564,97.5592,97.6008,97.48168684,2.50103,1.03743,0.955489,1.07758
8685,95.8306,97.5328,97.5796,97.34568685,2.41078,1.04466,0.950612,1.1251
8686,95.9874,97.4568,97.5312,97.50888686,2.23644,1.00748,0.962531,1.06531
8687,95.994,97.5444,97.6084,97.35168687,2.27216,1.0249,1.03638,1.04467
8688,95.9252,97.5096,97.4848,97.38968688,2.19976,1.01319,0.984443,0.990299
8689,95.9148,97.5416,97.5236,97.48728689,2.35664,1.09659,0.976772,1.08764
