epsilon = 0.3
learning_rate = 0.1
discount_rate = 0.99
lambda = 0.5

T = 1
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
534,86.84,0,0,0,93.4524,0,0,0
535,84.766,0,0,0,85.1468,0,0,0
536,85.974,0,0,0,99.3193,0,0,0
537,80.514,0,0,0,74.5396,0,0,0
538,86.942,0,0,0,89.2862,0,0,0
539,83.876,0,0,0,84.7297,0,0,0
540,85.274,0,0,0,79.8154,0,0,0
541,88.86,0,0,0,89.2431,0,0,0
542,96.152,0,0,0,106.02,0,0,0
543,83.626,0,0,0,81.4478,0,0,0
544,88.82,0,0,0,94.702,0,0,0
545,82.222,0,0,0,89.1784,0,0,0
546,78.732,0,0,0,76.2915,0,0,0
547,86.9,0,0,0,90.5608,0,0,0
548,85.516,0,0,0,96.172,0,0,0
549,81.258,0,0,0,84.6004,0,0,0
550,85.994,0,0,0,87.9513,0,0,0
551,82.974,0,0,0,86.1059,0,0,0
552,81.204,0,0,0,79.9043,0,0,0
553,82.436,0,0,0,85.6046,0,0,0
554,88.372,0,0,0,91.5642,0,0,0
555,78.214,0,0,0,78.5126,0,0,0
556,79.262,0,0,0,74.3515,0,0,0
557,85.778,0,0,0,94.0408,0,0,0
558,88.784,0,0,0,86.9194,0,0,0
559,78.314,0,0,0,73.7369,0,0,0
560,84.918,0,0,0,81.6461,0,0,0
561,92.786,0,0,0,104.221,0,0,0
562,83.594,0,0,0,83.8795,0,0,0
563,83.346,0,0,0,88.9937,0,0,0
564,89.374,0,0,0,87.4273,0,0,0
565,81.41,0,0,0,81.7616,0,0,0
566,86.288,0,0,0,91.4788,0,0,0
567,82.3,0,0,0,79.2688,0,0,0
568,85.852,0,0,0,82.1952,0,0,0
569,82.276,0,0,0,88.6752,0,0,0
570,84.354,0,0,0,86.993,0,0,0
571,93.98,0,0,0,104.699,0,0,0
572,89.334,0,0,0,107.202,0,0,0
573,84.432,0,0,0,90.346,0,0,0
574,90.44,0,0,0,102.41,0,0,0
575,84.12,0,0,0,76.6967,0,0,0
576,84.148,0,0,0,78.0416,0,0,0
577,81.96,0,0,0,78.4406,0,0,0
578,91.748,0,0,0,100.888,0,0,0
579,83.632,0,0,0,82.8998,0,0,0
580,90.244,0,0,0,91.1864,0,0,0
581,85.472,0,0,0,83.3047,0,0,0
582,86.934,0,0,0,89.0281,0,0,0
583,87.52,0,0,0,85.3586,0,0,0
584,83.782,0,0,0,84.8253,0,0,0
585,89.366,0,0,0,93.3199,0,0,0
586,81.304,0,0,0,81.1786,0,0,0
587,80.794,0,0,0,77.9488,0,0,0
588,82.098,0,0,0,75.1175,0,0,0
589,84.254,0,0,0,87.2728,0,0,0
590,85.976,0,0,0,83.8018,0,0,0
591,83.03,0,0,0,92.9843,0,0,0
592,80.346,0,0,0,79.4799,0,0,0
593,85.234,0,0,0,79.8196,0,0,0
594,88.956,0,0,0,88.4123,0,0,0
595,88.878,0,0,0,84.8253,0,0,0
596,84.97,0,0,0,80.3825,0,0,0
597,74.004,0,0,0,68.849,0,0,0
598,81.988,0,0,0,71.1866,0,0,0
599,88.682,0,0,0,88.7815,0,0,0
600,78.786,0,0,0,75.0275,0,0,0
601,76.646,0,0,0,70.3713,0,0,0
602,85.842,0,0,0,91.129,0,0,0
603,83.664,0,0,0,79.3514,0,0,0
604,80.462,0,0,0,82.2395,0,0,0
605,83.224,0,0,0,89.0985,0,0,0
606,77.002,0,0,0,77.6558,0,0,0
607,93.32,0,0,0,112.566,0,0,0
608,84.432,0,0,0,80.0998,0,0,0
609,75.914,0,0,0,64.0533,0,0,0
610,95.174,0,0,0,104.299,0,0,0
611,87.076,0,0,0,89.0963,0,0,0
612,78.45,0,0,0,76.3044,0,0,0
613,91.774,0,0,0,87.1991,0,0,0
614,83.048,0,0,0,79.2879,0,0,0
615,84.724,0,0,0,77.9712,0,0,0
