epsilon = 0.3
learning_rate = 0.1
discount_rate = 0.99
lambda = 0.5

T = 0.5
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
237,74.124,50.494,69.274,34.802,125.939,39.5279,115.321,19.7211
238,73.14,53.642,70.484,35.088,134.273,43.3049,103.013,17.0416
239,79.962,47.87,65.53,36.788,126.884,33.7573,98.1293,18.5496
240,81.934,49.054,71.268,36.876,133.524,34.3145,104.351,19.0058
241,82.258,52.508,66.062,35.178,162.126,41.8591,91.5386,18.4003
242,92.336,50.182,73.372,34.274,157.748,37.9135,99.0814,17.6523
243,85.584,50.942,66.708,35.314,145.421,41.3964,91.8022,18.0439
244,78.494,49.722,73.234,33.962,137.338,39.9228,99.2419,16.8728
245,85.842,48.414,75.508,35.092,135.127,35.7374,120.393,17.2322
246,84.77,49.028,65.49,34.742,137.253,38.9917,89.5865,16.7105
247,82.568,47.594,71.274,34.71,157.963,34.507,115.113,18.7724
248,90.352,47.516,67.754,34.198,150.965,35.3668,91.6264,17.3253
249,84.576,50.026,62.61,33.92,155.23,34.1473,88.6456,18.0103
250,79.948,49.124,71.238,36.01,121.416,37.1111,103.069,19.5896
251,79.66,49.588,63.22,34.23,123.488,39.0523,76.4086,16.9543
252,72.452,51.672,74.654,35.47,115.478,43.1842,111.367,18.9883
253,74.018,49.666,64.17,36.302,137.146,37.3743,89.1095,18.3394
254,86.616,45.614,71.22,36.306,148.325,30.9222,97.7706,22.2234
255,87.604,53.34,66.27,35.498,144.503,42.2061,85.5674,18.1817
256,72.022,49.812,66.402,34.516,110.961,41.0396,89.7327,17.8403
257,79.778,48.128,61.132,35.372,132.223,33.5442,74.7859,19.0331
258,77.2,46.514,63.214,37.396,142.663,35.9352,95.1905,21.8636
259,87.496,48.39,68.958,35.414,157.566,35.7995,91.5272,19.119
260,87.124,46.666,58.674,34.17,141.158,34.6072,70.7907,20.037
261,87.654,47.164,65.81,35.044,153.502,33.6224,97.4893,18.7159
262,78.858,47.844,64.334,36.228,117.061,34.308,88.9011,20.566
263,76.474,46.66,63.444,36.57,124.091,34.817,80.0327,19.4902
264,74.35,46.534,59.212,35.036,145.822,31.6907,70.9344,17.1659
265,79.106,47.578,68.146,34.718,128.475,36.5102,84.8132,17.994
266,73.074,44.562,67.022,35.914,119.259,30.978,81.2296,18.0716
267,77.766,45.318,68.924,35.334,126.909,29.6164,96.0269,17.7564
268,83.828,48.198,59.498,35.51,142.33,37.0356,66.4396,18.3853
269,68.304,46.736,64.686,36.108,117.748,34.2202,81.6886,17.8465
270,77.59,47.224,58.896,35.702,139.386,34.1845,75.651,18.1273
271,73.058,47.896,66.798,35.26,114.417,34.9755,98.1605,16.8943
272,87.228,44.546,65.922,36.516,135.102,33.7812,80.9143,21.7395
273,80.482,42.826,63.596,35.2,124.067,31.9815,79.6166,18.1589
